NO_MUNICIPIO_PROVA,UF,QTD_PARTICIPANTES,NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,MEDIA_GERAL,RENDA_FAMILIAR_SM_MEDIA
IBITITÁ,BA,642,463.7010903426791,492.6532710280374,487.8842679127726,485.75669781931464,577.4143302180686,501.4819314641745,1.1887686062246279
IBIÚNA,SP,576,498.6911458333333,538.2307291666667,535.0152777777778,557.5963541666666,609.9305555555555,547.8928125,2.5125
IBOTIRAMA,BA,672,460.7910714285714,481.09747023809524,478.3197916666667,467.06726190476195,555.5357142857143,488.5622619047619,1.2831241283124128
ICAPUÍ,CE,484,465.2068181818182,493.62954545454545,498.09999999999997,491.874173553719,579.9586776859504,505.75384297520657,1.263843648208469
ICATU,MA,793,436.9767969735183,454.61689785624213,451.89810844892816,439.6464060529634,502.74905422446403,457.1774527112232,1.0889008620689655
ICÓ,CE,1325,466.7009056603773,487.9413584905661,489.40837735849055,488.0032452830189,568.4830188679246,500.10738113207555,1.1527027027027028
IGACI,AL,487,463.1893223819302,493.9745379876797,483.25215605749486,483.1566735112936,589.5687885010267,502.62829568788504,1.1271450858034322
IGARAPÉ,MG,474,508.9457805907173,540.4369198312237,533.495358649789,555.0848101265823,626.8776371308016,552.9681012658228,2.811111111111111
IGARAPÉ-AÇU,PA,1303,450.85026861089796,479.1625479662318,472.3412125863392,446.59531849577894,557.9432079815809,481.37851112816577,1.1806916426512968
IGARAPÉ-MIRI,PA,1354,445.7700886262924,463.2096011816839,461.41211225997046,444.955834564254,528.9955686853766,468.8686410635155,1.0791180285343709
IGARASSU,PE,2114,480.6905392620625,507.405912961211,506.46040681173133,502.979706717124,575.0047303689688,514.5082592242195,1.4721305463879721
IGREJINHA,RS,412,511.5121359223301,546.2876213592233,546.9546116504854,579.9648058252427,656.1165048543689,568.1671359223301,3.1713747645951034
IGUABA GRANDE,RJ,347,499.94265129683,537.7043227665706,528.8319884726225,546.8942363112392,636.1959654178675,549.913832853026,2.4053763440860214
IGUAPE,SP,311,489.428617363344,522.773311897106,516.9398713826366,540.8823151125401,605.7877813504823,535.1623794212219,2.203883495145631
IGUATU,CE,2138,486.10795135640785,515.0681945743686,509.78690364826934,529.4750701590272,636.3704396632367,535.361711880262,1.577286389008158
IJUÍ,RS,1447,522.9549412577747,550.0839668279199,543.3025570145128,580.39799585349,666.1644782308224,572.5807878369039,3.643698060941828
ILHA SOLTEIRA,SP,390,495.2646153846154,534.3815384615384,526.9441025641026,546.3523076923077,632.0,546.9885128205128,3.248299319727891
ILHABELA,SP,224,495.1723214285715,538.7883928571429,530.8459821428571,544.1017857142857,598.8392857142857,541.5495535714286,3.348051948051948
ILHÉUS,BA,3901,486.97354524480903,517.5954114329659,511.34768008203025,508.08987439118175,615.0012817226352,527.8015585747244,1.8777485435068597
IMBITUBA,SC,573,498.6949389179756,544.3284467713787,532.8856893542758,536.7085514834206,638.7783595113438,550.2791972076789,2.832043343653251
IMBÉ,RS,227,504.0488986784141,539.7418502202643,542.6577092511013,546.885462555066,627.4008810572687,552.1469603524229,2.7836538461538463
IMPERATRIZ,MA,8008,488.85999000999,514.6869630369631,508.48196803196805,518.1320804195805,642.8046953046953,534.5931393606394,2.123772686700387
INCONFIDENTES,MG,374,506.5010695187166,538.6131016042781,533.4639037433155,576.8382352941177,668.2352941176471,564.730320855615,2.344972067039106
INDAIAL,SC,428,507.8572429906542,544.6081775700934,537.1378504672897,557.2915887850467,631.8691588785047,555.7528037383178,3.696335078534031
INDAIATUBA,SP,2437,528.4795240049241,563.0909725071809,553.7034878949528,596.5439064423472,674.3455067706196,583.2326795240049,5.072341980270369
INDEPENDÊNCIA,CE,570,454.9735087719298,485.7961403508772,484.36543859649123,486.40333333333336,578.280701754386,497.96382456140344,1.2480544747081712
INDIAROBA,SE,268,441.82052238805966,471.5432835820896,465.285447761194,440.0962686567164,504.32835820895525,464.614776119403,1.1182634730538923
INGÁ,PB,745,455.76899328859065,487.10818791946303,482.7774496644295,471.8812080536913,592.6442953020135,498.0360268456376,1.153179190751445
INHAMBUPE,BA,1177,453.24630416312664,487.2659303313509,481.6174171622769,460.43338997451144,573.3559898045879,491.1838062871708,1.0935225618631732
INHAPIM,MG,507,501.47021696252466,535.6889546351084,521.4905325443788,554.4086785009862,652.7810650887574,553.167889546351,2.0656660412757972
INHUMAS,GO,1060,502.2140566037736,523.1222641509434,516.2287735849056,546.472924528302,676.9433962264151,552.996283018868,2.4581105169340463
IPAMERI,GO,390,504.2141025641026,535.9776923076922,525.8828205128204,549.6453846153846,647.5897435897435,552.6619487179487,2.3774038461538463
IPANGUAÇU,RN,310,459.76645161290327,485.4729032258065,475.361935483871,471.0467741935484,552.5806451612904,488.8457419354839,1.2380952380952381
IPATINGA,MG,3932,528.4663275686673,560.2594099694812,546.412538148525,595.1558240081384,711.0427263479146,588.2673652085454,3.33635729239358
IPIAÚ,BA,1856,473.33324353448273,497.9094288793104,493.83367456896553,477.6231142241379,601.1853448275862,508.77696120689654,1.470773381294964
IPIRÁ,BA,1262,465.92741679873217,496.72844690966724,489.4215530903328,477.29738510301115,611.9492868462758,508.2648177496038,1.2199570815450644
IPIXUNA,AM,77,452.23376623376623,474.212987012987,477.6467532467533,440.39740259740256,538.4415584415584,476.58649350649347,1.4838709677419355
IPOJUCA,PE,948,475.5924050632911,505.67816455696203,505.4686708860759,505.460864978903,590.506329113924,516.5412869198311,1.7372
IPORÁ,GO,1027,484.4077896786757,508.0572541382668,503.3418695228822,520.9126582278482,632.8529698149952,529.9145082765336,2.415603532875368
IPU,CE,1208,471.05662251655633,494.8969370860927,493.7211920529801,504.44900662251655,608.4271523178808,514.5101821192053,1.1585570469798658
IPUEIRAS,CE,772,459.3843264248705,485.6248704663213,485.3827720207254,482.0086787564767,593.6787564766839,501.21588082901553,1.1398843930635838
IRACEMA,CE,306,471.5437908496732,509.8450980392157,508.7797385620915,510.8663398692811,638.8235294117648,527.9716993464052,1.035598705501618
IRANDUBA,AM,466,454.7206008583691,397.4083690987124,429.6227467811159,454.6914163090129,431.931330472103,433.67489270386267,1.2756637168141594
IRAQUARA,BA,489,470.9539877300613,495.8128834355828,488.9298568507158,489.85214723926384,616.8098159509202,512.4717382413088,1.1348039215686274
IRARÁ,BA,1067,461.1856607310215,484.457450796626,478.4950328022493,458.92352389878164,595.0890346766636,495.6301405810685,1.157596371882086
IRATI,PR,989,503.0674418604651,538.2892821031345,528.7906976744187,541.9869565217391,599.1911021233569,542.2650960566227,2.762528047868362
IRAUÇUBA,CE,418,463.8098086124402,494.4016746411483,491.5827751196172,507.8217703349282,603.7799043062201,512.2791866028708,1.0688575899843507
IRECÊ,BA,1948,494.5004620123203,529.0542607802874,518.0974845995893,532.6991786447638,657.3305954825462,546.3363963039013,1.8053691275167785
ITABAIANA,SE,4872,485.5063013136289,512.5320402298851,502.95884646962236,513.1617405582923,651.2972085385878,533.0912274220033,1.4786567456432347
ITABAIANINHA,SE,852,459.29999999999995,484.05117370892015,481.95000000000005,489.5823943661972,660.7276995305165,515.1222535211267,1.208656330749354
ITABELA,BA,254,481.00314960629925,497.73622047244095,493.42086614173223,482.5492125984252,574.8818897637796,505.9182677165354,1.6238805970149253
ITABERABA,BA,1869,468.6558052434457,499.9935794542536,497.2387907972178,482.6145532370251,580.3638309256287,505.77331193151423,1.4520303435966087
ITABERAÍ,GO,699,483.37496423462085,517.0977110157368,510.5547925608011,525.5753934191703,652.4177396280401,537.8041201716738,2.3252131546894033
ITABIRA,MG,1799,512.0573096164536,546.2223457476376,532.4563646470261,567.6575875486382,657.8210116731517,563.2429238465814,3.031586679725759
ITABIRITO,MG,683,521.1562225475842,550.6279648609078,541.0298682284041,582.3474377745241,662.3426061493411,571.5008199121523,3.3398533007334965
ITABORAÍ,RJ,2354,479.64320305862367,519.1123194562447,513.265590484282,500.1640611724724,625.6414613423959,527.5653271028037,1.9097375908947203
ITABUNA,BA,4439,492.74127055643163,525.1050687091687,518.3003153863483,513.2755350304122,628.2856499211534,535.5415679207028,1.9506130202037644
ITACAJÁ,TO,119,444.7420168067227,472.29663865546223,458.535294117647,456.309243697479,544.8739495798319,475.3514285714285,1.3636363636363635
ITACARAMBI,MG,307,455.8394136807818,474.0677524429967,476.1315960912052,466.24397394136804,515.0488599348535,477.466319218241,1.3990147783251232
ITACOATIARA,AM,1189,460.2000841042893,487.3125315391085,489.3813288477713,467.2747687132043,529.1169049621531,486.65712363330533,1.3276721014492754
ITAGUAÍ,RJ,1436,492.2373955431755,522.8011142061282,517.6359331476323,513.5823816155989,590.9192200557103,527.435208913649,2.07625
ITAITINGA,CE,727,465.02544704264096,497.0726272352132,498.8437414030262,509.19642365887205,583.6313617606603,510.75392022008253,1.5549792531120332
ITAITUBA,PA,1299,469.95842956120094,503.0846805234796,494.66735950731334,486.4722093918399,619.7536566589685,514.7872671285604,1.8228105906313645
ITAJAÍ,SC,2215,496.1368848758465,537.4957110609481,534.8594582392776,542.7353047404063,624.7313769751693,547.1917471783296,3.7313899868247695
ITAJUBÁ,MG,2726,518.1290535583272,550.4209464416728,539.8814380044021,591.756603081438,687.5715333822451,577.5519148936171,2.9464859079557617
ITAJUÍPE,BA,484,472.05,501.8832644628099,499.1663223140496,475.6840909090909,584.0495867768595,506.566652892562,1.4889240506329113
ITAMARAJU,BA,795,465.2720754716981,498.9743396226415,499.6662893081761,487.9362264150943,592.1509433962265,508.79997484276726,1.5076190476190476
ITAMARANDIBA,MG,548,488.11350364963505,529.3255474452556,522.5,540.4678832116789,639.5985401459855,544.001094890511,1.71630615640599
ITAMARATI,AM,69,431.8666666666667,455.5173913043478,453.28985507246375,428.5521739130435,467.2463768115942,447.2944927536231,1.5113636363636365
ITAMBÉ,PE,1384,469.40296242774565,494.8906069364162,490.7592485549133,490.21748554913296,604.349710982659,509.9240028901734,1.2325783972125435
ITANHAÉM,SP,897,495.0108138238573,535.5392419175027,532.0020066889632,536.2357859531772,582.9654403567447,536.350657748049,2.295285359801489
ITANHÉM,BA,176,485.0261363636364,499.9443181818182,491.31136363636364,508.2761363636364,646.25,526.1615909090909,1.550531914893617
ITAOBIM,MG,567,473.99629629629635,505.7906525573192,501.0059964726632,504.04285714285714,596.5784832451499,516.2828571428571,1.6766975308641976
ITAOCARA,RJ,617,502.12544570502433,528.2593192868719,519.8841166936791,553.7111831442463,665.2836304700162,553.8527390599676,2.280907668231612
ITAPACI,GO,763,479.10196592398427,503.378243774574,498.1491480996068,505.7444298820446,617.0117955439057,520.6771166448231,2.0323170731707316
ITAPAJÉ,CE,1222,474.27905073649754,502.34819967266776,501.64525368248775,515.9222585924714,601.5711947626842,519.1531914893617,1.2968874700718276
ITAPARICA,BA,241,483.18215767634854,507.7377593360996,497.9875518672199,497.81659751037347,599.4190871369294,517.2286307053943,1.181967213114754
ITAPECERICA DA SERRA,SP,1572,494.91507633587787,527.9543256997455,529.8985368956743,532.6438295165394,609.9618320610687,539.0747201017812,2.328422053231939
ITAPECURU MIRIM,MA,1128,441.1279255319149,463.2468971631206,464.0390957446808,445.3854609929078,502.42907801418437,463.2456914893617,1.1817562968005446
ITAPEMA,SC,929,494.1981700753498,541.7550053821313,538.7473627556512,539.3476856835307,631.4101184068892,549.0916684607105,3.6939516129032257
ITAPEMIRIM,ES,400,487.4135,508.94849999999997,501.10074999999995,520.60225,602.5,524.113,1.8592592592592592
ITAPERUNA,RJ,1636,506.7422371638142,537.1109413202934,528.7536063569682,555.2136919315403,659.7066014669927,557.5054156479217,2.5426796326310104
ITAPETINGA,BA,1814,478.2057883131202,502.29294377067254,497.97276736493933,496.99476295479604,643.7816979051819,523.849592061742,1.5453471894189892
ITAPETININGA,SP,1692,511.50543735224585,547.1098699763594,538.8577423167849,564.1596926713947,615.9456264775414,555.5156737588652,3.1581417175035194
ITAPEVA,SP,1582,491.5240834386852,523.4462073324905,521.4383059418458,541.4961441213653,584.5132743362832,532.483603034134,2.290526745610453
ITAPEVI,SP,1755,488.6317948717949,527.8151566951567,526.6392022792023,524.0815384615385,589.2991452991453,531.2933675213675,2.2816820276497696
ITAPIPOCA,CE,3238,462.7746448424954,484.7684373069796,488.3963557751698,492.4312847436689,582.946263125386,502.2633971587399,1.323616018845701
ITAPIRA,SP,696,524.2063218390804,553.2650862068965,542.8386494252874,588.9455459770114,653.8505747126437,572.6212356321839,3.6697841726618705
ITAPIRANGA,SC,436,512.9167431192661,541.3662844036697,527.4919724770642,568.7128440366972,652.1100917431193,560.5195871559633,4.3253164556962025
ITAPORANGA,PB,1098,466.9203096539162,487.8993624772313,481.093897996357,491.74927140255005,633.6612021857924,512.2648087431694,1.2576711250983477
ITAPORANGA D'AJUDA,SE,642,465.0797507788162,485.54641744548286,477.5182242990654,463.47523364485977,568.8473520249221,492.0933956386293,1.1753585397653195
ITAPOROROCA,PB,444,460.64572072072076,495.24594594594595,488.69527027027027,476.15225225225225,581.4864864864865,500.4451351351352,1.0578842315369261
ITAPORÃ,MS,178,479.8073033707865,508.55056179775283,505.1573033707865,513.9550561797753,620.6741573033707,525.6288764044943,2.6220095693779903
ITAPURANGA,GO,536,482.57014925373136,514.8350746268657,507.5412313432835,531.9462686567165,669.4776119402985,541.2740671641791,2.178373382624769
ITAQUAQUECETUBA,SP,2215,485.33945823927763,521.1888036117381,519.8524153498872,516.8996839729119,585.0835214446953,525.672776523702,2.0054827901309777
ITAQUI,RS,401,471.3952618453865,508.81496259351616,508.5201995012469,495.9266832917706,577.0074812967581,512.3329177057357,2.1347736625514404
ITAQUIRAÍ,MS,253,470.8616600790514,494.75612648221346,493.7695652173913,487.2118577075099,556.3636363636364,500.59256916996054,2.0130718954248366
ITARARÉ,SP,724,481.2621546961326,526.0705801104972,523.7859116022099,531.5979281767956,599.1160220994475,532.3665193370165,2.4862932061978547
ITAREMA,CE,836,461.8636363636364,485.5921052631579,487.5210526315789,495.7026315789474,593.5406698564593,504.844019138756,1.1736111111111112
ITATIBA,SP,1078,528.5873840445269,558.4089981447124,551.7182745825603,599.3522263450834,656.0296846011132,578.8193135435993,4.083836858006042
ITATIRA,CE,526,440.5313688212928,458.3209125475285,459.691825095057,467.2454372623574,618.3650190114068,488.83091254752856,1.0078299776286352
ITAÍ,SP,369,500.29918699186993,538.3135501355014,533.5330623306234,550.6658536585367,625.6368563685637,549.6897018970191,2.5692307692307694
ITAÚNA,MG,997,533.7498495486459,570.4527582748245,557.011033099298,613.9049147442327,711.6148445336008,597.3466800401203,3.5503533568904593
ITINGA DO MARANHÃO,MA,271,468.0343173431734,485.539483394834,483.6265682656827,482.00369003690037,573.4317343173432,498.5271586715868,1.5610932475884245
ITIQUIRA,MT,120,464.49666666666667,501.0183333333333,498.64666666666665,478.72249999999997,521.6666666666666,492.91016666666667,2.9609929078014185
ITU,SP,1250,521.63592,554.57376,547.43408,588.09968,671.376,576.6238880000001,4.142065142065142
ITUBERÁ,BA,525,460.51257142857145,494.31161904761905,491.10228571428576,474.44380952380953,572.6095238095238,498.59596190476185,1.3045977011494252
ITUIUTABA,MG,1831,497.4908246859639,525.1357181867832,518.0113052976516,533.0391043145822,617.7498634625888,538.2853631895139,2.500232558139535
ITUMBIARA,GO,1540,503.7788311688312,526.9092207792207,524.995,546.8007792207792,646.3636363636364,549.7694935064935,2.979343220338983
ITUPEVA,SP,555,511.64918918918914,542.5744144144144,538.0315315315315,567.4765765765766,643.6036036036036,560.6670630630631,4.138719512195122
ITUPIRANGA,PA,467,444.0419700214133,469.22334047109206,467.5558886509636,443.3655246252677,545.1391862955032,473.865182012848,1.4153439153439153
ITUPORANGA,SC,554,496.3263537906137,521.6220216606498,510.9671480144404,535.9942238267148,641.913357400722,541.3646209386281,3.120037807183365
ITURAMA,MG,707,496.03917963224893,517.841018387553,512.5265912305516,531.0804809052335,598.6987270155587,531.2371994342291,2.8823529411764706
ITUVERAVA,SP,1099,502.0834394904458,525.3768880800727,518.1444949954505,549.6724294813466,663.5850773430391,551.772465878071,2.8510167992926614
ITÁPOLIS,SP,409,520.3530562347188,546.7029339853301,540.3469437652811,584.6938875305623,661.2713936430317,570.6736430317849,3.1952506596306067
IVAIPORÃ,PR,818,485.4372860635697,514.8542787286063,512.8308068459658,511.0298288508558,589.682151589242,522.7668704156479,2.640378548895899
IVAÍ,PR,143,481.0601398601399,517.6447552447552,514.102097902098,516.6587412587412,572.4475524475524,520.3826573426574,2.3646408839779007
IVINHEMA,MS,468,474.6916666666667,504.1884615384616,500.9732905982906,508.7294871794872,572.4358974358975,512.2037606837607,2.6514285714285712
IVOTI,RS,272,524.6422794117648,559.8562499999999,553.3426470588236,606.8908088235294,671.8382352941177,583.314044117647,4.2192192192192195
