MUNICIPIO,UF,QTD_PARTICIPANTES,NOTA_CN_MEDIA,NOTA_CH_MEDIA,NOTA_LC_MEDIA,NOTA_MT_MEDIA,NOTA_REDACAO_MEDIA,NOTA_GERAL_MEDIA,RENDA_FAMILIAR_SM_MEDIA
BAURU,SP,3509,526.4575377600456,554.4177543459675,560.2557138785979,573.8100883442577,624.2633228840125,567.8408834425761,2.2923246694076544
BAYEUX,PB,1646,469.915127582017,487.44034021871204,510.2133657351154,485.60650060753346,565.5528554070473,503.74563791008507,1.0475968992248061
BEBEDOURO,SP,856,527.4471962616823,549.6469626168224,557.831191588785,570.6776869158879,624.1822429906542,565.9570560747663,2.3858395638448924
BEBERIBE,CE,626,470.5407348242812,496.9805111821086,512.6760383386581,499.06629392971246,584.8562300319488,512.8239616613419,0.6444991789819376
BELA CRUZ,CE,377,470.1602122015915,494.49151193633946,513.990450928382,515.4705570291777,595.4376657824934,517.9100795755968,0.761326860841424
BELA VISTA,MS,187,468.60909090909087,497.45614973262036,511.6508021390374,483.7032085561497,518.0748663101605,495.89882352941174,1.3583333333333334
BELFORD ROXO,RJ,2412,475.04220563847434,498.90779436152576,523.3636815920398,494.44651741293535,566.0116086235489,511.55436152570485,1.2276669119983188
BELO HORIZONTE,MG,40109,528.486461891346,559.6681368271461,561.4349023909846,577.8946071953926,643.7158742426886,574.2399965095117,2.026169286366084
BELO JARDIM,PE,1255,480.72868525896416,499.91043824701194,521.3233466135458,512.5490039840637,596.2868525896414,522.1596653386455,1.0214664737095995
BELO ORIENTE,MG,254,479.8732283464567,509.4740157480315,518.5992125984252,524.0275590551181,590.7086614173228,524.5365354330709,1.5348731884057971
BELÉM,PA,44222,484.0752001266338,506.12805164850073,518.6303016598073,498.3237257473656,600.3052779159694,521.4925114196553,1.2373766057442341
BELÉM DO SÃO FRANCISCO,PE,596,446.1711409395973,456.61895973154367,484.0226510067114,464.2788590604027,539.9664429530201,478.211610738255,0.7348101265822785
BENEVIDES,PA,1438,464.9061196105702,483.57545201668984,499.6625173852573,474.37218358831706,563.518776077886,497.207009735744,0.9616308875360461
BENJAMIN CONSTANT,AM,397,426.8221662468514,438.627959697733,442.80478589420653,437.99193954659944,478.79093198992445,445.00755667506303,0.6218039772727273
BENTO GONÇALVES,RS,931,518.3415682062299,552.304618689581,556.1650912996778,569.7830290010742,616.0257787325456,562.5240171858217,2.525334239809251
BEQUIMÃO,MA,239,449.3832635983264,469.41882845188286,483.28158995815903,459.3941422594142,543.2635983263598,480.9482845188284,0.7998981670061099
BERTIOGA,SP,393,484.4468193384224,508.4992366412214,534.6455470737914,515.7470737913486,540.3562340966921,516.7389821882952,1.6201445347786811
BERURI,AM,76,440.5263157894737,448.6197368421052,462.6381578947368,460.47105263157897,531.0526315789474,468.6615789473684,0.793010752688172
BETIM,MG,4503,504.6651565622918,529.1713746391296,542.8238063513213,539.8440817232955,594.2349544747946,542.1478747501666,1.7803913505267752
BEZERROS,PE,1270,481.1251968503937,499.09952755905516,518.0518110236221,506.01937007874017,598.4094488188977,520.5410708661418,0.8193258426966292
BIGUAÇU,SC,746,498.44557640750673,534.0186327077748,538.6878016085791,543.7714477211796,592.8150134048258,541.5476943699732,2.1778947368421053
BIRIGUI,SP,1071,508.1817927170868,534.9908496732025,549.084593837535,556.8623716153128,601.8860877684407,550.2011391223156,1.8749414519906322
BLUMENAU,SC,2331,517.1116259116259,548.7268983268983,550.38283998284,566.1736593736593,604.9249249249249,557.4639897039897,2.452959510493677
BOA ESPERANÇA,MG,842,498.5661520190024,520.3399049881235,532.1035629453681,536.2773159144893,611.4251781472684,539.7424228028505,1.4908930669800236
BOA VIAGEM,CE,718,459.8827298050139,484.96866295264624,500.33649025069633,489.575208913649,559.6100278551532,498.87462395543173,0.7275398824517213
BOA VISTA,RR,5373,482.93510143309135,506.41453564116875,519.6258887027731,498.3627396240462,557.8112786152988,513.0299088032756,1.4676899995951207
BOA VISTA DO RAMOS,AM,161,441.4478260869566,463.7937888198758,468.2552795031056,457.83913043478265,505.9627329192547,467.459751552795,0.6061806656101426
BOCA DA MATA,AL,553,462.8204339963834,477.5332730560579,498.4911392405063,488.53399638336344,583.0741410488246,502.09059674502714,0.8662280701754386
BOCAIÚVA,MG,980,483.5882653061224,511.31010204081633,522.3498979591837,509.4269387755102,601.1836734693877,525.5717755102041,1.2254055468341183
BODOQUENA,MS,84,455.9857142857143,495.5464285714286,495.3892857142857,471.1416666666667,509.76190476190476,485.56499999999994,1.2786069651741294
BOITUVA,SP,502,510.6113545816733,541.8557768924302,550.5948207171315,566.4474103585657,589.402390438247,551.7823505976096,2.1255221386800334
BOM CONSELHO,PE,904,464.16769911504423,484.7071902654867,501.81183628318587,489.4215707964602,569.712389380531,501.9641371681416,0.754325259515571
BOM DESPACHO,MG,599,515.842570951586,549.4257095158598,555.4395659432387,569.5958263772956,645.542570951586,567.1692487479133,2.1620689655172414
BOM JARDIM,PE,1055,468.05867298578204,482.4415165876777,497.44445497630335,488.4232227488152,579.127962085308,503.09916587677725,0.7159213362068966
BOM JESUS,PI,1584,449.68402777777777,464.30782828282827,480.67386363636365,465.6669191919192,541.8813131313132,480.44279040404047,0.8147334948516051
BOM JESUS DA LAPA,BA,1142,467.3683012259194,485.1151488616462,501.52425569176876,484.72688266199646,561.9614711033275,500.1392119089316,1.0205622676579926
BOM JESUS DE GOIÁS,GO,242,486.71487603305786,504.60661157024794,522.6619834710743,512.6194214876033,588.1818181818181,522.9569421487603,1.6982758620689655
BOM JESUS DO ITABAPOANA,RJ,644,496.2090062111801,522.5153726708074,534.5944099378881,531.544099378882,616.5527950310559,540.2831366459628,1.577031375703942
BOM SUCESSO,MG,449,486.2443207126949,513.3227171492205,522.2429844097995,514.3766146993319,616.4810690423162,530.5335412026726,1.4086021505376345
BONFIM,RR,36,442.44166666666666,448.17499999999995,479.15000000000003,423.525,478.3333333333333,454.325,0.8903508771929824
BONITO,PE,726,472.6409090909091,489.5904958677686,513.9767217630854,493.4260330578512,578.5399449035813,509.63482093663913,0.9074348341232228
BOQUEIRÃO,PB,611,466.9762684124386,489.0392798690671,503.88903436988545,490.4541734860884,582.5204582651392,506.57584288052374,0.7225961538461538
BOQUIM,SE,816,466.5354166666667,478.90686274509807,492.8432598039215,477.2625,608.5539215686274,504.82039215686274,0.8146484375
BOQUIRA,BA,265,462.2875471698113,469.3618867924528,490.4030188679245,486.64641509433966,614.7169811320755,504.68316981132074,0.7668329177057357
BORBA,AM,127,445.59055118110234,463.0094488188976,474.11417322834643,453.5897637795276,519.3700787401575,471.1348031496062,0.6475849731663685
BOTUCATU,SP,1557,535.816570327553,562.1269749518304,564.25061014772,586.2572896596018,638.6897880539499,577.4282466281311,2.4515422696115765
BRAGANÇA,PA,2670,456.55329588014985,477.2505617977528,488.8277528089888,467.01764044943826,568.561797752809,491.6422097378278,0.8629666910688141
BRAGANÇA PAULISTA,SP,1587,516.9301827347196,544.9417769376181,554.4733459357277,567.6047889098929,623.9571518588532,561.5814492753623,2.0717910447761194
BRASILÂNDIA DE MINAS,MG,361,457.3645429362881,474.5240997229917,495.3634349030471,471.74072022160664,535.7894736842105,486.95645429362884,1.168429003021148
BRASILÉIA,AC,258,467.7841085271318,490.30697674418604,507.2984496124031,487.38837209302324,548.2945736434109,500.21449612403103,1.1940247252747254
BRASNORTE,MT,56,491.0053571428571,494.8107142857143,512.5035714285715,495.3464285714286,562.1428571428571,511.1617857142857,1.6685714285714286
BRASÍLIA,DF,51051,503.096922685158,531.2576815341521,542.6657518951637,533.3595600477953,595.7599263481617,541.2279685020861,1.8556205026501944
BRASÍLIA DE MINAS,MG,800,472.21574999999996,497.5795,512.715625,495.64275000000004,550.95,505.8207249999999,1.051445864156019
BRAÇO DO NORTE,SC,405,497.2395061728395,527.8837037037036,527.68,539.0192592592592,597.8271604938271,537.9299259259259,2.412570224719101
BREJETUBA,ES,106,492.8698113207547,509.1764150943396,522.045283018868,528.4924528301887,563.5849056603773,523.2337735849056,1.222972972972973
BREJINHO DE NAZARÉ,TO,71,440.17464788732394,451.7619718309859,476.8056338028169,441.1774647887324,502.53521126760563,462.4909859154929,0.9632352941176471
BREJO,MA,428,443.8457943925234,460.6775700934579,473.7696261682243,446.9233644859813,523.3177570093458,469.70682242990654,0.6409691629955947
BREJO DA MADRE DE DEUS,PE,439,462.5886104783599,484.8211845102506,503.3601366742597,491.1341685649203,553.4396355353075,499.06874715261955,0.6886020151133502
BREJO SANTO,CE,1460,479.64410958904114,495.8028082191781,511.77972602739726,505.9304794520548,603.4383561643835,519.319095890411,0.9162917135358081
BREJÕES,BA,167,450.9724550898203,470.69700598802393,484.9275449101796,452.0347305389222,543.1137724550898,480.3491017964072,0.6315028901734104
BREU BRANCO,PA,413,448.1929782082325,463.56246973365614,479.93414043583533,450.58983050847456,509.1041162227603,470.27670702179176,0.8064149226569609
BREVES,PA,2558,449.0823299452698,466.1880375293198,482.45766223612196,452.0495308835027,536.9351055512119,477.34253322908523,0.8127644569816643
BROTAS DE MACAÚBAS,BA,191,454.70628272251304,483.55759162303667,507.2230366492147,488.46439790575914,581.0471204188482,502.9996858638744,0.8283132530120482
BRUMADINHO,MG,716,497.98477653631284,526.9081005586593,536.7248603351956,535.5220670391061,586.8994413407821,536.8078491620113,1.873394185260311
BRUMADO,BA,1493,486.88385800401875,512.5645010046886,518.8616878767582,515.5726054922974,588.5599464166108,524.4885197588748,1.1044069192751236
BRUSQUE,SC,1015,513.6391133004926,538.5406896551725,544.5289655172414,551.7430541871921,602.4630541871921,550.1829753694581,2.360777563278647
BUERAREMA,BA,256,464.96875,481.26796875,506.847265625,471.44140625,557.34375,496.373828125,1.0014792899408285
BUJARU,PA,486,442.859670781893,459.4411522633745,474.26234567901236,445.537037037037,523.7448559670781,469.16901234567905,0.771301775147929
BURITI BRAVO,MA,293,440.74744027303757,455.1819112627986,480.1310580204778,453.0129692832764,558.9761092150171,477.6098976109215,0.6385480572597138
BURITI DOS LOPES,PI,560,449.21732142857144,465.01946428571426,483.24571428571426,454.3967857142857,538.5714285714286,478.09014285714284,0.5684656556645852
BURITICUPU,MA,871,447.6779563719862,461.9613088404133,483.10275545350174,460.1537313432836,514.2365097588978,473.4264523536165,0.8190024479804161
BURITIS,MG,583,469.8982847341338,487.4765008576329,504.9828473413379,487.6492281303602,546.3464837049743,499.2706689536878,1.2094691535150646
BUTIÁ,RS,266,479.2778195488722,510.0203007518797,534.6421052631579,519.3996240601504,565.5639097744361,521.7807518796992,1.7827380952380953
CAAPIRANGA,AM,82,442.7426829268293,445.1121951219512,461.969512195122,443.08292682926833,543.9024390243902,467.3619512195122,0.7298534798534798
CAAPORÃ,PB,369,447.69701897018973,461.46910569105694,483.11246612466124,454.93143631436317,533.7669376693767,476.1953929539295,0.825
CAARAPÓ,MS,203,475.1684729064039,495.37093596059117,512.1605911330049,495.0655172413793,541.1822660098522,503.7895566502463,1.524748322147651
CABEDELO,PB,1442,487.05402219140086,508.2273231622747,519.63959778086,507.71664355062416,582.7184466019418,521.0712066574204,1.3149831759439654
CABO DE SANTO AGOSTINHO,PE,2671,473.22676900037436,491.5510295769375,516.5824410333208,499.60569075252715,557.8584799700486,507.76488206664163,1.102843972864846
CABO FRIO,RJ,2010,502.38174129353234,527.7945273631841,544.605223880597,535.7847263681592,626.2189054726368,547.357024875622,1.677652895909275
CABREÚVA,SP,315,492.9511111111111,526.5196825396825,547.8260317460317,534.599365079365,584.3809523809524,537.2554285714285,2.185459940652819
CABROBÓ,PE,939,448.15292864749733,458.6730564430245,482.22534611288603,462.97923322683704,520.6389776357828,474.5339084132056,0.6627597229621737
CACHOEIRA,BA,644,454.62298136645967,465.69347826086954,485.55838509316766,456.3273291925466,530.8074534161491,478.60192546583846,0.7494192799070848
CACHOEIRA DO SUL,RS,1260,484.57436507936507,526.3388888888888,534.3811904761906,520.7305555555556,574.6031746031746,528.1256349206349,1.6763471731448762
CACHOEIRA PAULISTA,SP,271,499.5177121771217,539.2959409594097,548.0723247232472,544.0623616236162,605.9040590405904,547.370479704797,2.0248618784530388
CACHOEIRAS DE MACACU,RJ,487,488.3137577002053,513.0809034907597,529.1197125256673,514.2314168377824,609.9383983572895,530.9368377823408,1.4438149197355996
CACHOEIRINHA,RS,1411,492.7594613749114,531.068958185684,545.402693125443,532.488377037562,586.4068036853296,537.625258681786,1.91644908616188
CACHOEIRO DE ITAPEMIRIM,ES,2508,503.8548644338118,521.197009569378,531.5093301435406,541.2316985645933,627.7113237639553,545.1008452950558,1.6794068135904627
CACIMBA DE DENTRO,PB,294,456.87346938775505,481.13299319727895,496.5581632653061,463.68367346938777,563.6054421768707,492.3707482993197,0.6875
CACOAL,RO,1402,492.7230385164051,509.477817403709,523.1907275320971,516.8933666191156,576.4764621968616,523.7522824536377,1.5290219378427787
CACULÉ,BA,1161,477.18079242032735,496.17700258397934,506.352196382429,503.50654608096465,589.8535745047373,514.6140223944875,0.8480585256049522
CAETITÉ,BA,1567,479.1134014039566,499.8088066368858,511.2254626675176,510.41589023611994,604.9393746011486,521.1005871091257,0.9651162790697675
CAETÉ,MG,589,498.1461799660441,529.304584040747,538.2777589134125,546.3869269949066,618.2003395585739,546.0631578947368,1.791343669250646
CAETÉS,PE,447,466.7639821029083,486.11185682326624,500.79463087248325,496.55302013422823,544.9217002237136,499.02903803131994,0.6816647919010124
CAFELÂNDIA,PR,191,484.7335078534032,511.4675392670157,524.1759162303665,518.6492146596859,559.4764397905759,519.7005235602094,2.170241286863271
CAICÓ,RN,2447,494.23105843890477,514.7062525541479,522.2002451982019,520.6852472415203,629.8651409889661,536.3375888843482,1.2970445624567075
CAIEIRAS,SP,1175,491.4825531914894,528.5987234042553,542.6563404255319,532.4849361702128,584.5106382978723,535.9466382978724,1.9067538516660696
CAJAMAR,SP,655,487.65694656488546,522.4424427480916,535.9483969465649,527.3818320610686,579.8167938931298,530.649282442748,1.922311348781937
CAJATI,SP,215,491.29348837209307,519.4241860465116,540.6241860465116,527.8190697674419,544.7441860465116,524.7810232558139,1.7821969696969697
CAJAZEIRAS,PB,2175,480.6919540229885,502.7490114942529,515.4168735632184,509.643632183908,603.264367816092,522.353167816092,1.0348946135831383
CAJURU,SP,234,490.659829059829,520.9581196581197,536.0559829059829,527.6594017094018,617.0940170940171,538.4854700854701,1.9734513274336283
CALDAS NOVAS,GO,1217,484.3241577649959,506.1420706655711,523.7055875102711,512.3231717337716,571.5365653245686,519.6063105998358,1.630831046648373
CAMACAN,BA,747,455.3847389558233,474.7894243641232,495.5556894243641,464.0444444444445,546.3186077643909,487.2185809906292,0.8947127139364304
CAMAMU,BA,429,448.590675990676,463.47435897435895,489.1172494172494,446.7526806526806,515.5244755244755,472.69188811188815,0.8823387872954764
CAMAPUÃ,MS,118,463.8050847457627,481.16610169491526,500.8042372881356,475.20847457627116,519.8305084745763,488.1628813559322,1.649497487437186
CAMAQUÃ,RS,1380,478.47855072463767,510.97224637681154,524.4170289855073,510.25681159420293,555.7971014492754,515.984347826087,1.5440046118370485
CAMARAGIBE,PE,3579,482.05836825929026,500.62263202011735,520.1024029058397,505.22757753562445,570.9639564124057,515.7949874266554,1.1321891101517894
CAMAÇARI,BA,3292,472.82733900364525,492.1861482381531,514.5482685297691,487.87773390036455,549.8298906439854,503.45387606318343,1.1425544794188862
CAMBORIÚ,SC,479,495.0592901878914,522.8453027139875,535.9922755741127,524.0876826722338,558.9561586638831,527.3881419624216,2.0073529411764706
CAMBUÍ,MG,429,502.1009324009324,533.5773892773893,543.1491841491842,549.3571095571095,620.0466200466201,549.6462470862471,1.6966145833333333
CAMBÉ,PR,764,502.4314136125654,532.6247382198952,541.7666230366492,538.6955497382199,567.0680628272252,536.517277486911,2.0369804400977993
CAMETÁ,PA,3628,460.9695148842337,476.7201764057332,484.43150496141124,473.9917585446527,594.8015435501654,498.1828996692393,0.7587368750979471
CAMOCIM,CE,1168,472.4559931506849,498.12183219178087,515.5061643835616,507.5970034246576,556.2671232876712,509.9896232876712,0.7988317757009346
CAMOCIM DE SÃO FÉLIX,PE,164,472.3658536585366,489.0603658536585,512.1390243902439,485.88963414634145,542.3170731707318,500.35439024390246,0.7224334600760456
CAMPINA GRANDE,PB,13806,487.9689265536723,510.8393234825438,523.5322685788788,515.2840793857742,603.3159495871361,528.1881095176011,1.2647994282457813
CAMPINA GRANDE DO SUL,PR,413,492.0600484261501,526.9343825665859,535.298789346247,526.7179176755448,558.2082324455206,527.8438740920096,1.8764044943820224
CAMPINAS,SP,9712,527.7226009060956,556.2825782537068,560.8923187808897,576.7747219934101,630.5745469522241,570.4493533772652,2.308264811926395
