NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,MEDIA_GERAL
-1.1895576967307617,-1.2415435517947986,-0.9609984686810326,-0.8724067473511073,-0.6838032690396282,-0.9908778057366837
-0.8875876928288033,-0.8042340268219936,-0.7514809567680787,-0.8042300103678137,0.004682888758575632,-0.6175253305494965
0.037671225395098866,0.04549323259719396,0.1748513234481164,0.10078802053475575,-0.07817955441498209,0.047810288678428514
-0.9024166897939035,-0.8562708809091997,-0.8659767155858582,-0.7726548057051181,-0.2262587308332547,-0.705431643972592
1.4200584488288295,1.495173007142618,1.3059574504344436,1.4925240972214162,1.347937488401167,1.470100457774437
0.4187979845813342,0.24180561763525232,0.1691531246602584,0.3093343397868958,1.1123353976935115,0.5235356234656263
-0.47157859893180176,-0.5840515165910648,-0.551456518843641,-0.8158537582536208,-0.5833832231361338,-0.6412154129047626
-0.5166920163886548,-0.546343112236531,-1.2360321221121,-0.8138109792875867,-1.1520600546825535,-0.9152276783990401
-1.2666273171329725,-1.3003612560885611,-1.2788833258201653,-1.3120268546787262,-0.9436322450808262,-1.2484353815211262
1.6160091482624026,1.2273188205593304,1.4097369443047272,1.4118535580132532,1.5294445217819537,1.4977678561812486
-0.569862925815281,-0.6995973886003787,-0.6179130812693466,-0.5487113839721821,-0.11496117960806483,-0.49521538746065563
-1.160605631082593,-1.0567849101438296,-1.109627107647714,-1.347109084169437,0.09655917578720458,-0.8778932093041786
0.2777879911446838,0.3434505672841649,0.06581135777906398,0.22725293527489837,0.26777784728258813,0.2499232345238851
-0.7864944684471478,-0.5080604962034616,-0.5384895114158184,-0.7587809566567775,-1.0454873798869988,-0.7872095999833398
-0.46524487267604014,-0.39662536417991695,-0.4199405813735435,-0.8303692012282318,-0.23692972990645106,-0.4898258307029828
-0.8070355649838525,-0.6947622526694159,-0.5982319934933936,-0.7848101445838339,-0.6108824614435023,-0.7227781384991979
0.0895243677073731,0.05786773888404623,0.10906199844698798,-0.08838080926676475,-0.34050782427933063,-0.07186262999384398
1.204777676267273,1.3678881901872109,1.2345471436665425,1.2060781867674566,1.8866676684890495,1.47821765279429
0.10021865378948396,0.09577009856493461,0.7031633346935279,0.35472650848205983,0.38693337596451555,0.3487196673404823
1.0156142941949358,1.1839009009747423,1.108601345149559,1.0778781776078108,1.861603065999229,1.3535068404858575
-1.2086699305425075,-1.194982779343475,-1.3578563075174674,-1.2005255744128438,-0.8839752160078782,-1.189025916130788
-1.010341537879823,-0.7217795806836218,-0.4402288936143915,-0.2576177020212203,-0.5182386708019923,-0.5775476548147283
0.1370169565948195,-0.1293395464539195,-0.03600091510757572,-0.2074445481002248,0.8165471589472968,0.16493354268180452
-2.026117223089178,-1.3686151746422142,-2.1400951900737,-1.3950276291663377,-2.038668952801309,-1.8508148691091133
-1.1835938989527643,-1.2716482345184539,-1.2439785808299015,-1.2450769679997182,-1.0310794842489825,-1.2316694220178117
-0.4733867084661469,-0.8390771269566314,-0.44488605553209026,-0.6407814275685846,0.4419750550109978,-0.34591001366664975
1.0703338044790212,0.7516002619390179,0.9529449065248639,1.0043010327934376,0.9393054785533026,0.980287269973346
0.12377482989083644,0.11086147731588983,0.4409352634816817,0.03962111991783687,0.18063286470869094,0.17589800422996402
-0.25231694567989493,-0.3496264832790447,-0.35200499833992177,0.09475386463063595,0.7529850446285878,0.06436079476465593
