NO_MUNICIPIO_PROVA,UF,QTD_PARTICIPANTES,NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,MEDIA_GERAL,RENDA_FAMILIAR_SM_MEDIA
SANTA ISABEL DO RIO NEGRO,AM,93,447.8021505376344,434.6559139784946,453.95483870967746,431.9935483870968,453.5483870967742,444.39096774193547,0.9398907103825137
SANTA IZABEL DO PARÁ,PA,1598,462.63047559449313,475.91414267834796,491.1226533166458,476.1043804755945,611.9399249061327,503.5423153942428,1.338235294117647
SANTA LUZIA,MG,4527,482.8297106251381,506.38296885354544,518.9271482217805,514.0907444223548,610.6914071128783,526.5843958471394,1.9253143178832801
SANTA LUZIA DO PARUÁ,MA,647,454.87573415765064,460.7806800618238,481.83493044822256,467.42503863987633,598.3307573415765,492.6494281298299,1.1048177083333333
SANTA MARIA,RS,7936,518.0461315524194,547.7874621975806,550.9202494959677,554.7039944556452,645.8996975806451,563.4715070564516,2.909080700703698
SANTA MARIA DA BOA VISTA,PE,850,448.62317647058825,451.54917647058824,478.5998823529412,467.3391764705882,529.9058823529411,475.2034588235294,1.0705555555555555
SANTA MARIA DA VITÓRIA,BA,1057,467.35903500473034,478.0194891201514,499.173036896878,485.9452223273415,587.8145695364238,503.662270577105,1.1796016483516483
SANTA MARIA DE JETIBÁ,ES,489,501.3633946830266,524.7196319018404,531.158282208589,532.0361963190185,674.601226993865,552.775746421268,2.3392857142857144
SANTA MARIA DO SUAÇUÍ,MG,401,473.46009975062344,494.58329177057357,512.2900249376559,508.84264339152116,623.4912718204489,522.5334663341646,1.5910404624277457
SANTA QUITÉRIA,CE,1033,461.44966118102616,472.6584704743466,489.605614714424,493.8106485963214,560.6776379477251,495.6404065827686,1.1888059701492537
SANTA RITA,PB,2716,466.87120765832105,486.4173784977909,505.09370397643596,480.1461708394698,602.9823269513992,508.3021575846834,1.320460915602616
SANTA RITA DE CÁSSIA,BA,822,450.787104622871,446.6647201946472,469.4430656934307,468.31082725060827,525.8150851581509,472.20416058394164,0.9208092485549133
SANTA RITA DO SAPUCAÍ,MG,663,515.1586726998491,533.65987933635,544.3790346907994,577.919306184012,710.0150829562594,576.226395173454,3.104878048780488
SANTA ROSA,RS,1672,509.99461722488036,533.4190789473683,542.4728468899522,550.7593301435406,679.5454545454545,563.2382655502392,3.125872382851446
SANTA ROSA DE VITERBO,SP,457,486.26739606126915,511.5827133479212,524.0210065645514,516.6606126914661,633.8730853391685,534.4809628008753,2.6130820399113084
SANTA ROSA DO PURUS,AC,28,431.8107142857143,433.34285714285716,456.7357142857143,454.5464285714285,552.1428571428571,465.7157142857142,1.423913043478261
SANTA TERESA,ES,552,508.0842391304348,534.1853260869565,539.5516304347826,550.7541666666666,668.5869565217391,560.232463768116,2.7768361581920904
SANTA TEREZINHA DE ITAIPU,PR,346,490.6973988439306,506.47196531791906,532.8054913294798,517.6739884393064,599.1329479768787,529.3563583815029,2.7894021739130435
SANTA VITÓRIA DO PALMAR,RS,438,479.6853881278539,503.0445205479452,524.1221461187215,504.2751141552511,578.1735159817351,517.8601369863014,1.9499349804941482
SANTALUZ,BA,824,458.247572815534,479.11213592233014,497.52791262135923,471.6483009708738,550.8009708737864,491.46737864077676,1.113141862489121
SANTANA,AP,3983,468.08882751694705,485.9678383128295,501.9905598794878,479.6034647250816,587.4566909364801,504.6214762741653,1.5201771653543308
SANTANA DE PARNAÍBA,SP,2099,519.8170080990948,538.1005240590757,547.6386374464031,566.851214864221,666.355407336827,567.7525583611243,5.0571046600458365
SANTANA DO ACARAÚ,CE,784,466.99183673469383,478.9700255102041,495.18686224489795,504.55778061224487,612.5255102040817,511.6464030612245,1.0948795180722892
SANTANA DO ARAGUAIA,PA,277,453.7379061371841,459.3494584837545,481.3938628158845,467.82166064981953,537.4007220216606,479.94072202166063,1.8626062322946175
SANTANA DO CARIRI,CE,291,457.5199312714776,469.0608247422681,481.51202749140896,484.973883161512,539.3814432989691,486.4896219931272,1.146131805157593
SANTANA DO IPANEMA,AL,1831,460.7454396504642,469.1389404696887,489.98028399781543,484.792463134899,538.8640087383943,488.7042271982523,1.1310517529215358
SANTARÉM,PA,10219,473.50639984342894,490.9625990801448,504.1731187004599,489.1870339563558,612.9777864761718,514.1613876113122,1.727219577382444
SANTIAGO,RS,1206,489.6023217247098,520.8989220563848,531.6223051409619,520.0383084577114,607.346600331675,533.9016915422885,2.503233392122281
SANTO AMARO,BA,1259,455.80746624305004,466.68633836378075,493.43296266878474,466.38641779189834,546.5607625099285,485.77478951548846,1.1093167701863353
SANTO ANDRÉ,SP,9595,521.2257425742574,546.0787285044295,555.0185617509119,568.799082855654,670.3262115685253,572.2896654507556,3.943409606656581
SANTO ANTÔNIO,RN,1378,472.43272859216256,488.96429608127727,502.6290275761974,494.811030478955,610.7692307692307,513.9212626995646,1.245734908136483
SANTO ANTÔNIO DA PATRULHA,RS,468,483.20256410256405,509.1690170940171,530.4237179487179,504.08226495726495,606.5811965811965,526.691752136752,2.6089181286549707
SANTO ANTÔNIO DA PLATINA,PR,898,490.8720489977728,511.9265033407572,526.9110244988864,524.4315144766147,605.1002227171492,531.8482628062361,2.774259448416752
SANTO ANTÔNIO DE JESUS,BA,3222,483.06300434512724,501.95878336436994,515.6110800744879,505.2545003103662,625.1831160769708,526.2140968342644,1.6728665207877462
SANTO ANTÔNIO DE LEVERGER,MT,204,465.04754901960786,476.60735294117643,497.9843137254902,479.40833333333336,553.1372549019608,494.43696078431367,1.9605809128630705
SANTO ANTÔNIO DE PÁDUA,RJ,688,494.5165697674419,513.9303779069767,527.7838662790698,540.6741279069768,664.7093023255813,548.3228488372093,2.1039719626168223
SANTO ANTÔNIO DO DESCOBERTO,GO,709,463.28631875881524,485.64626234132584,508.32327221438646,483.23526093088856,575.5994358251057,503.2181100141044,1.5724489795918368
SANTO ANTÔNIO DO IÇÁ,AM,254,434.86338582677166,435.384251968504,448.0929133858268,439.86299212598425,478.5826771653543,447.35724409448824,0.9613486842105263
SANTO ESTÊVÃO,BA,1762,450.64080590238365,465.6428490351873,487.6709988649262,474.2951191827469,561.6004540295119,487.9700454029511,1.0947591318157754
SANTO ÂNGELO,RS,1492,495.8441018766756,523.9490616621983,535.7206434316354,531.3338471849866,635.5764075067024,544.4848123324397,2.7476007677543186
SANTOS,SP,4955,525.2410696266397,548.4328355196772,557.7864783047427,574.1983451059535,672.6175580221998,575.6552573158426,4.6983565832218614
SANTOS DUMONT,MG,570,495.27789473684214,524.9080701754385,534.3098245614035,532.6417543859649,638.2456140350877,545.0766315789474,2.130813953488372
SAPEAÇU,BA,593,453.22967959527824,462.4055649241147,481.6141652613828,472.73220910623945,545.4637436762226,483.08907251264753,1.13464447806354
SAPEZAL,MT,401,478.5817955112219,489.35012468827927,508.3962593516209,498.13615960099753,607.5311720698254,516.399102244389,3.414187643020595
SAPIRANGA,RS,900,495.79144444444444,527.4603333333333,540.9356666666666,532.1094444444444,635.9777777777778,546.4549333333332,2.624922504649721
SAPUCAIA DO SUL,RS,1460,495.2639726027397,520.5287671232877,538.1436301369863,511.5509589041096,568.8630136986301,526.8700684931507,2.4878777231201687
SAPÉ,PB,1514,466.12424042272124,480.26129458388374,499.87661822985467,481.28963011889033,607.3579920739762,506.98195508586525,1.1682718031032637
SAQUAREMA,RJ,726,502.9823691460055,526.1192837465564,538.8,531.3775482093664,640.9641873278237,548.0486776859505,2.48667439165701
SARANDI,RS,1414,482.5248939179632,509.81202263083446,525.073125884017,513.5224186704385,627.7227722772277,531.7310466760962,2.4460326721120187
SEABRA,BA,2343,466.40674349125055,484.1439607341016,505.2384549722578,491.0044814340589,620.179257362356,513.394579598805,1.3261292834890965
SEARA,SC,240,508.7866666666667,529.5316666666666,538.7620833333333,532.5279166666667,636.75,549.2716666666668,4.116751269035533
SENA MADUREIRA,AC,583,458.77924528301884,475.05437392795886,495.668782161235,467.7706689536878,574.7169811320755,494.39801029159514,1.354325699745547
SENADOR CANEDO,GO,1881,481.0102073365231,501.6481658692185,517.371557682084,503.766985645933,635.2365762892078,527.8066985645933,1.9995812395309882
SENADOR GUIOMARD,AC,417,463.58681055155876,484.49568345323746,504.58201438848926,483.584412470024,589.3525179856115,505.1202877697842,1.486910994764398
SENADOR POMPEU,CE,555,471.694954954955,499.36396396396395,511.00648648648644,520.7881081081082,606.8828828828829,521.9472792792792,1.1215139442231075
SENHOR DO BONFIM,BA,2974,466.7185272360457,476.5305985205111,495.432246133154,484.4713853396099,578.17753866846,500.2660591795561,1.2095623215984777
SENTO SÉ,BA,307,444.54918566775245,456.61465798045606,478.03941368078176,470.0599348534202,521.042345276873,474.06110749185666,1.1889168765743072
SEROPÉDICA,RJ,1634,485.4152386780906,507.177417380661,521.024847001224,500.30917992656055,592.8029375764994,521.3459241126071,1.7495722840034218
SERRA,ES,6895,500.8071791153009,521.7761276287165,533.4869470630892,531.8429876722263,633.1689630166787,544.2164408992023,2.493161613859129
SERRA DO RAMALHO,BA,410,453.05536585365854,452.9258536585366,474.4268292682927,461.2521951219512,484.3414634146341,465.2003414634147,1.0055045871559634
SERRA DOURADA,BA,623,446.8394863563403,445.5754414125201,472.2041733547352,466.4277688603531,540.545746388443,474.3185232744783,0.9950773558368495
SERRA TALHADA,PE,2203,482.1836586472992,498.3068996822515,515.4916931457104,522.0128007262823,628.2160689968225,529.2422242396731,1.5344827586206897
SERRANA,SP,450,490.1251111111111,519.2786666666667,530.9395555555556,530.8602222222222,659.6888888888889,546.1784888888889,2.7626168224299064
SERRINHA,BA,2500,470.52632,486.27988,502.62004,490.61728,602.256,510.459904,1.2087155963302751
SERRO,MG,410,463.3917073170732,485.96292682926827,501.7121951219512,485.3636585365854,592.1463414634146,505.71536585365845,1.5905172413793103
SERTÂNIA,PE,614,466.94332247557,479.40586319218244,501.47801302931595,492.6947882736156,600.3257328990228,508.1695439739413,1.1254545454545455
SERTÃOZINHO,SP,1662,517.6472924187726,536.0684717208184,545.6826113116726,556.3811070998797,657.0517448856799,562.5662454873648,3.3983671171171173
SETE LAGOAS,MG,3514,514.147296528173,541.4292544109277,542.7023050654525,559.9787421741605,688.7364826408651,569.3988161639159,2.796942060085837
SETE QUEDAS,MS,166,464.0457831325302,475.8542168674699,493.20120481927705,480.6957831325301,529.0361445783133,488.56662650602414,1.5603864734299517
SIDROLÂNDIA,MS,352,476.440625,501.11079545454544,514.0122159090909,494.02357954545454,613.0113636363636,519.7197159090908,2.2325102880658436
SILVES,AM,215,443.5893023255814,439.34558139534886,466.44511627906974,457.33209302325577,459.6279069767442,453.2679999999999,1.0612535612535612
SILVÂNIA,GO,807,486.03519206939285,504.2211895910781,517.1133828996283,530.1192069392813,669.0210656753408,541.3020074349442,2.47406914893617
SIMÃO DIAS,SE,976,475.9909836065574,492.32909836065573,511.26229508196724,500.7106557377049,658.4631147540983,527.7512295081967,1.1609071274298055
SIMÕES FILHO,BA,1909,475.8855945521215,492.7402828706129,514.0128339444735,485.6119958093243,582.3886851754845,510.12787847040335,1.389136077122729
SINOP,MT,2729,506.21945767680467,520.2059728838402,531.6832172957127,535.5822645657751,652.2535727372664,549.1888970318798,3.610791366906475
SOBRADINHO,BA,1133,472.62762577228597,496.8122683142101,513.6070609002649,505.9848190644308,619.6469549867608,521.7357458075904,1.7716450216450217
SOBRAL,CE,5422,497.09749170047957,519.1522316488381,528.5405385466618,557.9910734046478,655.8981925488749,551.7359055699004,1.9484632365427068
SOCORRO,SP,412,515.0932038834951,550.2781553398058,552.7706310679612,571.4415048543689,677.8640776699029,573.4895145631068,2.76369168356998
SOLEDADE,RS,1265,472.28537549407116,493.8116996047431,512.523162055336,500.08245059288544,601.897233201581,516.1199841897234,1.8596256684491979
SOLONÓPOLE,CE,523,466.831931166348,482.47667304015295,497.14130019120455,502.1663479923518,561.6443594646272,502.0521223709369,1.2332613390928726
SOLÂNEA,PB,1070,469.27186915887853,487.5939252336449,503.64411214953265,485.98654205607477,625.3457943925233,514.3684485981308,1.1457975986277873
SOMBRIO,SC,622,504.97572347266885,529.8149517684888,539.9877813504824,531.3937299035371,656.3344051446945,552.5013183279743,2.7460881934566146
SOORETAMA,ES,209,462.2162679425837,493.4564593301435,510.82392344497606,487.4751196172249,622.0095693779904,515.1962679425836,1.9458483754512634
SOROCABA,SP,8022,522.2145100972326,544.8736350037397,554.5716155572177,564.9872351034654,654.3330840189479,568.1960159561206,3.8949906828894005
SORRISO,MT,1254,498.2317384370016,510.362360446571,524.9921052631579,524.4401116427432,623.9074960127592,536.3867623604465,3.5986800754242614
SOURE,PA,684,452.9719298245614,453.3739766081871,474.69283625731,457.994298245614,613.1578947368421,490.4381871345029,1.0903686087990487
SOUSA,PB,3592,473.10384187082406,491.75236636971044,506.17335746102447,503.6318763919822,635.890868596882,522.1104621380846,1.2980576978006284
SUMARÉ,SP,2133,504.54402250351615,528.5839193624004,545.0035630567277,544.2325832161275,628.3919362400375,550.1512048757619,3.1252796420581657
SUMÉ,PB,1166,462.8001715265866,476.71638078902237,493.53481989708405,486.9305317324185,593.9108061749571,502.77854202401375,1.0630081300813008
SURUBIM,PE,2538,477.3511426319937,497.4497635933806,514.0968085106383,521.6953506698188,656.5011820330969,533.4188494877857,1.3610154905335627
SUZANO,SP,3166,502.76190777005684,527.7017056222363,543.0537586860391,541.5679406190777,641.8698673404928,551.3910360075805,2.6040164778578783
SÃO BENEDITO,CE,1630,473.33067484662575,490.311472392638,503.8559509202454,507.40337423312883,639.8036809815951,522.9410306748466,1.3037974683544304
SÃO BENTO,MA,1906,460.53541448058763,469.9461175236097,488.7848373557188,483.67287513116474,579.7376705141658,496.53538300104935,0.9736842105263158
SÃO BENTO DO SUL,SC,1007,517.1747765640516,542.777457795432,546.6820258192652,558.5674280039722,669.6524329692155,566.9708242303873,3.608829568788501
SÃO BENTO DO UNA,PE,755,474.789536423841,493.3961589403973,511.97602649006626,515.2188079470199,615.8675496688742,522.2496158940397,1.1287313432835822
SÃO BERNARDO,MA,1462,442.9006155950752,444.47968536251716,467.91238030095764,455.9446648426812,540.4924760601915,470.3459644322846,0.7936297279362973
SÃO BERNARDO DO CAMPO,SP,9838,519.7634071965847,546.5725553974385,556.0430372026835,568.1216304126855,667.2453750762351,571.5492010571254,3.7820289589442817
SÃO BORJA,RS,950,480.9518947368421,518.3604210526316,531.2292631578947,499.19336842105264,584.3157894736842,522.8101473684211,2.2888064316635743
SÃO CAETANO DO SUL,SP,4202,529.1775107091861,554.2539742979534,560.5134221799143,584.8176106615897,690.5283198476916,583.858167539267,5.041994106090374
SÃO CAITANO,PE,791,470.6113780025284,491.52819216182047,507.96902654867256,506.5146649810366,634.134007585335,522.1514538558787,1.108719052744887
SÃO CARLOS,SP,4632,534.5768350604491,555.086981865285,559.4377374784111,589.531908462867,697.4352331606218,587.2137392055267,3.8413690476190476
SÃO CRISTÓVÃO,SE,2078,476.3364292589028,492.09831568816173,511.31948989412894,491.7740615976901,613.7921077959577,517.0640808469682,1.3832073219259848
SÃO DOMINGOS DO CAPIM,PA,559,445.43756708407875,438.85026833631485,462.6549194991056,451.8937388193202,488.9445438282648,457.5562075134168,0.901386748844376
SÃO DOMINGOS DO MARANHÃO,MA,939,463.314696485623,470.9693290734824,490.1687965921193,488.4840255591054,606.9222577209798,503.971821086262,1.1887456037514654
SÃO FELIPE,BA,461,450.8704989154013,463.77418655097614,488.61496746203903,466.0062906724512,534.0563991323211,480.66446854663775,0.9699570815450643
SÃO FIDÉLIS,RJ,488,494.91147540983604,522.0926229508196,533.1905737704918,523.7702868852459,650.4098360655738,544.8749590163935,2.620720720720721
SÃO FRANCISCO,MG,1117,456.94646374216654,471.64914950760965,491.0963294538943,480.65801253357205,559.2837958818263,491.9267502238137,1.3105390185036203
SÃO FRANCISCO DE ITABAPOANA,RJ,366,479.5770491803279,497.572131147541,517.05,507.5396174863388,598.0327868852459,519.9543169398906,1.4883495145631067
SÃO FRANCISCO DO CONDE,BA,504,452.89444444444445,467.0946428571429,487.38551587301583,461.3315476190476,544.8015873015873,482.7015476190476,1.3143669985775248
SÃO FRANCISCO DO GUAPORÉ,RO,332,454.7731927710844,464.63253012048193,486.66355421686745,477.12891566265057,568.7349397590361,490.3866265060241,1.5776315789473685
SÃO FRANCISCO DO SUL,SC,449,507.9423162583519,520.0959910913141,539.0959910913141,527.2489977728285,646.8596881959911,548.2485968819599,3.3704761904761904
SÃO FÉLIX DO ARAGUAIA,MT,178,460.38820224719103,450.285393258427,474.4073033707865,465.75393258426965,539.3258426966293,478.0321348314607,2.1178010471204187
SÃO FÉLIX DO XINGU,PA,432,458.1354166666667,461.9,484.925,472.2224537037037,559.1203703703703,487.2606481481481,1.7639442231075697
SÃO GABRIEL,BA,1123,485.1787177203918,506.47408726625116,525.4962600178095,515.7085485307213,587.3018699910953,524.0318967052538,2.184630738522954
SÃO GABRIEL DA CACHOEIRA,AM,502,453.1408366533865,473.9561752988048,489.23187250996017,453.6804780876494,537.7290836653386,481.5476892430279,1.4080745341614906
SÃO GABRIEL DA PALHA,ES,493,489.71075050709936,519.1892494929006,529.7687626774848,528.0699797160244,689.0060851926978,551.1489655172413,2.247731397459165
SÃO GABRIEL DO OESTE,MS,337,492.1433234421365,515.8183976261128,524.3768545994066,529.1175074183976,649.7329376854599,542.2378041543027,2.8242811501597442
SÃO GERALDO DO ARAGUAIA,PA,362,446.9908839779006,453.83839779005524,476.78259668508286,464.0030386740332,548.7845303867404,478.0798895027624,1.5165165165165164
SÃO GONÇALO,RJ,9474,494.8690521427064,524.0320244880727,533.9236014355077,522.9527865737809,647.7517416086131,544.7058412497361,2.0290069245059956
SÃO GONÇALO DO AMARANTE,RN,3100,472.6015483870968,490.39158064516124,509.5614838709678,503.1640645161291,594.3225806451613,514.0082516129033,1.468871015787906
SÃO GONÇALO DO SAPUCAÍ,MG,359,504.73454038997215,532.0651810584958,539.1222841225626,566.4281337047354,677.1030640668523,563.8906406685237,2.177993527508091
SÃO GONÇALO DOS CAMPOS,BA,668,450.7850299401198,470.513622754491,489.5959580838323,470.34820359281434,576.6467065868263,491.57790419161677,1.2934782608695652
SÃO GOTARDO,MG,899,496.6802002224694,522.7437152391545,532.4817575083425,537.1007786429366,667.0967741935484,551.2206451612903,2.9357954545454548
SÃO JERÔNIMO,RS,462,484.07012987012985,508.67056277056275,529.7255411255411,508.4056277056277,571.8614718614718,520.5466666666666,2.2406542056074765
SÃO JOAQUIM,SC,215,494.95860465116283,522.013023255814,530.4967441860465,526.6288372093023,621.2093023255813,539.0613023255813,2.627659574468085
SÃO JOAQUIM DA BARRA,SP,783,504.1659003831418,527.4039591315453,537.7588761174968,548.016091954023,710.3448275862069,565.5379310344828,2.6475409836065573
SÃO JOAQUIM DE BICAS,MG,225,501.52,529.2591111111111,536.9884444444444,533.1426666666667,623.0222222222222,544.7864888888889,2.4965635738831615
SÃO JOSÉ,SC,3352,522.5950178997614,545.2378878281622,552.1985083532219,561.467929594272,649.027446300716,566.1053579952267,3.467244950802693
SÃO JOSÉ DA LAPA,MG,313,495.74824281150165,534.0725239616614,539.6610223642173,522.9536741214057,629.2012779552716,544.3273482428115,2.273170731707317
SÃO JOSÉ DA TAPERA,AL,942,453.5307855626327,462.78418259023357,483.69575371549894,476.12579617834393,537.7707006369427,482.7814437367304,0.9952298352124892
SÃO JOSÉ DE MIPIBU,RN,910,468.329010989011,486.0245054945055,503.31417582417583,480.94571428571425,560.5494505494505,499.83257142857144,1.4792435424354244
SÃO JOSÉ DE PIRANHAS,PB,595,471.387731092437,491.8764705882353,507.3119327731092,508.4,596.8067226890756,515.1565714285714,1.2929936305732483
SÃO JOSÉ DE RIBAMAR,MA,2273,459.6577210734712,472.878398592169,496.5334799824021,471.42173339199303,571.1394632644083,494.32615926088874,1.2059444249032711
SÃO JOSÉ DO BELMONTE,PE,902,456.79323725055434,473.81840354767183,496.3956762749446,493.7933481152993,589.4235033259423,502.04483370288244,1.2548426150121066
SÃO JOSÉ DO EGITO,PE,1702,473.2202702702703,487.88942420681553,508.9750881316099,517.5563454759107,628.7779083431258,523.2838072855463,1.148407643312102
SÃO JOSÉ DO NORTE,RS,318,481.6534591194968,505.3729559748428,525.3622641509435,504.7896226415094,569.811320754717,517.3979245283019,1.7761824324324325
SÃO JOSÉ DO RIO CLARO,MT,144,476.59166666666664,484.4291666666667,506.8229166666667,505.5416666666667,601.1111111111111,514.8993055555555,3.0211267605633805
SÃO JOSÉ DO RIO PARDO,SP,736,520.7115489130435,537.9164402173913,546.3138586956521,572.3754076086956,683.0434782608696,572.0721467391304,3.1446666666666667
SÃO JOSÉ DO RIO PRETO,SP,7088,530.8116958239277,546.8071529345373,552.3576890519187,581.3960073363431,693.219525959368,580.9184142212189,3.9757997218358834
SÃO JOSÉ DOS CAMPOS,SP,9829,539.7842506867433,562.5434123512057,564.1351917794282,603.0738325363719,697.896021975786,593.486541865907,4.418683398067921
SÃO JOSÉ DOS PINHAIS,PR,4014,507.25999003487794,530.2108619830593,542.2816890881913,532.1274788241157,615.6751370204285,545.5110313901345,3.0669755686604887
SÃO JOSÉ DOS QUATRO MARCOS,MT,201,483.3144278606965,496.07960199004975,512.4467661691542,501.552736318408,637.2139303482587,526.1214925373135,2.916267942583732
SÃO JOÃO DA BALIZA,RR,144,459.4555555555556,457.4159722222222,486.0201388888888,454.2701388888889,501.6666666666667,471.7656944444444,1.5833333333333333
SÃO JOÃO DA BOA VISTA,SP,1114,534.7631956912028,549.8672351885099,552.2865350089767,585.6931777378815,701.2387791741472,584.7697845601435,3.5051194539249146
SÃO JOÃO DE MERITI,RJ,4799,481.2193373619504,506.97855803292356,524.3279641591998,507.4571160658471,609.9229006042925,525.9811752448427,1.7628065818068923
SÃO JOÃO DEL REI,MG,3169,516.4922057431367,541.8076680340802,547.0859261596719,562.0404859577154,680.132533922373,569.5117639633954,2.579623053810434
SÃO JOÃO DO PARAÍSO,MG,488,475.63647540983607,502.80840163934425,515.7395491803279,521.5002049180328,642.1311475409836,531.563155737705,1.4001996007984032
SÃO JOÃO DO PIAUÍ,PI,1352,449.05954142011836,450.8420857988166,474.7984467455621,468.9310650887574,554.9704142011834,479.7203106508876,1.0364058869093726
SÃO JOÃO DO RIO DO PEIXE,PB,814,472.64631449631446,484.18304668304665,504.0938574938575,492.4694103194103,616.068796068796,513.892285012285,1.1513452914798206
SÃO JOÃO DOS PATOS,MA,1688,451.454028436019,457.1100710900474,478.05479857819904,473.5132701421801,562.0142180094787,484.4292772511849,1.0510328068043742
SÃO JOÃO EVANGELISTA,MG,707,498.65841584158414,511.84695898161243,522.3861386138614,537.1653465346535,667.8925035360679,547.5898727015559,1.9592857142857143
SÃO JOÃO NEPOMUCENO,MG,635,505.57669291338584,520.7710236220472,528.651811023622,548.2697637795276,670.5196850393701,554.7577952755905,1.9427536231884057
SÃO LEOPOLDO,RS,2295,514.2945969498911,543.9766013071895,554.6025708061002,548.0734204793029,635.2766884531591,559.2447755991285,2.9938210578348987
SÃO LOURENÇO,MG,1551,509.33062540296584,533.7932301740813,544.6685364281109,554.7207607994842,676.0025789813023,563.703146357189,2.624123422159888
SÃO LOURENÇO DA MATA,PE,2254,473.2261756876664,490.1221827861579,511.5833629103815,494.5266637089619,582.5377107364685,510.3992191659272,1.3822658274713069
SÃO LOURENÇO DO OESTE,SC,469,497.055223880597,516.4805970149254,528.9471215351813,524.7560767590619,616.4605543710021,536.7399147121536,3.358974358974359
SÃO LOURENÇO DO SUL,RS,553,490.01808318264017,518.020253164557,532.4860759493671,521.2638336347197,629.4394213381555,538.2455334538879,2.291173304628633
SÃO LUIZ GONZAGA,RS,784,474.5219387755102,503.04910714285717,521.0404336734694,506.2316326530612,588.5714285714286,518.6829081632652,2.0623409669211195
SÃO LUÍS,MA,34445,485.79493685585715,507.15885324430246,518.5373232689795,512.492518507766,632.2630280156772,531.2493319785165,2.1026636793627085
SÃO LUÍS DE MONTES BELOS,GO,1326,472.1245852187028,480.8769984917044,501.19441930618405,508.9752639517345,630.5279034690799,518.7398340874811,2.21989121989122
SÃO LUÍS DO QUITUNDE,AL,1201,453.38542880932556,459.23455453788506,483.22056619483766,474.0407993338884,528.992506244796,479.7747710241465,1.2661082474226804
SÃO MANUEL,SP,412,514.9220873786408,541.451213592233,548.4820388349515,562.0206310679612,657.4757281553398,564.8703398058252,2.9967532467532467
SÃO MARCOS,RS,222,508.83738738738737,536.3027027027027,541.3364864864865,553.4936936936937,665.8558558558559,561.1652252252252,2.859922178988327
SÃO MATEUS,ES,1877,501.9675546084177,519.7456579648375,530.3328183271177,535.0363345764517,654.6297282898242,548.3424187533298,2.3344902386117137
SÃO MATEUS DO MARANHÃO,MA,900,450.1962222222222,458.5283333333333,480.9065555555556,471.66744444444447,565.4888888888889,485.35748888888895,1.149181905678537
SÃO MATEUS DO SUL,PR,701,493.4028530670471,516.7432239657631,530.3078459343794,515.4079885877318,611.1840228245363,533.4091868758916,2.8215767634854774
SÃO MIGUEL,RN,1116,480.72267025089604,501.710394265233,515.2519713261648,522.4084229390681,629.7311827956989,529.9649283154122,1.21285140562249
SÃO MIGUEL ARCANJO,SP,277,498.6093862815884,525.1527075812274,536.1971119133574,533.8014440433213,615.3068592057762,541.8135018050541,2.3746736292428197
SÃO MIGUEL DO ARAGUAIA,GO,529,463.71568998109643,487.97807183364836,503.72911153119094,488.0551984877127,639.4328922495274,516.5821928166351,2.0513937282229966
SÃO MIGUEL DO GUAMÁ,PA,2072,450.5028474903475,459.147249034749,476.80588803088807,462.67871621621623,563.4749034749035,482.5219208494208,1.0059474979491387
SÃO MIGUEL DO GUAPORÉ,RO,314,464.6089171974523,470.5707006369427,487.29840764331215,480.87834394904456,612.9936305732484,503.2700000000001,2.0354330708661417
SÃO MIGUEL DO IGUAÇU,PR,302,500.76291390728477,513.7245033112582,533.5301324503312,550.5880794701987,632.5827814569536,546.2376821192053,3.043076923076923
SÃO MIGUEL DO OESTE,SC,1069,507.00916744621145,529.3613657623948,538.0152478952292,536.6772684752104,662.2263797942002,554.6578858746492,3.6633192389006344
SÃO MIGUEL DOS CAMPOS,AL,1212,471.3045379537954,489.80899339933995,508.1839108910891,498.91336633663366,618.7788778877888,517.3979372937295,1.4787516600265604
SÃO PAULO,SP,121804,519.3587271353979,544.9399674887524,554.0613838625989,563.3650003283965,659.7376112442942,568.292538011888,3.8935214157849543
SÃO PAULO DE OLIVENÇA,AM,261,438.4536398467433,440.5137931034483,456.2337164750958,441.8486590038314,537.0114942528736,462.81226053639847,0.9924892703862661
SÃO PEDRO DA ALDEIA,RJ,959,510.2826903023983,534.661835245047,543.2984358706987,545.7368091762252,651.6162669447341,557.1192075078205,2.842925659472422
SÃO PEDRO DO PIAUÍ,PI,382,449.6819371727749,455.9795811518325,485.98298429319374,465.14816753926704,578.3769633507853,487.03392670157075,0.9876543209876543
SÃO RAIMUNDO DAS MANGABEIRAS,MA,789,449.64435994930295,457.18352344740174,478.5712294043093,472.163371356147,577.1356147021546,486.9396197718631,1.3025851938895416
SÃO RAIMUNDO NONATO,PI,2281,450.6559842174485,457.53792196405084,483.58246383165283,479.77286277948264,583.5861464270057,491.0270758439281,1.0993947858472999
SÃO ROMÃO,MG,197,448.3959390862944,465.17664974619294,486.6680203045686,474.4812182741117,536.5482233502538,482.25401015228425,0.9663865546218487
SÃO ROQUE,SP,1005,520.0190049751244,538.5894527363184,546.2283582089552,556.0119402985075,665.2338308457712,565.2165174129353,3.547963800904977
SÃO SEBASTIÃO,SP,828,490.5891304347826,509.7961352657005,529.9028985507246,509.38176328502414,582.8502415458937,524.5040338164251,2.8125
