NO_MUNICIPIO_PROVA,UF,QTD_PARTICIPANTES,NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,MEDIA_GERAL,RENDA_FAMILIAR_SM_MEDIA,CLUSTER
LARANJAL DO JARI,AP,2059,452.1878581835843,535.9756677999028,476.53341427877615,425.7419621175328,505.48810101991256,479.1854006799416,1.7392996108949417,0
LARANJEIRAS DO SUL,PR,1699,475.3982342554444,556.8856974690995,501.0865214832255,462.0576221306651,520.0494408475574,503.09550323719833,2.4015492253873063,1
LAURO DE FREITAS,BA,9355,476.9706467129877,557.1580972741849,502.4177231427044,455.766969535008,530.4871191876002,504.560111170497,2.6486672992322955,1
LAVRAS,MG,7095,500.82668076109934,575.5418322762508,520.9724312896406,500.0796617336152,562.6211416490486,532.0083495419309,2.890617688348152,2
LAVRAS DA MANGABEIRA,CE,1173,451.3598465473145,527.0571184995738,464.3062233589088,435.6359761295823,488.5421994884911,473.3802728047741,1.3842553191489362,0
LEME,SP,1846,491.1903033586132,566.3624593716142,517.4966413867822,480.73098591549297,529.9447453954497,517.1450270855905,3.0157411456055967,2
LENÇÓIS PAULISTA,SP,1589,493.7031466331026,565.7546884833229,517.7485840151038,496.02857142857147,531.3278791692888,520.912573945878,3.5805946791862286,2
LEOPOLDINA,MG,1396,497.7831661891118,575.049570200573,522.7130372492837,511.32865329512896,561.5995702005731,533.6947994269341,2.6918784872907624,2
LEOPOLDO DE BULHÕES,GO,278,467.8964028776978,544.3147482014389,496.3179856115108,456.5046762589928,507.7697841726618,494.5607194244605,2.2063253012048194,1
LIMA DUARTE,MG,824,477.36638349514567,558.1424757281553,499.3360436893204,477.83592233009705,518.6601941747573,506.2682038834952,2.076967592592593,1
LIMEIRA,SP,6988,503.20446479679447,577.6223955352032,531.3714367487121,507.37598740698337,555.8142530051517,535.077707498569,3.69647566530808,2
LIMOEIRO,PE,3494,475.1246994848311,549.389496279336,493.9664281625644,463.4809387521465,536.8208357183744,503.75647967945054,1.6652472527472528,1
LIMOEIRO DO AJURU,PA,859,436.4497089639115,520.1544819557625,458.8419091967404,414.9556461001165,482.44470314318977,462.56928987194414,1.293703007518797,0
LIMOEIRO DO NORTE,CE,3883,475.75918104558326,555.3648725212464,491.8233839814576,470.82310069533867,539.0661859387072,506.5673448364667,1.723172242874845,1
LINHARES,ES,4941,483.3638939485934,560.0466302367942,499.4145314713621,478.830520137624,522.7166565472577,508.8744464683263,2.73488021444128,2
LINS,SP,2308,485.2431542461005,561.7636481802426,512.0730935875216,474.3545927209705,536.2391681109185,513.9347313691508,3.0482187837351566,2
LIVRAMENTO DE NOSSA SENHORA,BA,1420,471.8769014084507,550.1989436619718,488.200985915493,458.0812676056338,533.0704225352113,500.2857042253521,1.6462436177972284,1
LOANDA,PR,1337,473.9320867614061,548.3029917726253,493.863425579656,448.2406881077039,514.8227374719521,495.8323859386686,2.821333333333333,1
LONDRINA,PR,14588,502.4343707156567,578.6671168083357,525.3315327666576,492.7677611735673,544.5588154647655,528.7519193857964,3.584462818567167,2
LONTRA,MG,723,453.6914246196404,537.8759336099585,481.69834024896267,450.0026279391425,495.3526970954357,483.724204702628,1.3501827040194885,1
LORENA,SP,1892,500.2651162790697,571.7927589852007,526.8032241014799,495.7036469344609,569.7859408033827,532.8701374207187,3.4080310880829017,2
LOUVEIRA,SP,818,486.3454767726161,565.787163814181,515.0143031784842,481.0330073349633,528.3496332518338,515.3059168704157,3.4209257473481194,2
LUCAS DO RIO VERDE,MT,2282,476.09754601227,555.4726555652936,496.6696757230499,457.9669149868536,510.5092024539877,499.3431989482911,2.961624026696329,1
LUZ,MG,712,491.19620786516856,561.9460674157303,504.7068820224719,483.8419943820225,525.6460674157304,513.4674438202248,2.560897435897436,2
LUZILÂNDIA,PI,648,446.6552469135802,523.795524691358,466.5557098765432,427.00046296296296,481.9753086419753,469.1964506172839,1.2565274151436032,0
LUZIÂNIA,GO,3763,468.38184958809455,544.9645495615201,492.84783417486045,448.02335902205687,495.0579325006644,489.85510496943925,2.299172051696284,1
LUÍS EDUARDO MAGALHÃES,BA,2244,474.7152852049911,555.9088235294117,496.4529857397504,457.82807486631015,525.9090909090909,502.1628520499109,2.3760141093474427,1
LUÍS GOMES,RN,520,451.9592307692308,537.5128846153847,477.9080769230769,433.29269230769233,513.0,482.7345769230769,1.4261744966442953,0
LÁBREA,AM,493,435.3316430020284,514.1709939148072,453.2247464503042,414.3152129817444,494.9695740365112,462.4024340770792,1.5749613601236476,0
MACAPARANA,PE,976,461.4391393442623,539.3238729508197,485.6464139344263,452.10717213114754,524.6311475409836,492.6295491803279,1.391728624535316,1
MACAPÁ,AP,26692,463.1911171886708,542.9290573954743,489.464375093661,433.3570545481792,527.898359058894,491.3679926569759,2.297299719218591,1
MACAU,RN,1155,467.0704761904762,542.7095238095238,489.0864935064935,444.24675324675326,517.7142857142857,492.1655064935065,1.9179767600820232,1
MACAÉ,RJ,5628,495.4392857142857,577.6649253731343,526.2750355366027,492.898329779673,571.3095238095239,532.7174200426439,3.985117788122443,2
MACAÍBA,RN,2552,466.8561128526646,545.4790752351098,488.3864420062696,445.5367554858934,518.7876175548589,493.00920062695934,1.7128712871287128,1
MACAÚBAS,BA,1468,459.45592643051776,544.3494550408719,479.7956403269755,450.5403269754768,532.341280653951,493.29652588555854,1.469729344729345,1
MACEIÓ,AL,44818,472.0505890490428,549.6587799544826,496.1746262662323,453.17518407782586,538.8706100227587,501.9859578740685,2.44424563810654,1
MACHACALIS,MG,369,452.2162601626016,534.7073170731708,472.6455284552846,440.1205962059621,493.7669376693767,478.6913279132792,1.4030732860520094,0
MACHADINHO,RS,731,467.13980848153216,547.981121751026,488.3983584131327,456.0980848153215,512.0875512995896,494.3409849521204,2.1126005361930296,1
MACHADINHO D'OESTE,RO,690,463.41173913043474,540.490579710145,477.6107246376812,431.2317391304348,470.4347826086956,476.6359130434783,1.6978079331941545,0
MACHADO,MG,1368,492.9779970760234,571.2919590643276,516.5864766081871,499.7909356725146,554.2690058479532,526.9832748538013,2.6684131736526946,2
MADALENA,CE,494,442.7259109311741,536.7805668016193,477.4129554655871,445.348987854251,509.4251012145749,482.33870445344127,1.1260794473229707,0
MAFRA,SC,1475,482.9933559322034,561.7704406779661,504.5875932203389,470.4866440677967,536.3342372881356,511.23445423728816,3.1973514211886305,2
MAGÉ,RJ,5104,470.304329937304,554.4455916927899,505.7742554858934,456.7606387147335,527.3936128526645,502.9356857366771,2.255893054896377,1
MAIRINQUE,SP,1168,491.9749143835616,568.0706335616438,522.0227739726027,486.48827054794526,541.9349315068494,522.0983047945206,3.0863909272848566,2
MAIRIPORÃ,SP,1494,489.0235609103079,568.0864792503346,520.9655287817939,479.75749665327976,529.9330655957162,517.5532262382865,3.1058917197452227,2
MALACACHETA,MG,635,467.33102362204727,549.5185826771653,491.591968503937,457.4458267716535,505.4488188976378,494.26724409448826,1.652431011826544,1
MAMANGUAPE,PB,2024,451.60533596837945,529.9942193675889,471.8670454545455,423.2850296442688,487.024209486166,472.75516798418977,1.5385443583118,0
MANACAPURU,AM,2213,441.2623587889742,524.0430637144149,465.2219611387257,416.0073203795752,496.4500677812924,468.5969543605965,1.6399000713775875,0
MANAQUIRI,AM,114,440.1640350877193,520.209649122807,457.6263157894737,411.9008771929824,490.1754385964912,464.0152631578948,1.5253623188405796,0
MANAUS,AM,75911,463.78063258289313,545.6329109088274,492.1904216780177,438.11078236355735,530.2129335669403,493.9855362200471,2.244689083040157,1
MANDIRITUBA,PR,552,474.8007246376812,562.6936594202899,509.2326086956522,472.2358695652174,515.1811594202899,506.8288043478261,2.5576923076923075,1
MANGA,MG,776,444.5988402061856,522.4529639175257,465.13105670103096,424.6835051546392,468.9175257731959,465.1567783505155,1.4257172131147542,0
MANGARATIBA,RJ,681,476.2355359765052,557.8772393538914,509.143906020558,465.87195301027896,525.8149779735683,506.9887224669604,2.753958587088916,1
MANHUAÇU,MG,5404,476.76434122871945,556.7269800148039,495.9990747594375,470.7979089563286,525.3417838638046,505.1260177646188,2.0593731606827546,1
MANHUMIRIM,MG,1039,481.2115495668912,563.9561116458133,510.3456207892204,475.6881616939365,536.09239653513,513.4587680461983,2.114503816793893,2
MANICORÉ,AM,455,431.8323076923077,522.4131868131868,455.5063736263736,414.62703296703296,488.2637362637363,462.52852747252746,1.4872231686541737,0
MANTENA,MG,1017,470.8732546705998,554.9478859390364,500.4985250737463,468.2485742379548,514.9016715830875,501.8939823008849,2.0611847233047547,1
MARABÁ,PA,12537,462.6025045864242,543.5326074818537,484.3902767807291,437.4318577012044,509.1304139746351,487.4175321049694,2.2348806366047747,1
MARACAJU,MS,1075,464.35711627906977,538.4507906976744,479.3392558139535,436.8459534883721,481.62883720930233,480.1243906976744,2.4705882352941178,0
MARACANAÚ,CE,9350,468.2871764705882,554.390192513369,499.293486631016,454.8961069518716,530.9844919786096,501.5702909090909,1.785323297981526,1
MARACAÇUMÉ,MA,832,434.96802884615386,517.0479567307692,456.16802884615385,417.2204326923077,470.4807692307692,459.1770432692308,1.137443438914027,0
MARACÁS,BA,870,458.6985057471264,540.078275862069,485.6166666666667,433.7252873563218,516.7126436781609,486.966275862069,1.3978599221789882,1
MARAGOGIPE,BA,575,448.7139130434783,529.8679999999999,472.00608695652176,425.6718260869565,487.6173913043479,472.77544347826085,1.4206008583690988,0
MARANGUAPE,CE,3977,458.8273573045009,538.7264772441539,482.1519989942168,447.3640935378426,512.467940658788,487.9075735479004,1.6596975088967971,1
MARATAÍZES,ES,1135,477.14801762114536,553.8460792951543,495.54185022026434,474.8171806167401,527.7462555066079,505.8198766519825,2.298590504451038,1
MARAU,RS,1626,485.0178351783518,564.2446494464945,507.67214022140223,479.2861008610086,547.9212792127921,516.8284009840099,3.1781976744186045,2
MARAVILHA,SC,2040,482.541225490196,564.4004411764705,503.11284313725486,476.65117647058827,536.6450980392157,512.6701568627451,3.135032811711257,2
MARAÃ,AM,91,433.5186813186813,511.4648351648352,451.8494505494506,415.9197802197802,453.6263736263736,453.27582417582414,1.5694444444444444,0
MARCELÂNDIA,MT,307,462.5338762214984,533.1511400651466,469.40293159609126,433.5214983713355,481.5472312703583,476.031335504886,2.3693181818181817,0
MARCO,CE,1603,438.91266375545854,506.5872114784779,453.3938864628821,429.9075483468497,447.84778540237056,455.3298190892077,1.0324718356527502,0
MARECHAL CÂNDIDO RONDON,PR,1920,493.6011979166667,573.0550520833333,514.2295833333334,487.8002604166667,539.0104166666666,521.5393020833333,3.5256594724220625,2
MARECHAL DEODORO,AL,1236,458.6138349514563,538.0350323624596,482.0845469255663,434.0302588996764,512.6051779935275,485.0737702265372,1.822972972972973,1
MARECHAL THAUMATURGO,AC,248,438.4112903225807,508.9310483870967,444.808064516129,407.5270161290322,472.0967741935484,454.35483870967744,1.2570621468926553,0
MARI,PB,691,457.77670043415344,540.461505065123,479.5636758321273,438.312011577424,512.5325615050651,485.7292908827786,1.4541666666666666,1
MARIALVA,PR,514,488.7184824902724,564.0023346303502,510.0005836575875,475.3375486381323,555.7198443579766,518.7557587548638,3.382113821138212,2
MARIANA,MG,3416,488.84683840749415,567.5703161592505,511.1484777517565,479.2277517564403,538.6074355971897,517.0801639344262,2.6281287246722287,2
MARICÁ,RJ,3477,485.9359217716422,572.7630428530342,521.3803566292781,480.906988783434,550.3807880356629,522.2734196146104,2.898482209504852,2
MARINGÁ,PR,10711,503.6563439454766,578.2498552889552,524.3841004574736,490.38130893474,563.2567454019232,531.9856708057137,4.1323113720374,2
MARITUBA,PA,3865,462.8806985769728,545.4726002587322,488.6071927554981,436.4348253557568,517.8830530401035,490.2556739974127,1.5620596767509325,1
MARTINÓPOLIS,SP,646,470.3633126934985,547.0934984520125,495.5586687306502,463.7631578947368,515.2012383900928,498.39597523219817,2.71303074670571,1
MARUIM,SE,783,452.2287356321839,530.7389527458492,473.6386973180077,425.3081736909323,503.7292464878672,477.1287611749681,1.7162162162162162,0
MARÍLIA,SP,6153,501.0164797659678,576.4965382740127,528.1065821550463,499.1522671867382,567.5415244596132,534.4626783682758,3.569101533966399,2
MASSAPÊ,CE,1552,447.7382087628866,525.8340850515464,465.7985824742268,434.3004510309279,486.00515463917526,471.93529639175256,1.2548426150121066,0
MATA DE SÃO JOÃO,BA,730,454.89397260273967,535.8861643835617,483.3813698630137,429.9550684931507,502.2191780821918,481.2671506849316,1.7367280606717226,0
MATEUS LEME,MG,802,488.9365336658354,570.1460099750623,513.2884039900249,487.1083541147132,531.291770573566,518.1542144638404,2.557710501419111,2
MATINHA,MA,583,435.5818181818182,519.2283018867925,460.82744425385937,413.2322469982847,470.360205831904,459.8460034305317,1.3259493670886076,0
MATINHOS,PR,967,477.6164426059979,560.6227507755946,510.96080661840745,460.2198552223371,508.25232678386766,503.53443640124095,2.8125,1
MATOZINHOS,MG,1344,481.28244047619046,564.2211309523809,507.9105654761905,486.31860119047616,522.90625,512.5277976190476,2.567806603773585,2
MATÃO,SP,1732,500.96570438799074,574.2683602771363,528.2327944572748,500.8491916859123,554.9676674364896,531.8567436489607,3.292094455852156,2
MAURITI,CE,1986,441.51424974823766,522.0199899295066,461.03016112789527,434.610775427996,474.396273917422,466.7142900302115,1.300106326422116,0
MAUÁ,SP,8549,480.0521113580536,563.0871797871096,518.2336296642882,471.7628728506258,529.6830038601006,512.5637595040355,2.8062445030782763,2
MAUÁ DA SERRA,PR,423,477.5302600472813,553.6933806146571,499.62718676122927,456.6408983451537,505.8156028368794,498.66146572104014,2.60062893081761,1
MAUÉS,AM,623,445.0942215088282,529.3906902086678,472.9412520064206,424.66581059390046,526.3130016051365,479.6809951845908,1.5789149198520345,0
MAZAGÃO,AP,393,441.0035623409669,521.8539440203563,459.7015267175573,420.2559796437659,487.3791348600509,466.0388295165394,1.6872294372294372,0
MEDEIROS NETO,BA,746,451.7552278820376,535.1442359249329,477.5510723860589,426.4144772117963,482.4128686327078,474.65557640750666,1.661594963273872,0
MEDIANEIRA,PR,2535,487.2182642998028,563.922090729783,507.22812623274166,482.339684418146,517.7057199211046,511.6827771203156,2.99213887979037,2
MESQUITA,RJ,4144,471.23870656370656,556.9350868725869,507.97992277992273,461.6844111969112,536.1283783783783,506.7933011583012,2.419085971155647,1
MIGUEL ALVES,PI,379,449.30263852242746,527.5823218997361,468.1738786279684,427.2419525065964,477.2612137203166,469.912401055409,1.409198113207547,0
MIGUEL CALMON,BA,891,457.1907968574635,540.8698092031425,481.9996632996633,434.6143658810326,521.705948372615,487.27611672278346,1.5343811394891944,1
MIGUEL PEREIRA,RJ,1237,488.969523039612,570.751818916734,519.3430881164107,490.71115602263535,563.1924009700889,526.5935974130962,2.4268567141785446,2
MILAGRES,CE,1861,455.95771090811394,537.695754970446,475.9838259000538,442.7571735626007,513.4551316496508,485.16991939817296,1.4140708915145006,1
MIMOSO DO SUL,ES,899,481.007786429366,555.1655172413793,497.2560622914349,469.3567296996663,531.222469410456,506.8017130144605,2.2918731417244795,1
MINAS NOVAS,MG,1228,454.16734527687294,534.4416123778502,477.6492671009772,444.10488599348537,469.3884364820847,475.9503094462541,1.5622552858261551,0
MINAÇU,GO,882,467.2802721088436,541.9536281179138,487.4017006802721,451.275283446712,501.6224489795918,489.9066666666666,2.3521560574948666,1
MINEIROS,GO,2071,476.2671173346209,552.8949299855142,494.8878802510865,459.923032351521,523.261226460647,501.4468372766779,2.750105529759392,1
MIRACATU,SP,488,466.3782786885246,545.9569672131148,497.9631147540984,462.8002049180328,506.6700819672131,495.9537295081967,2.1358428805237315,1
MIRACEMA,RJ,895,473.5608938547486,556.9354189944135,506.0251396648045,467.4833519553072,554.4357541899441,511.6881117318435,2.1569097888675626,2
MIRACEMA DO TOCANTINS,TO,1765,449.2248158640227,528.3142776203965,466.0091784702549,422.8425495750708,470.5495750708215,467.3880793201133,1.9014457831325304,0
MIRANDA,MS,502,458.48645418326697,526.5621513944224,471.4272908366534,432.0356573705179,468.0478087649402,471.31187250996015,1.834862385321101,0
MIRANDIBA,PE,768,443.1424479166667,527.8997395833334,468.677734375,425.96171875,490.0091145833333,471.1381510416667,1.394972067039106,0
MIRANDÓPOLIS,SP,702,487.8733618233618,567.005698005698,518.3207977207977,483.0931623931624,542.022792022792,519.6631623931623,3.240853658536585,2
MIRANTE DA SERRA,RO,622,463.86543408360126,538.0834405144695,468.4413183279743,434.2125401929261,469.903536977492,474.9012540192927,1.8653846153846156,0
MIRANTE DO PARANAPANEMA,SP,1160,469.3791379310345,539.6153448275862,486.58577586206894,454.5154310344828,492.7758620689655,488.5743103448276,2.1955156950672645,1
MIRASSOL,SP,1198,497.8652754590985,570.7795492487479,518.9536727879799,493.21686143572623,540.1669449081803,524.1964607679465,3.5408981555733763,2
MIRASSOL D'OESTE,MT,826,462.74794188861983,536.1796610169491,478.3883777239709,433.3715496368039,495.7627118644068,481.29004842615007,2.3480546792849637,0
MIRINZAL,MA,824,437.6180825242718,520.1805825242718,464.3735436893204,417.81674757281553,506.9575242718447,469.38929611650485,1.2819025522041765,0
MISSÃO VELHA,CE,1093,452.9645928636779,523.7256175663312,465.0788655077768,444.7098810612992,493.4309240622141,475.98197621225984,1.4180253623188406,0
MOCAJUBA,PA,1736,437.5223502304148,521.2363479262673,460.4466589861751,417.4512096774194,481.4314516129032,463.617603686636,1.1692607003891051,0
MOCOCA,SP,1307,509.04537107880645,577.4283856159143,528.9091048201989,510.526778882938,569.1813312930375,539.018194338179,3.464183381088825,2
MOGI DAS CRUZES,SP,10141,493.32532294645495,570.8078394635637,526.2899516812938,494.590602504684,550.6278473523321,527.1283127896656,3.2980798306622314,2
MOGI GUAÇU,SP,2786,499.2312993539124,574.920208183776,525.8965900933238,498.2001076812634,548.0549174443647,529.260624551328,3.4688796680497926,2
MOJI MIRIM,SP,1748,507.2949084668192,580.5508581235698,533.0409038901602,513.2331807780321,554.9273455377574,537.8094393592677,3.8417874396135274,2
MOJU,PA,1527,450.0569089718402,527.2222003929273,472.1509495743288,421.7475442043222,490.3765553372626,472.3108316961362,1.421968461120174,0
MOMBAÇA,CE,1177,447.0018691588785,528.5564995751912,466.8338147833475,447.7119796091759,481.1214953271028,474.2451316907392,1.1952662721893492,0
MONGAGUÁ,SP,900,481.8446666666667,564.9526666666667,519.4063333333334,474.1958888888889,519.0622222222222,511.8923555555556,2.3338632750397457,2
MONSENHOR GIL,PI,925,449.2502702702703,530.2321081081082,468.2857297297297,422.3172972972973,491.28648648648647,472.2743783783784,1.4523601398601398,0
MONSENHOR TABOSA,CE,521,443.5451055662188,529.8775431861804,471.9825335892514,433.1182341650672,498.5796545105566,475.4206142034549,1.2545605306799337,0
MONTANHA,ES,729,467.1378600823045,549.8737997256516,488.40658436214,458.9307270233196,517.9698216735254,496.4637585733882,1.8511008111239864,1
MONTE ALEGRE,PA,1567,437.853924696873,524.711678366305,458.0062539885131,416.8516273133376,483.6496490108488,464.21462667517545,1.3809393773894048,0
MONTE ALTO,SP,1008,502.41517857142856,571.2635912698412,526.1455357142856,507.247123015873,558.4801587301587,533.1103174603174,3.2611607142857144,2
MONTE APRAZÍVEL,SP,774,499.3479328165375,569.3396640826874,518.4975452196383,497.0953488372093,559.1033591731266,528.6767700258398,3.5266836086404068,2
MONTE AZUL,MG,996,462.975,539.0872489959839,480.7471887550201,453.6383534136546,490.140562248996,485.3176706827309,1.6072097378277153,1
MONTE CARMELO,MG,1997,486.85638457686525,560.6550325488233,503.2621932899349,482.29138708062095,531.4651977966951,512.9060390585879,2.4696356275303644,2
MONTE MOR,SP,1056,484.6745265151515,564.7941287878788,513.4483901515151,478.841571969697,523.4185606060606,513.0354356060607,2.955132806891601,2
MONTE NEGRO,RO,376,465.0609042553192,538.8212765957446,474.4281914893617,427.8109042553192,468.7234042553192,474.9689361702128,1.887308533916849,0
MONTE SANTO,BA,765,447.9609150326797,535.5535947712418,475.64509803921567,422.53712418300654,496.91503267973854,475.7223529411765,1.2454054054054051,0
MONTE SIÃO,MG,845,496.072899408284,574.0888757396449,521.8033136094674,496.7,536.1360946745563,524.9602366863904,2.8071654373024235,2
MONTEIRO,PB,1799,457.0015008337965,543.2349082823791,481.11222901612007,437.68471372984993,513.0583657587549,486.4183435241801,1.451453790238837,1
MONTENEGRO,RS,2343,480.36850192061456,565.5278275714895,513.9784464361929,481.7286384976526,535.2880921895006,515.37830132309,3.0700395517468686,2
MONTES ALTOS,MA,692,447.01271676300576,523.5190751445086,459.8502890173411,419.94927745664745,479.6820809248555,466.0026878612717,1.4464993394980186,0
MONTES CLAROS,MG,19796,489.03286017377246,565.8317791473025,511.4660587997575,474.3800868862396,548.0824914124065,517.7586552838957,2.500594577453623,2
MORADA NOVA,CE,2419,463.55374121537824,543.8300950806118,477.6361306324928,460.7351384869781,532.788755684167,495.7087722199256,1.4570621468926557,1
MORENO,PE,2976,464.52594086021503,545.0437163978495,490.670127688172,442.4327284946237,509.6975806451613,490.4740188172044,1.7880480312761795,1
MORRINHOS,GO,1611,479.4000620732464,546.4749844816884,491.8162631905649,466.9105524518933,511.6325263811297,499.2468777157045,2.778493894165536,1
MORRO DO CHAPÉU,BA,1592,448.71011306532665,533.610364321608,471.7369974874373,428.86419597989953,490.6532663316583,474.7149874371859,1.4381808278867103,0
MOSSORÓ,RN,14881,476.320590014112,557.6670653853907,500.1201128956388,460.6451246556011,534.328136549963,505.8162059001411,2.3307346576406616,1
MOSTARDAS,RS,509,460.95324165029473,540.8025540275049,487.1115913555992,443.9180746561886,484.0864440078586,483.3743811394892,1.7620481927710845,1
MUCAJAÍ,RR,288,446.7104166666667,527.3861111111112,467.971875,420.4597222222222,492.77777777777777,471.0611805555556,1.6647727272727273,0
MUCURI,BA,1036,466.8008687258687,538.9180501930501,479.58638996139,451.5474903474904,494.8166023166023,486.33388030888034,1.8819901315789476,1
MULUNGU,CE,697,448.4329985652798,529.5733142037302,470.932424677188,430.16972740315634,512.2812051649928,478.27793400286936,1.213089802130898,0
MURIAÉ,MG,4341,485.8673807878369,566.6635798203179,513.0703294171849,486.53427781617137,547.1826768025801,519.8636489288181,2.478110142630745,2
MURITIBA,BA,698,460.3502865329513,534.879799426934,478.6001432664757,439.137106017192,502.3209169054441,483.05765042979937,1.7340546697038723,0
MUTUM,MG,737,474.2075983717775,555.3953867028495,498.5065128900949,476.0298507462687,529.4708276797829,506.7220352781548,1.848375451263538,1
MUTUÍPE,BA,1079,458.7165894346617,534.9885078776645,476.7017608897127,434.7342910101946,500.1853568118629,481.0653012048192,1.406439393939394,0
MUZAMBINHO,MG,1403,490.88816821097646,572.5975053456879,514.0121168923735,500.6789023521026,561.4055595153243,527.916450463293,2.504764930114358,2
MÂNCIO LIMA,AC,647,441.7576506955178,525.3435857805255,456.7707882534776,413.0894899536322,484.4822256568779,464.2887480680062,1.405977584059776,0
MÃE DO RIO,PA,1642,448.052862362972,528.7706455542022,467.1739951278928,420.27984165651645,489.8447015834348,470.8244092570037,1.54582875960483,0
NANUQUE,MG,1311,469.5795575896263,547.3610221205187,495.4893211289093,454.0674294431732,510.9992372234936,495.4993135011442,1.995148771021992,1
NATAL,RN,49956,492.41326967731607,569.7927696372808,515.5528164785011,477.5824585635359,561.1542957802867,523.2991220273841,2.9655630779392337,2
NATIVIDADE,TO,309,435.91165048543695,509.8194174757282,451.42233009708735,419.8834951456311,445.7605177993527,452.5594822006472,1.6394101876675604,0
NAVEGANTES,SC,1450,475.2366896551724,557.7595862068965,506.05489655172414,461.58372413793103,520.6206896551724,504.25111724137935,3.0026638252530637,1
NAVIRAÍ,MS,2325,469.347311827957,541.1442150537634,481.6014623655914,438.2215483870968,484.181935483871,482.8992946236559,2.1404183328206705,1
NAZARÉ,BA,1334,451.0606446776612,535.928335832084,478.2299100449775,426.6913043478261,505.452023988006,479.4724437781109,1.5009848982271832,0
NAZARÉ DA MATA,PE,1810,459.3591160220994,540.3564640883977,483.0950276243094,440.1458011049724,515.9005524861878,487.7713922651934,1.6682199440820131,1
NEPOMUCENO,MG,806,488.6137717121589,558.079652605459,502.0982630272953,487.1122828784119,536.0794044665013,514.3966749379653,2.106790799561884,2
NERÓPOLIS,GO,1251,470.8803357314149,545.2928057553958,491.771382893685,452.7027977617905,504.7505995203837,493.079584332534,2.2550744248985115,1
NEÓPOLIS,SE,1040,440.1494230769231,519.8056730769231,462.4345192307693,418.2246153846154,469.8269230769231,462.08823076923073,1.4344484629294756,0
NHAMUNDÁ,AM,499,429.6292585170341,508.2985971943888,446.0034068136273,411.9953907815632,489.6993987975952,457.12521042084165,1.200325732899023,0
NILÓPOLIS,RJ,7245,479.7659903381643,563.3337336093857,515.3395583160801,472.9251069703244,549.8375431331953,516.2403864734299,2.599360341151386,2
NIOAQUE,MS,406,453.44827586206895,529.8699507389163,468.7603448275862,424.3172413793103,474.679802955665,470.2151231527093,1.846743295019157,0
NIQUELÂNDIA,GO,954,471.4957023060797,540.7845911949686,485.42746331236896,459.4330188679245,493.0607966457023,490.04031446540887,2.5009852216748767,1
NITERÓI,RJ,19286,512.1729648449653,593.6428445504512,540.5317536036504,517.9409208752463,597.4747485222441,552.3526464793115,4.621275058696045,2
NOSSA SENHORA DA GLÓRIA,SE,2566,455.0505455962588,536.810989867498,476.0112236944661,438.50857365549496,499.5089633671083,481.17805923616527,1.583996966249526,0
NOSSA SENHORA DAS DORES,SE,1106,450.2104882459313,528.3541591320072,471.3914104882459,425.9648282097649,501.92043399638334,475.56826401446654,1.5679065743944636,0
NOSSA SENHORA DE LOURDES,SE,291,441.54329896907217,529.181443298969,466.8247422680412,428.8171821305842,492.9896907216495,471.8712714776632,1.2269372693726937,0
NOSSA SENHORA DO LIVRAMENTO,MT,240,442.7866666666667,515.9754166666667,456.06666666666666,415.86708333333337,468.0833333333333,459.7558333333333,1.773851590106007,0
NOSSA SENHORA DO SOCORRO,SE,4186,462.1781892021022,543.649187768753,485.39156712852366,437.113640707119,519.7243191591018,489.61138079312,1.8176022835394865,1
NOVA ANDRADINA,MS,2213,470.8597830998645,544.0659737912337,485.4873023045639,449.9361952101221,497.2706732941708,489.52398553999103,2.3198896932092383,1
NOVA BRASILÂNDIA D'OESTE,RO,635,466.3458267716535,544.6003149606299,478.4088188976378,443.80204724409447,472.2251968503937,481.0764409448819,1.8161290322580643,0
NOVA CRUZ,RN,2294,455.9820401046208,540.5576721883174,482.74707933740194,439.87266782911945,513.6438535309503,486.56066259808193,1.623085758039816,1
NOVA ERA,MG,1240,481.8658870967741,561.1968548387097,503.2495967741936,481.6016129032258,522.5967741935484,510.1021451612903,2.30484429065744,2
NOVA ESPERANÇA,PR,813,481.34833948339485,557.4091020910208,501.2321033210332,459.6841328413285,539.2755227552276,507.789840098401,3.0454545454545454,1
NOVA FRIBURGO,RJ,5502,500.7364412940749,584.9819701926572,534.615957833515,509.4643765903308,591.4467466375863,544.2490985096329,3.021775404638745,2
NOVA IGUAÇU,RJ,19976,474.23464657589113,557.2439427312776,507.6182919503404,461.2785792951542,537.3946235482579,507.5540168201842,2.3845024086476325,1
NOVA LIMA,MG,2844,498.26128691983126,573.464099859353,520.2510900140647,494.13533755274256,547.4789029535865,526.7181434599155,3.412956008583691,2
NOVA MUTUM,MT,939,473.2666666666667,550.517891373802,495.8027689030884,460.51650692225775,515.825346112886,499.1858359957402,3.37291280148423,1
NOVA ODESSA,SP,1003,492.2862412761714,571.1097706879361,526.1083748753738,489.37208374875377,542.7976071784647,524.3348155533399,3.703488372093023,2
NOVA OLINDA,CE,1270,447.2731496062992,532.2789763779527,470.1937007874016,437.71519685039374,489.64251968503936,475.4207086614173,1.1644271570014144,0
