NO_MUNICIPIO_PROVA,UF,QTD_PARTICIPANTES,NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,MEDIA_GERAL,RENDA_FAMILIAR_SM_MEDIA,CLUSTER
SANTANA DO ARAGUAIA,PA,392,474.3892857142857,480.3170918367347,468.67729591836735,465.7816326530612,443.265306122449,466.4861224489796,1.6672131147540985,0
SANTANA DO CARIRI,CE,239,481.8916317991632,475.3012552301256,471.5171548117155,480.5196652719665,417.489539748954,465.3438493723849,1.0761494252873562,0
SANTANA DO IPANEMA,AL,2037,478.4812469317624,485.3095238095238,478.8158566519392,480.2463917525773,483.8586156111929,481.3423269513991,1.3652363392557827,0
SANTARÉM,PA,14303,495.5610151716424,505.3021813605537,492.5395231769559,488.3553520240509,531.9639236523806,502.7443990771167,1.7707423580786026,1
SANTIAGO,RS,1599,511.8547217010631,522.7390243902439,511.7337711069418,513.9811757348343,505.703564727955,513.2024515322075,2.470419426048565,1
SANTO AMARO,BA,1383,481.7565437454809,484.96442516268985,485.4851048445408,465.6131597975416,490.03615328994937,481.57107736804056,1.433568075117371,0
SANTO ANDRÉ,SP,16258,526.1293824578669,542.1197010702423,534.8201439291425,546.2086234469185,548.7599950793456,539.6075691967031,3.418675624643218,2
SANTO ANTÔNIO,RN,1835,484.9103542234332,486.8719891008174,483.6861035422343,486.5395095367848,488.0108991825613,486.0037711171663,1.3616236162361623,0
SANTO ANTÔNIO DA PATRULHA,RS,684,500.094298245614,515.4752923976608,513.6040935672514,512.6622807017544,528.2163742690059,514.0104678362574,2.5853783231083844,1
SANTO ANTÔNIO DA PLATINA,PR,1196,511.3178929765886,525.0255016722408,513.5509197324415,519.3680602006689,510.4347826086956,515.939431438127,2.595731324544884,1
SANTO ANTÔNIO DE JESUS,BA,4601,502.3938491632254,506.4966311671376,498.6123451423603,490.7245816126929,517.9656596392089,503.23861334492506,1.724425059476606,1
SANTO ANTÔNIO DE PÁDUA,RJ,1344,511.3203869047619,525.3787202380952,511.95044642857147,527.292931547619,548.1696428571429,524.822425595238,2.130222463374932,2
SANTO ANTÔNIO DO DESCOBERTO,GO,1247,490.3091419406576,499.92461908580594,497.5836407377707,484.1448275862069,488.5805934242181,492.10856455493183,1.8099843178254047,1
SANTO ANTÔNIO DO IÇÁ,AM,390,453.1089743589744,444.7064102564103,436.5610256410256,435.84435897435895,348.87179487179486,423.8185128205128,0.9211309523809524,0
SANTO ANTÔNIO DO LEVERGER,MT,328,478.0213414634146,481.9451219512195,474.7518292682927,477.6621951219512,437.0121951219512,469.87853658536585,1.8907407407407408,0
SANTO ESTÊVÃO,BA,1482,483.50141700404856,482.6879892037786,479.9558704453441,474.0085020242915,493.5897435897436,482.7487044534413,1.315042573320719,0
SANTO ÂNGELO,RS,2106,515.1092592592593,529.5366096866097,518.5925925925926,526.8742640075973,534.074074074074,524.8373599240265,2.6751787538304392,2
SANTOS,SP,6501,537.2935702199661,557.1103522534994,547.9243347177357,563.4301338255652,571.3459467774188,555.4208675588371,4.518636003172086,2
SANTOS DUMONT,MG,1203,518.768412302577,532.0850374064838,518.5679966749792,533.5128844555278,549.0606816292602,530.3990024937656,2.373120865904991,2
SAPEAÇU,BA,780,483.5126923076924,483.3134615384615,473.0217948717949,468.3248717948718,467.5128205128205,475.1371282051282,1.3535253227408144,0
SAPEZAL,MT,451,498.5838137472284,510.5237250554324,495.9638580931264,501.5483370288248,509.93348115299335,503.31064301552107,3.0603053435114504,1
SAPIRANGA,RS,1723,509.0457922228671,530.2875798026697,525.2511897852582,531.0976204294834,547.9396401625072,528.7243644805571,2.634865900383142,2
SAPUCAIA DO SUL,RS,2143,511.54461035930944,529.4147456836212,529.5803079794681,534.5762482501166,530.4619692020532,527.1155762949138,2.728369008139885,2
SAPÉ,PB,1893,486.5503433703117,490.6589012150027,485.53465398837824,478.67390385631273,487.8394083465399,485.8514421553091,1.377991369164378,0
SAQUAREMA,RJ,1452,513.5378099173554,527.8183195592286,519.7633608815427,526.1470385674932,539.8622589531681,525.4257575757576,2.233671988388969,2
SARANDI,RS,2394,507.9280701754386,522.0350459482038,511.5997493734336,510.4731411862991,524.8705096073517,515.3813032581454,2.5720247295208654,1
SEABRA,BA,1984,490.720564516129,499.2917842741936,489.671875,483.5918850806452,519.4657258064516,496.54836693548384,1.4894950239587172,1
SEARA,SC,406,533.4399014778326,541.6362068965517,517.9051724137931,552.8049261083744,544.8275862068965,538.1227586206896,3.167076167076167,2
SENA MADUREIRA,AC,1313,477.2978674790556,472.9349581111957,470.61782178217817,462.7653465346535,437.6694592536177,464.2570906321401,1.420643153526971,0
SENADOR CANEDO,GO,2312,498.6583477508651,509.26267301038064,504.1924307958477,494.8817906574394,505.0086505190312,502.4007785467128,1.9596184004181916,1
SENADOR GUIOMARD,AC,1006,483.508449304175,491.8693836978131,482.7604373757456,479.99582504970175,479.1252485089463,483.45186878727634,1.4542815674891147,0
SENADOR POMPEU,CE,630,491.6609523809525,510.934126984127,492.7060317460317,500.81555555555553,513.9047619047619,502.00428571428574,1.1881009615384617,1
SENHOR DO BONFIM,BA,3574,495.6192781197538,501.3722439843313,489.5845271404589,488.3354504756575,507.1572467823168,496.4137493005037,1.6208724011414597,1
SENTO SÉ,BA,232,474.14137931034486,469.3706896551725,467.97758620689655,472.1905172413793,468.6206896551725,470.4601724137932,1.4709302325581397,0
SEROPÉDICA,RJ,2952,503.78011517615175,516.8076219512195,511.2807926829268,509.3096544715448,517.2222222222222,511.68008130081296,2.0928555580208563,1
SERRA,ES,11814,511.101904520061,524.9534873878449,515.177780599289,521.69593702387,519.4210259014728,518.4700270865076,2.2695458344942883,1
SERRA DO RAMALHO,BA,380,477.4055263157895,479.99894736842106,469.9615789473684,473.15315789473686,452.8421052631579,470.6722631578948,1.3094339622641509,0
SERRA DOURADA,BA,441,476.6614512471656,476.8038548752834,464.22902494331066,470.23378684807255,465.8503401360544,470.7556916099773,1.2590822179732313,0
SERRA TALHADA,PE,3033,497.994329047148,502.6513023409166,497.0586218265744,510.6615891856249,521.8859215298385,506.0503527860204,1.6484085862324205,1
SERRANA,SP,813,515.6840098400984,524.8377613776138,518.1215252152522,518.6585485854858,532.8167281672817,522.0237146371464,2.6509519492293743,2
SERRINHA,BA,2792,493.6911891117479,500.4352077363897,488.3598853868195,488.3912965616046,511.61174785100286,496.4978653295129,1.48982221077042,1
SERRO,MG,689,496.1769230769231,505.6242380261248,492.26153846153846,493.5519593613933,482.2641509433962,493.9757619738752,1.6928651059085842,1
SERTÂNIA,PE,833,495.2983193277311,497.13349339735896,492.7337334933974,496.2026410564226,488.0192076830732,493.8774789915967,1.4083930399181166,1
SERTÃOZINHO,SP,2382,529.5932829554996,543.5057514693534,531.3760705289673,544.1516372795969,553.2745591939547,540.3802602854744,3.16325635779012,2
SETE LAGOAS,MG,6413,532.6538125682208,540.9665367222829,525.6194136909403,544.9072664899422,572.8520193357243,543.3998097614221,2.4987881458631707,2
SETE QUEDAS,MS,231,485.3636363636364,485.0450216450216,480.5991341991342,474.6359307359307,440.6060606060606,473.2499567099567,1.655860349127182,0
SIDROLÂNDIA,MS,684,495.4016081871345,503.5837719298245,492.6125730994152,490.1536549707602,477.9824561403509,491.9468128654971,1.7489504617968097,1
SILVES,AM,237,463.2459915611814,460.0295358649789,458.8759493670887,458.3029535864979,416.9620253164557,451.4832911392406,1.1064593301435406,0
SILVÂNIA,GO,902,514.3029933481153,517.2883592017738,505.6534368070954,518.5274944567627,534.6784922394678,518.0901552106429,2.290322580645161,1
SIMÃO DIAS,SE,1311,497.63249427917617,510.2495804729214,493.93722349351634,500.8196796338673,543.6918382913806,509.2661632341724,1.4111111111111112,1
SIMÕES FILHO,BA,2697,492.3035224323323,501.008305524657,495.213644790508,486.020022246941,495.6840934371524,494.04591768631815,1.5834568947256935,1
SINOP,MT,5068,514.978137332281,518.3036306235201,507.2997434885556,516.0712115232833,511.9692186266772,513.7243883188634,2.65836116105831,1
SOBRADINHO,BA,1489,502.6649429147079,508.5496306245803,498.0609133646743,504.9419073203492,525.7353928811283,507.990557421088,1.8973214285714288,1
SOBRAL,CE,7569,506.3205046901836,517.3398995904347,505.9506539833532,524.0516052318668,531.850971066191,517.1027269124058,1.812536786344909,1
SOCORRO,SP,775,522.8405161290323,536.6273548387097,526.5673548387097,537.4748387096774,544.6193548387097,533.6258838709678,2.506874427131073,2
SOLEDADE,RS,1986,496.22452165156096,505.9700906344411,496.952416918429,500.0062437059416,513.6253776435045,502.5557301107754,1.8743243243243244,1
SOLONÓPOLE,CE,537,486.3309124767226,496.8893854748603,482.62029795158287,497.8918063314712,483.4264432029795,489.4317690875232,1.2929133858267716,0
SOLÂNEA,PB,1280,491.808671875,497.9416406250001,488.751640625,482.804609375,510.625,494.3863125,1.5311152187307455,1
SOMBRIO,SC,1024,510.60634765625,522.86044921875,514.2603515625,518.3015625,518.046875,516.8151171875,2.60459940652819,1
SOORETAMA,ES,496,496.327620967742,504.9913306451613,493.6929435483871,492.48790322580646,534.2741935483871,504.3547983870967,1.793877551020408,1
SOROCABA,SP,12693,525.3085637753092,543.8052154730954,535.8936815567636,546.7390845347829,545.6787205546365,539.4850531789175,3.4024204927819386,2
SORRISO,MT,1765,510.5456657223796,516.9353541076488,504.8125212464589,510.3443626062323,499.3087818696884,508.3893371104816,2.7845948012232418,1
SOURE,PA,944,479.1251059322034,479.28559322033897,473.57235169491526,462.7143008474576,494.1949152542373,477.7784533898305,1.2253419726421886,0
SOUSA,PB,4262,497.1574143594556,505.3523463162835,492.1023463162835,499.0918348193336,523.6039418113562,503.46157672454245,1.513648596693579,1
SUMARÉ,SP,3464,514.1404157043879,529.2706120092379,526.1324480369515,529.7707852193995,522.7078521939953,524.4044226327944,2.8345219737856597,2
SUMÉ,PB,1723,489.8489843296576,495.0284387695879,486.4058618688335,483.05600696459663,501.1259431224608,491.0930470110273,1.296313579094727,1
SURUBIM,PE,3133,497.1276731567188,507.6950845834663,500.4184806894351,512.3765719757421,533.0226619853175,510.128094478136,1.5649333333333333,1
SUZANO,SP,5783,506.77267854054986,522.2052394950717,520.3102541933252,519.9486944492478,521.3833650354487,518.1240463427287,2.4640172451912448,1
SÃO BENEDITO,CE,1700,499.6022941176471,503.0728235294118,492.7821764705882,505.8728823529412,527.2588235294118,505.7178,1.393983644859813,1
SÃO BENTO,MA,2560,482.6512109375,482.5408984375,476.979375,480.17515625,474.8203125,479.433390625,1.1736722059302704,0
SÃO BENTO DO SUL,SC,1436,521.9202646239554,538.708426183844,523.5223537604456,542.3815459610028,546.6991643454039,534.6463509749303,3.251679902260232,2
SÃO BENTO DO UNA,PE,809,490.59864029666255,498.8635352286773,492.19876390605685,498.5268232385661,499.159456118665,495.8694437577256,1.386712095400341,1
SÃO BERNARDO,MA,1817,471.3874518436984,467.0442487616951,461.8781507980187,460.7361034672537,445.2944413869015,461.2680792515134,0.8849462365591397,0
SÃO BERNARDO DO CAMPO,SP,15801,523.2493576355927,541.9324473134611,535.1521169546231,544.9623251692931,546.9704449085501,538.453338396304,3.3153712606837606,2
SÃO BORJA,RS,1439,498.6174426685198,510.2642807505212,511.657956914524,497.22988186240445,493.6900625434329,502.2919249478805,2.2849729241877257,1
SÃO CAETANO DO SUL,SP,5952,538.0418850806451,557.0753696236559,546.4635080645161,569.0960013440861,568.239247311828,555.7832022849464,4.243671296897313,2
SÃO CAITANO,PE,998,496.0438877755511,511.373246492986,499.2496993987976,498.8574148296593,514.7695390781563,504.0587575150301,1.2981721249047982,1
SÃO CARLOS,SP,7430,543.6613189771198,556.7466890982503,542.7258950201884,568.9699730820996,574.4172274562584,557.3042207267833,3.643767849857201,2
SÃO CRISTÓVÃO,SE,2580,501.5106589147287,507.7802325581395,500.81751937984495,494.9367829457364,528.8372093023256,506.77648062015504,1.6866918103448276,1
SÃO DOMINGOS DO CAPIM,PA,510,480.6749019607843,477.8015686274509,468.7807843137255,461.06254901960784,454.3137254901961,468.526705882353,1.3514285714285714,0
SÃO DOMINGOS DO MARANHÃO,MA,974,477.7361396303901,470.3113963039014,463.8277207392197,467.6519507186858,438.93223819301846,463.6918891170432,0.9995755517826824,0
SÃO FELIPE,BA,599,486.47729549248754,486.974123539232,474.448080133556,479.4841402337229,475.8263772954925,480.64200333889823,1.2373211963589077,0
SÃO FIDÉLIS,RJ,785,509.6118471337579,522.8980891719746,510.4540127388535,519.7052229299363,524.4585987261147,517.4255541401274,2.379875886524822,1
SÃO FRANCISCO,MG,1651,486.641429436705,492.7705027256208,483.0191399152029,490.7995154451848,462.71350696547546,483.1888188976378,1.38562241616904,0
SÃO FRANCISCO DE ITABAPOANA,RJ,505,513.0855445544555,518.519603960396,506.88099009900986,509.199801980198,539.6831683168317,517.4738217821782,1.5775510204081633,1
SÃO FRANCISCO DO CONDE,BA,775,480.2989677419355,483.3274838709677,475.1214193548387,459.4205161290323,456.6193548387097,470.9575483870967,1.4279757391963608,0
SÃO FRANCISCO DO GUAPORÉ,RO,532,481.1627819548872,487.6016917293233,476.4945488721805,475.38984962406016,440.7894736842105,472.28766917293234,1.7210460772104608,0
SÃO FRANCISCO DO SUL,SC,533,522.355722326454,537.0339587242025,526.0506566604128,527.640712945591,517.8611632270168,526.1884427767354,3.097744360902256,2
SÃO FÉLIX,BA,282,470.4180851063829,475.63546099290784,469.4237588652482,455.2897163120567,444.822695035461,463.11794326241136,1.2938271604938272,0
SÃO FÉLIX DO ARAGUAIA,MT,367,469.56130790190736,466.97547683923705,450.06866485013626,456.1811989100817,380.8174386920981,444.7208174386921,1.7861507128309573,0
SÃO FÉLIX DO XINGU,PA,479,484.4632567849687,491.2386221294363,475.2386221294363,476.70438413361165,489.7703549060543,483.4830480167015,1.8037709497206704,0
SÃO GABRIEL,RS,1537,505.2498373454782,516.1144437215355,511.4862068965518,504.1491216655823,517.9180221210149,510.9835263500325,2.151913324112494,1
SÃO GABRIEL DA CACHOEIRA,AM,553,479.4759493670886,486.7611211573237,479.8036166365281,473.6616636528029,450.9222423146474,474.1249186256781,1.67360454115421,0
SÃO GABRIEL DA PALHA,ES,1160,514.235948275862,523.8694827586206,502.6230172413793,521.850948275862,534.3448275862069,519.3848448275862,2.090969455511288,1
SÃO GABRIEL DO OESTE,MS,433,513.138337182448,510.67782909930713,502.1314087759815,510.4362586605081,490.4849884526559,505.37376443418015,2.4472318339100347,1
SÃO GERALDO DO ARAGUAIA,PA,564,474.2491134751773,471.2895390070922,459.6941489361702,462.1058510638298,444.6808510638298,462.40390070921984,1.5158730158730158,0
SÃO GONÇALO,RJ,16507,510.5387956624463,528.6473435512206,520.4720421639305,521.6252074877325,546.1246743805658,525.4816126491792,2.3205285105611457,2
SÃO GONÇALO DO AMARANTE,CE,4155,493.69735258724427,501.615908543923,498.0673886883273,499.9772563176895,498.575210589651,498.386623345367,1.561692844677138,1
SÃO GONÇALO DO SAPUCAÍ,MG,583,515.5795883361922,531.1706689536878,516.0442538593481,539.3854202401373,546.2435677530017,529.6846998284734,2.0880721220527048,2
SÃO GONÇALO DOS CAMPOS,BA,951,484.08212407991584,487.29327024185073,477.4370136698212,466.807570977918,483.8906414300736,479.90212407991584,1.4121877365632096,0
SÃO GOTARDO,MG,1525,518.3619016393443,526.5325901639344,514.763344262295,538.7667540983607,545.0229508196721,528.6895081967212,2.623258306538049,2
SÃO JERÔNIMO,RS,800,506.7485,518.4161250000001,517.979375,519.594125,521.1,516.7676250000001,2.55,1
SÃO JOAQUIM,SC,224,513.0013392857143,524.9714285714286,509.246875,516.0352678571428,520.625,516.7759821428572,2.82,1
SÃO JOAQUIM DA BARRA,SP,1171,521.3829205807003,532.0210076857387,520.9811272416738,534.4933390264731,551.801878736123,532.1360546541417,2.7964169381107493,2
SÃO JOAQUIM DE BICAS,MG,402,508.49303482587067,519.5398009950248,512.6624378109452,519.8455223880596,505.4228855721393,513.1927363184079,2.0633223684210527,1
SÃO JOSÉ,SC,3884,536.1294284243048,545.8478372811535,534.4458032955715,549.1721163748713,543.3728115345006,541.7935993820804,3.528137726767864,2
SÃO JOSÉ DA LAPA,MG,762,513.2350393700788,523.747375328084,516.8518372703412,522.4412073490814,523.4120734908137,519.9375065616798,2.3443791946308723,2
SÃO JOSÉ DA TAPERA,AL,815,470.7652760736197,475.2396319018405,470.85386503067485,465.5208588957056,472.6871165644172,471.01334969325154,1.200088339222615,0
SÃO JOSÉ DE MIPIBU,RN,1235,492.73489878542506,492.812064777328,489.1731174089069,488.8974089068826,480.2753036437247,488.7785587044535,1.4960407239819005,0
SÃO JOSÉ DE RIBAMAR,MA,3380,485.09390532544376,488.2650591715976,484.5501479289941,474.94366863905327,463.7869822485207,479.3279526627219,1.4090997095837368,0
SÃO JOSÉ DO BELMONTE,PE,874,485.1443935926774,494.0284897025172,488.7037757437071,501.74759725400463,514.0732265446225,496.73949656750574,1.5114285714285711,1
SÃO JOSÉ DO EGITO,PE,1802,492.5218091009989,503.5112097669256,499.1021087680355,509.8654273029967,512.9189789123196,503.5839067702553,1.3445761166818595,1
SÃO JOSÉ DO NORTE,RS,475,500.62357894736846,506.9812631578948,506.42378947368417,510.8124210526316,506.6105263157895,506.2903157894737,1.9037921348314608,1
SÃO JOSÉ DO RIO CLARO,MT,317,493.0047318611988,505.0482649842271,486.7902208201893,487.1186119873817,489.8422712933754,492.3608201892745,2.3263546798029555,1
SÃO JOSÉ DO RIO PARDO,SP,1091,538.7858845096242,554.6753437213566,537.2206232813932,564.4726856095325,566.5994500458295,552.3507974335473,3.2886762360446573,2
SÃO JOSÉ DO RIO PRETO,SP,9352,545.5052929854577,557.5445573139435,540.9926112061592,568.6964499572284,577.5834046193328,558.0644632164242,3.919435289926071,2
SÃO JOSÉ DOS CAMPOS,SP,14466,542.296944559657,559.3340729987557,544.7547145029725,578.2562145721001,578.6686022397346,560.662109774644,3.818000806532917,2
SÃO JOSÉ DOS PINHAIS,PR,5028,523.3744232299125,542.9388822593477,531.7185163086715,536.2913882259348,528.6197295147176,532.5885879077168,2.935598111227702,2
SÃO JOSÉ DOS QUATRO MARCOS,MT,376,492.5351063829788,501.7585106382979,491.3404255319149,489.7813829787234,486.5957446808511,492.4022340425532,2.030332681017613,1
SÃO JOÃO DA BALIZA,RR,224,467.46026785714287,468.73928571428576,459.5066964285714,455.4598214285714,434.0178571428572,457.0367857142858,1.4133738601823709,0
SÃO JOÃO DA BOA VISTA,SP,1664,542.2249399038462,553.0536057692308,537.2657451923077,567.3133413461538,558.5456730769231,551.6806610576923,3.31529933481153,2
SÃO JOÃO DE MERITI,RJ,7579,502.15050798258346,519.2090777147381,514.4263359282228,514.1771077978625,533.1336587940361,516.6193376434885,2.0967011924449475,1
SÃO JOÃO DEL REI,MG,5753,529.3201633930123,547.3528767599513,530.9925604032679,553.6977750738745,587.4639318616374,549.7654614983487,2.486412706291103,2
SÃO JOÃO DO PARAÍSO,MG,742,492.52385444743936,506.3617250673855,494.7199460916442,514.4966307277627,507.8167115902965,503.1837735849056,1.4237102085620197,1
SÃO JOÃO DO PIAUÍ,PI,1224,474.0595588235294,471.9535130718954,465.64812091503273,463.4081699346405,453.0065359477124,465.61517973856206,1.2152964959568733,0
SÃO JOÃO DO RIO DO PEIXE,PB,1063,487.43565380997177,488.8874882408279,482.743367826905,489.0722483537159,491.1006585136407,487.84788334901225,1.2757487216946677,0
SÃO JOÃO DOS PATOS,MA,1912,479.13713389121335,477.2245815899582,470.6379184100418,473.49456066945606,456.51673640167365,471.4021861924686,1.270417028670721,0
SÃO JOÃO EVANGELISTA,MG,1112,506.66061151079134,518.6911870503596,502.3605215827338,516.4854316546763,524.2805755395683,513.6956654676259,1.694896449704142,1
SÃO JOÃO NEPOMUCENO,MG,830,527.3071084337349,537.244578313253,521.2953012048192,547.6191566265061,563.2530120481928,539.3438313253012,2.170154686078253,2
SÃO LEOPOLDO,RS,3523,525.761226227647,542.188702810105,537.6091399375532,554.2101334090264,553.9426625035481,542.742372977576,3.055660022564874,2
SÃO LOURENÇO,MG,2199,525.1621646202819,541.4855843565257,530.4600272851296,553.6456116416553,558.881309686221,541.9269395179628,2.484637893196781,2
SÃO LOURENÇO DA MATA,PE,3427,497.39874525824337,502.2978698570178,500.4340822877152,495.1711409395973,495.9498103297345,498.2503297344617,1.5791785860237024,1
SÃO LOURENÇO DO OESTE,SC,729,513.5702331961592,525.9805212620028,508.3925925925926,527.8496570644719,523.0178326474622,519.7621673525376,2.80447247706422,2
SÃO LOURENÇO DO SUL,RS,964,513.2328838174274,525.25622406639,520.6129668049792,525.4554979253112,542.655601659751,525.4426348547718,2.350357142857143,2
SÃO LUIZ GONZAGA,RS,1357,501.8677966101695,513.2000736919675,503.9284450994842,509.6384672070744,506.3964627855564,507.0062490788504,2.214364947310038,1
SÃO LUÍS,MA,68383,499.8782665282307,508.9899390199319,501.6328429580452,496.2755684892445,515.3058508693681,504.4164935729641,2.030388640235321,1
SÃO LUÍS DE MONTES BELOS,GO,1481,502.24199864956114,502.964415935179,494.5814989871708,510.4694800810264,517.3126266036462,505.5140040513167,2.2276119402985075,1
SÃO LUÍS DO QUITUNDE,AL,1500,471.7239333333333,474.3083333333333,473.24766666666665,468.79606666666666,465.6,470.7352,1.3822104799647732,0
SÃO MANUEL,SP,709,530.2633286318759,539.7693935119887,528.7650211565585,537.8204513399154,546.064880112835,536.5366149506347,2.8070264765784114,2
SÃO MARCOS,RS,341,521.0448680351906,533.9090909090909,522.3847507331378,540.7140762463343,559.5307917888563,535.516715542522,2.989664082687338,2
SÃO MATEUS,ES,4017,509.83121732636295,521.3240477968633,507.4947473238735,519.2699527010207,515.0062235499129,514.5852377396066,2.070387938336439,1
SÃO MATEUS DO MARANHÃO,MA,1150,477.1897391304348,473.5887826086956,467.1350434782609,467.3018260869565,459.16521739130434,468.8761217391304,1.134567901234568,0
SÃO MATEUS DO SUL,PR,816,520.0085784313726,540.6594362745097,521.5099264705882,530.8202205882353,513.3578431372549,525.2712009803921,2.906152241918665,2
SÃO MIGUEL,RN,1543,494.60764744005184,493.2331821127674,482.9558651976669,496.2304601425794,518.4186649384317,497.08916396629945,1.3196672608437314,1
SÃO MIGUEL ARCANJO,SP,639,519.4414710485132,538.235054773083,527.3137715179969,536.8032863849766,525.7902973395932,529.5167762128325,2.266489361702128,2
SÃO MIGUEL DO ARAGUAIA,GO,692,484.0326589595375,486.8971098265896,479.225578034682,485.6027456647399,502.1098265895954,487.5735838150289,2.008695652173913,0
SÃO MIGUEL DO GUAMÁ,PA,2487,486.34153598713306,490.886208283072,479.0397265782067,472.0090872537194,494.4672295938882,484.5487575392039,1.2655935613682092,0
SÃO MIGUEL DO GUAPORÉ,RO,674,484.98635014836793,485.283234421365,476.6580118694362,477.5154302670624,457.8635014836795,476.46130563798215,1.807884231536926,0
SÃO MIGUEL DO IGUAÇU,PR,527,525.4451612903225,533.2506641366224,517.4804554079697,532.2398481973435,526.8311195445921,527.0494497153701,2.771043771043771,2
SÃO MIGUEL DO OESTE,SC,1372,524.992638483965,539.7808309037902,517.7228862973761,542.4481778425657,543.2944606413994,533.6477988338193,3.214233576642336,2
SÃO MIGUEL DOS CAMPOS,AL,1929,487.6914981855884,490.4805598755832,486.7597200622084,481.2372731985485,506.6666666666667,490.5671435977189,1.559595202398801,0
SÃO PAULO,SP,189052,523.2044612064406,541.2269375621522,533.5692983940926,541.2317145547256,537.8502211031886,535.41652656412,3.3439060681244595,2
SÃO PAULO DE OLIVENÇA,AM,288,455.8371527777778,445.37152777777777,441.9805555555556,448.4819444444445,327.6388888888889,423.86201388888895,1.0536672629695885,0
SÃO PEDRO DA ALDEIA,RJ,1233,516.8132197891322,529.6200324412004,524.2840227088402,535.1194647201946,549.5863746958637,531.0846228710463,2.774825550187869,2
SÃO RAIMUNDO DAS MANGABEIRAS,MA,952,480.2034663865546,477.3844537815126,465.5489495798319,477.6905462184874,463.5504201680672,472.8755672268908,1.2698961937716262,0
SÃO RAIMUNDO NONATO,PI,2522,481.5534892942109,476.8775178429818,468.172323552736,474.25471847739885,473.7113402061856,474.91387787470256,1.2863909062203978,0
SÃO ROMÃO,MG,252,482.65436507936505,480.3698412698412,479.2630952380953,476.5837301587302,446.9047619047619,473.1551587301588,1.341225626740947,0
SÃO ROQUE,SP,1608,526.4103855721393,539.4645522388059,530.150684079602,538.4890547263682,535.5970149253732,534.0223383084576,3.1751708428246013,2
SÃO SEBASTIÃO,SP,1160,505.6325862068966,521.6525,517.5831034482759,509.6940517241379,503.3793103448276,511.5883103448276,2.555035128805621,1
SÃO SEBASTIÃO DA BOA VISTA,PA,724,470.9098066298343,478.8587016574586,468.0657458563536,462.5397790055249,473.4530386740332,470.7654143646408,1.1671220400728597,0
SÃO SEBASTIÃO DO PARAÍSO,MG,1897,522.2230363732209,537.9303637322088,524.5980495519241,546.0651027938851,563.8481813389562,538.932946758039,2.4976949673453706,2
SÃO SEBASTIÃO DO PASSÉ,BA,799,488.8272841051314,495.619774718398,495.0481852315394,480.890112640801,488.2853566958698,489.734142678348,1.5448877805486283,0
SÃO SEPÉ,RS,487,521.5400410677618,523.4086242299794,517.4971252566735,519.9028747433265,532.1149897330596,522.8927310061601,2.577414772727273,2
SÃO VICENTE,SP,3484,506.297588978186,528.6809127439725,526.6060562571756,518.8754592422503,526.6073478760046,521.4134730195177,2.542159383033419,2
SÃO VICENTE DO SERIDÓ,PB,364,482.2516483516484,490.95714285714286,481.3565934065934,483.2909340659341,482.1428571428572,483.9998351648352,1.2142857142857142,0
SÃO VICENTE DO SUL,RS,815,519.396564417178,521.1824539877301,509.16331288343554,516.4759509202454,519.6319018404907,517.1700368098159,2.3008434864104967,1
SÃO VICENTE FERRER,MA,658,467.56747720364746,459.4864741641337,453.6531914893617,447.9834346504559,412.7659574468085,448.2913069908815,0.9200236966824644,0
SÍTIO NOVO DO TOCANTINS,TO,549,481.8224043715847,478.5781420765028,471.4344262295082,467.4109289617487,470.2367941712204,473.8965391621129,1.460997442455243,0
TABATINGA,AM,668,476.0925149700599,472.4208083832335,474.1465568862276,461.8073353293413,428.68263473053895,462.6299700598803,1.5610021786492374,0
TABIRA,PE,1238,488.4979806138934,496.38901453957993,489.2516155088853,506.19886914378026,512.1324717285945,498.4939903069466,1.40149359886202,1
TABOÃO DA SERRA,SP,7958,509.1922970595627,528.4175295300327,524.6151168635336,520.0656320683588,525.9210856999246,521.6423322442824,2.537163552555766,2
TABULEIRO DO NORTE,CE,1120,500.298125,506.1553571428572,499.4202678571428,518.047142857143,552.7321428571429,515.3306071428572,1.3883458646616542,1
TAGUATINGA,TO,404,477.7329207920792,477.1462871287129,466.51930693069306,470.5180693069306,452.8217821782178,468.9476732673267,1.4522776572668112,0
TAILÂNDIA,PA,1159,487.7584124245039,491.49861949956863,483.3641069887834,475.4768766177739,495.3753235547886,486.6946678170837,1.5194730813287514,0
TAIOBEIRAS,MG,979,501.2834525025536,510.0371807967314,499.7634320735445,517.0622063329929,500.38815117466805,505.7068845760981,1.720359771054783,1
TAIÓ,SC,402,513.5492537313432,529.5756218905473,506.7333333333333,534.0746268656717,530.9950248756219,522.9855721393035,2.838630806845966,2
TAMBORIL,CE,831,482.8619735258724,482.23959085439225,474.0022864019254,484.9513838748496,485.10228640192537,481.831504211793,1.219626168224299,0
TANGARÁ DA SERRA,MT,2181,504.0786795048144,507.0692342961944,498.4730398899587,501.675515818432,514.6079779917469,505.1808895002293,2.4427584134615383,1
TAPAUÁ,AM,149,477.9147651006712,466.7369127516779,474.7241610738255,466.2281879194631,490.4697986577181,475.2147651006711,1.3475336322869955,0
