MUNICIPIO,UF,QTD_PARTICIPANTES,NOTA_CN_MEDIA,NOTA_CH_MEDIA,NOTA_LC_MEDIA,NOTA_MT_MEDIA,NOTA_REDACAO_MEDIA,MEDIA_GERAL,RENDA_FAMILIAR_SM_MEDIA,CLUSTER
RIO VERDE DE MATO GROSSO,MS,110,478.7118181818182,504.44545454545454,496.9136363636364,496.8636363636364,540.3636363636364,503.4596363636364,1.6079136690647482,1
ROLIM DE MOURA,RO,1063,483.80630291627466,507.9101599247413,502.5331138287864,508.7365945437441,604.4967074317968,521.4965757290686,1.75,1
ROLÂNDIA,PR,588,505.6962585034014,532.6420068027211,527.8666666666667,544.3006802721088,636.3605442176871,549.3732312925171,2.433385579937304,2
RONDON DO PARÁ,PA,687,467.365211062591,489.86390101892283,483.34788937409024,482.04818049490535,586.1426491994177,501.7535662299855,1.3389830508474576,0
RONDONÓPOLIS,MT,3687,497.4983726606998,524.4583672362354,517.5403851369676,530.9206400867914,601.4700298345539,534.3775589910496,2.1274330203801237,1
RORAINÓPOLIS,RR,176,470.8363636363636,503.8801136363636,495.2920454545454,476.56136363636364,566.3636363636364,502.58670454545455,1.4134199134199135,1
ROSANA,SP,240,490.9891666666666,523.0366666666666,516.37375,535.6866666666667,574.9166666666666,528.2005833333334,1.934313725490196,1
ROSÁRIO,MA,989,449.3412537917088,476.56602628918097,471.5355915065723,457.8041456016178,558.4833164812942,482.7460667340749,0.769200316706255,0
ROSÁRIO DO SUL,RS,306,494.25424836601303,520.8045751633987,519.0869281045752,527.6774509803921,645.0326797385621,541.3711764705882,1.907967032967033,1
ROSÁRIO OESTE,MT,417,455.7568345323741,471.9431654676259,463.8052757793765,455.6695443645084,523.2134292565947,474.0776498800959,1.8817907444668007,0
RUBIATABA,GO,378,500.7642857142857,520.95,514.7759259259259,553.2365079365079,691.1640211640212,556.1781481481482,1.8647757255936674,2
RURÓPOLIS,PA,237,463.8654008438819,488.24725738396626,478.00168776371305,470.6413502109705,575.1898734177215,495.18911392405073,1.176356589147287,0
RUSSAS,CE,1124,493.87998220640566,522.9290925266904,520.2248220640569,551.1391459074733,644.1281138790035,546.460231316726,1.0542168674698795,2
RUY BARBOSA,BA,829,472.90072376357057,499.89083232810617,493.2455971049457,489.0779252110977,590.2533172496984,509.07367913148374,0.8188097768331563,1
SABARÁ,MG,878,509.93223234624145,540.9092255125285,535.4670842824601,546.7998861047836,618.2687927107062,550.2754441913439,1.944014657980456,2
SALGUEIRO,PE,1998,480.8277777777778,503.21036036036037,501.6293293293293,525.5775775775776,598.8788788788788,522.0247847847847,1.088809523809524,1
SALINAS,MG,1082,488.7363216266173,510.2801293900185,507.82365988909424,523.6250462107209,615.3049907578559,529.1540295748613,1.3069409808811305,1
SALINÓPOLIS,PA,1248,460.7987980769231,483.6320512820513,478.95064102564106,458.9120993589744,541.5384615384615,484.76641025641027,0.8727869788692176,0
SALTO,SP,929,517.6331539289558,550.8696447793326,542.6766415500538,577.6722282023682,654.5532831001076,568.6809903121635,2.761219512195122,2
SALTO DE PIRAPORA,SP,327,503.4834862385321,541.3048929663609,532.0798165137614,551.3048929663609,602.8746177370031,546.2095412844036,1.9612359550561798,2
SALVADOR,BA,43575,503.2326586345382,536.1211772805508,528.1006081468732,534.747107286288,632.9184165232358,547.0239935742973,1.395358306188925,2
SALVATERRA,PA,774,450.7797157622739,475.1122739018088,469.21718346253226,446.2545219638243,529.6382428940568,474.20038759689925,0.6164568345323741,0
SANT'ANA DO LIVRAMENTO,RS,833,487.9241296518607,526.9043217286915,528.9555822328931,523.4356542617047,604.1056422569028,534.2650660264105,1.705842997323818,1
SANTA BÁRBARA,MG,434,509.26612903225805,548.8990783410138,534.4009216589861,570.860599078341,675.2995391705069,567.7452534562211,2.239329268292683,2
SANTA BÁRBARA D'OESTE,SP,1217,517.4205423171734,550.1105176663928,546.0859490550534,585.8156943303204,650.6984387838949,570.0262284305669,2.846026490066225,2
SANTA CRUZ,RN,1944,482.1532407407407,504.9912037037037,500.0088477366255,498.089146090535,591.3168724279835,515.3118621399177,1.065572033898305,1
SANTA CRUZ DO CAPIBARIBE,PE,1852,486.827969762419,519.4983261339092,513.8642008639309,533.0762419006479,620.5939524838013,534.7721382289417,1.1208567057623662,1
SANTA CRUZ DO RIO PARDO,SP,629,512.9096979332273,545.3201907790143,540.2076311605723,579.0653418124006,646.5182829888712,564.8042289348172,2.4238805970149255,2
SANTA CRUZ DO SUL,RS,1784,518.1433856502242,550.7796524663677,544.6457959641256,585.8814461883408,698.5313901345291,579.5963340807175,2.3909414340448825,2
SANTA FÉ DO ARAGUAIA,TO,209,445.9736842105263,459.6578947368421,458.50669856459325,438.7133971291866,500.2870813397129,460.62775119617226,1.087,0
SANTA FÉ DO SUL,SP,330,523.4318181818181,543.3469696969697,537.9142424242425,585.7421212121212,661.8787878787879,570.4627878787879,2.545325779036827,2
SANTA HELENA,PR,974,468.70338809034905,485.88511293634497,484.6021560574949,481.9900410677618,579.4250513347023,500.1211498973306,1.1248824082784572,0
SANTA HELENA DE GOIÁS,GO,495,485.9020202020202,511.32848484848483,508.5650505050505,523.579797979798,588.6464646464647,523.6043636363636,1.8471196454948302,1
SANTA INÊS,MA,2261,468.6324192835028,493.20008845643514,490.3865988500664,485.4118089341,610.1459531180893,509.5553737284387,1.0804526015680684,1
SANTA ISABEL,SP,505,499.7893069306931,532.2758415841583,528.8879207920793,543.369306930693,597.940594059406,540.452594059406,1.8203007518796992,2
SANTA ISABEL DO RIO NEGRO,AM,72,446.47083333333336,486.8430555555555,488.1986111111112,438.43611111111113,514.1666666666666,474.8230555555556,0.8969594594594594,0
SANTA IZABEL DO PARÁ,PA,1499,469.1262841894597,499.96110740493657,487.0191460973982,475.1881254169446,610.4603068712476,508.3509939959973,1.0358301784748514,1
SANTA LUZIA,MG,3858,490.7871954380508,523.0114826334889,515.3059875583203,528.7641783307413,600.2177293934681,531.6173146708139,1.5767836142689142,1
SANTA LUZIA DO PARUÁ,MA,641,452.24695787831513,471.3380655226209,466.9237129485179,457.2661466458658,562.6833073322933,482.0916380655226,0.787359900373599,0
SANTA MARIA,RS,5934,528.7737276710482,558.5703067071116,548.8821031344793,582.1259521402089,665.1567239635996,576.7017627232896,2.302027306578403,2
SANTA MARIA DA BOA VISTA,PE,766,455.8664490861619,471.11266318537855,467.85469973890343,464.6013054830287,526.5274151436031,477.1925065274151,0.8114086146682189,0
SANTA MARIA DA VITÓRIA,BA,824,484.69696601941746,508.3967233009709,500.50206310679613,504.7010922330097,605.1213592233009,520.683640776699,1.0153167185877465,1
SANTA MARIA DE JETIBÁ,ES,479,508.01837160751563,536.4427974947808,526.6091858037578,555.4450939457203,643.3820459290188,553.9794989561586,1.8937381404174574,2
SANTA MARIA DO SUAÇUÍ,MG,323,489.43281733746124,514.3588235294118,510.8984520123839,536.4727554179567,647.9256965944272,539.8177089783283,1.4559294871794872,1
SANTA QUITÉRIA,CE,924,457.5930735930736,481.5077922077922,484.441341991342,487.80487012987015,552.1212121212121,492.69365800865796,0.8289817232375979,0
SANTA RITA,PB,2483,471.1006443817962,500.3177204993959,497.16794200563834,479.66439790575913,581.9250906161901,506.035159081756,0.9888590391908976,1
SANTA RITA DE CÁSSIA,BA,611,455.3752864157119,476.77299509001637,471.7895253682488,464.09967266775783,561.9967266775777,486.00684124386254,0.8247466216216216,0
SANTA RITA DO SAPUCAÍ,MG,570,523.5126315789474,551.2142105263157,544.2547368421053,602.1701754385965,707.0526315789474,585.6408771929825,2.330820770519263,2
SANTA ROSA,RS,1297,517.8148804934465,545.1084040092521,537.1683885890517,577.6838087895143,694.4178874325366,574.4386738627602,2.512984336356142,2
SANTA ROSA DE LIMA,SE,95,472.57894736842104,492.18947368421055,487.0915789473684,475.13157894736844,542.9473684210526,493.9877894736842,1.0141843971631206,0
SANTA ROSA DE VITERBO,SP,396,496.1808080808081,519.454797979798,516.6949494949495,530.3628787878788,597.3737373737374,532.0134343434344,2.116228070175439,1
SANTA ROSA DO PURUS,AC,16,428.8,450.54375,469.46250000000003,459.58750000000003,457.5,453.17875000000004,1.525,0
SANTA TERESA,ES,526,512.1931558935361,535.2777566539924,525.6507604562737,549.2321292775665,658.8593155893536,556.2426235741444,1.9700374531835205,2
SANTA TEREZINHA DE ITAIPU,PR,326,490.6116564417178,515.3938650306749,515.3509202453988,523.5150306748466,577.5460122699386,524.4834969325154,2.160377358490566,1
SANTA VITÓRIA DO PALMAR,RS,357,485.01232492997195,510.9593837535014,509.4224089635854,515.5787114845939,567.0588235294117,517.6063305322128,1.6192226890756303,1
SANTALUZ,BA,675,464.9856296296296,498.1031111111111,495.0013333333334,477.26800000000003,563.0222222222222,499.67605925925926,0.8722153465346535,0
SANTANA,AP,3574,472.2776440962507,503.84199776161165,497.43514269725796,486.50089535534414,586.435366536094,509.29820928931167,1.186008566183969,1
SANTANA DE PARNAÍBA,SP,2071,516.1231289232255,544.8065668759053,536.6918396909706,577.0360695316272,646.9048768710768,564.312496378561,2.168234587670136,2
SANTANA DO ACARAÚ,CE,720,468.7401388888889,487.9325,485.6181944444444,500.66527777777776,596.1111111111111,507.8134444444444,0.7592165898617511,1
SANTANA DO ARAGUAIA,PA,217,463.42580645161286,471.752534562212,470.95714285714286,455.0331797235023,544.0552995391705,481.0447926267281,1.467081850533808,0
SANTANA DO CARIRI,CE,250,466.36359999999996,490.3552,484.75,494.0844,583.28,503.76664,0.6805135951661632,0
SANTANA DO IPANEMA,AL,1497,469.85998663994656,491.3115564462258,491.16098864395457,490.80901803607213,572.4916499665999,503.12663994655975,0.8473729917498914,1
SANTARÉM,PA,8455,478.19200473092843,507.38460082791244,499.00290952099346,494.97861620342997,612.9201655824955,518.495659373152,1.2132079961922895,1
SANTIAGO,RS,887,505.88196166854567,535.2004509582863,529.3084554678692,543.5006764374295,616.4374295377678,546.0657948139798,1.9774416135881103,2
SANTO AMARO,BA,1088,466.14347426470584,492.97693014705885,491.58382352941175,465.94724264705883,538.8051470588235,491.0913235294118,0.9075134770889488,0
SANTO ANDRÉ,SP,8299,523.4818893842632,555.2926256175443,548.83618508254,585.0511266417641,653.5197011688156,573.2363055789855,2.7056305284645044,2
SANTO ANTÔNIO,RN,1219,475.16661197703036,499.78949958982776,496.20418375717804,497.94347826086954,595.0287120590648,512.8264971287941,0.9452761144377911,1
SANTO ANTÔNIO DA PATRULHA,RS,358,497.58435754189946,529.5645251396649,527.7762569832402,545.2340782122905,620.0558659217877,544.0430167597766,2.2148526077097506,2
SANTO ANTÔNIO DA PLATINA,PR,915,490.86360655737707,525.2772677595628,524.1,536.4813114754098,588.0437158469946,532.9531803278688,2.0362244897959183,1
SANTO ANTÔNIO DE JESUS,BA,2978,489.59200805910007,514.4352921423774,506.79862323707187,506.9609133646743,610.9469442578912,525.746756212223,1.1320118662351673,1
SANTO ANTÔNIO DE LEVERGER,MT,173,469.3219653179191,497.3260115606936,488.6052023121387,482.2849710982659,527.0520231213873,492.91803468208093,1.6757322175732217,0
SANTO ANTÔNIO DE PÁDUA,RJ,634,499.2182965299685,534.131072555205,524.198738170347,546.7266561514195,646.403785488959,550.1357097791798,1.4931818181818182,2
SANTO ANTÔNIO DO DESCOBERTO,GO,696,475.1244252873563,504.8630747126437,500.5847701149425,487.5666666666667,566.0632183908046,506.8404310344828,1.35,1
SANTO ANTÔNIO DO IÇÁ,AM,220,420.73272727272723,439.02272727272725,445.0872727272727,417.5627272727273,439.1818181818182,432.31745454545455,0.7348484848484849,0
SANTO ESTÊVÃO,BA,1317,462.81116173120733,482.823006833713,480.1666666666667,473.6227031131359,578.0258162490509,495.4898709187548,0.9671682626538988,0
SANTO ÂNGELO,RS,1114,504.6765709156193,534.2062836624776,533.3814183123878,557.4111310592459,649.0305206463196,555.7411849192101,2.1615320566194836,2
SANTOS,SP,4223,524.0832109874497,557.8314941984371,552.2737627279186,591.0071039545347,660.5683163627752,577.152777646223,2.781739439962031,2
SANTOS DUMONT,MG,492,514.0359756097561,550.059349593496,535.8315040650406,559.9621951219513,629.8780487804878,557.9534146341464,1.7963258785942493,2
SAPEAÇU,BA,569,455.89349736379614,471.8376098418277,467.9685413005272,450.6288224956063,547.1001757469244,478.68572934973633,0.8054744525547445,0
SAPEZAL,MT,353,479.1524079320113,507.9399433427762,499.9654390934844,508.76685552407935,582.4929178470255,515.6635127478754,2.600244498777506,1
SAPIRANGA,RS,809,504.3658838071693,538.4791100123609,538.5407911001236,566.3197775030902,647.5154511742893,559.0442027194067,2.3643122676579926,2
SAPUCAIA DO SUL,RS,1103,505.99755213055306,544.0146872166818,540.632184950136,552.8640072529465,603.517679057117,549.4052221214868,2.2570770243581304,2
SAPÉ,PB,1308,471.0215596330275,497.85649847094805,494.37087155963303,481.0817278287462,607.0948012232416,510.2850917431193,0.8137770897832818,1
SAQUAREMA,RJ,620,508.09354838709675,538.576935483871,528.1872580645161,552.7662903225806,634.8709677419355,552.499,1.8355429292929293,2
SARANDI,RS,1256,493.50644904458596,524.4233280254776,519.3992834394904,527.7108280254778,612.2452229299363,535.4570222929937,2.093538565629229,1
SEABRA,BA,1922,477.62585848074923,502.0616545265349,499.9475546305931,503.77502601456814,636.6077003121749,524.003558792924,1.0663793103448276,1
SEARA,SC,268,511.6746268656716,535.5526119402986,523.1473880597015,565.5014925373134,618.7313432835821,550.9214925373134,2.869877049180328,2
SENA MADUREIRA,AC,453,463.1333333333333,490.9293598233996,497.88763796909495,475.9532008830022,558.0132450331126,497.18335540838854,1.1812227074235808,0
SENADOR CANEDO,GO,1738,485.92543153049485,514.2787686996547,507.5632336018412,504.72232451093214,610.2186421173762,524.5416800920599,1.683248299319728,1
SENADOR GUIOMARD,AC,423,461.3238770685579,499.94444444444446,496.6780141843971,474.90378250591016,571.4420803782506,500.85843971631203,1.0185185185185186,0
SENADOR POMPEU,CE,501,472.7021956087824,509.04530938123753,508.78842315369263,519.7415169660678,580.2395209580839,518.1033932135729,0.8817049808429118,1
SENHOR DO BONFIM,BA,2365,478.3302325581395,500.08279069767445,493.47522198731497,490.86955602537,594.0803382663847,511.36762790697674,1.0321816906348649,1
SENTO SÉ,BA,214,447.9859813084112,477.12056074766355,470.3626168224299,474.91121495327104,511.4018691588785,476.35644859813084,0.961453744493392,0
SEROPÉDICA,RJ,1605,493.76006230529595,525.0654205607476,515.445109034268,514.3671028037382,584.7102803738318,526.6695950155763,1.3270797598627788,1
SERRA,ES,6244,504.2136450992953,533.9267937219731,527.5695227418322,545.952466367713,619.2664958360026,546.1857847533632,1.904917566799318,2
SERRA DO RAMALHO,BA,315,467.747619047619,487.4419047619048,480.32349206349204,470.99873015873015,536.7619047619048,488.6547301587301,0.9688311688311688,0
SERRA DOURADA,BA,386,462.4054404145078,474.6880829015544,474.39248704663214,477.7619170984456,595.4404145077721,496.9376683937824,1.025766016713092,0
SERRA TALHADA,PE,1893,490.2967247754886,515.2355520338087,512.4629688325409,530.3485472794506,623.7400950871632,534.4167776016905,1.154951741502308,1
SERRANA,SP,435,501.1816091954023,531.380459770115,527.4602298850575,541.8567816091954,635.4942528735633,547.4746666666667,2.0550621669626996,2
SERRINHA,BA,2339,475.0513467293716,502.2088071825566,496.287345019239,491.22736212056435,595.7503206498503,512.1050363403164,0.9231102635228848,1
SERRO,MG,343,479.27201166180754,501.9399416909621,498.51107871720114,497.9991253644315,576.734693877551,510.8913702623906,1.2036384976525822,1
SERTÂNIA,PE,495,474.21575757575755,500.9749494949495,499.19272727272727,495.92727272727274,609.1717171717172,515.8964848484849,0.9139194139194139,1
SERTÃOZINHO,SP,1509,516.8113982770046,544.0292909211398,537.8350563286945,571.2021868787276,651.8223989396952,564.3400662690524,2.45366444579043,2
SETE LAGOAS,MG,3139,524.7194010831474,554.5628862695125,541.632972284167,585.9454284804077,685.5559095253266,578.4833195285122,2.1227470930232557,2
SETE QUEDAS,MS,147,458.93605442176874,483.0299319727891,483.31156462585034,487.53809523809525,522.4489795918367,487.052925170068,1.2195767195767195,0
SIDROLÂNDIA,MS,357,484.4226890756302,511.7170868347339,506.7773109243698,510.86890756302523,604.1456582633053,523.5863305322129,1.7756410256410255,1
SILVES,AM,183,442.7437158469946,472.13551912568306,465.3185792349727,460.955737704918,484.8087431693989,465.1924590163934,0.808641975308642,0
SILVÂNIA,GO,678,495.87241887905606,521.5436578171091,514.3157817109144,536.4346607669617,639.2035398230089,541.47401179941,1.9876412429378532,1
SIMÃO DIAS,SE,942,486.31305732484077,515.1184713375796,504.4321656050955,508.8119957537155,657.7070063694267,534.4765392781317,0.887707468879668,1
SIMÕES FILHO,BA,1698,482.1085983510012,512.4037691401649,507.5136042402827,492.77732626619553,584.2167255594817,515.8040047114253,1.144578313253012,1
SINOP,MT,2507,508.28236936577576,532.2173115277224,523.3669724770642,549.1529716792979,641.332269644994,550.8703789389708,2.468760222440301,2
SOBRADINHO,BA,952,485.96386554621847,516.405462184874,510.478256302521,527.7842436974789,632.7941176470588,534.6851890756303,1.3344277673545966,1
SOBRAL,CE,5698,495.4323973323973,524.0673569673569,516.1853281853282,553.2485608985609,655.8617058617059,548.9590698490699,1.2980215281989085,2
SOCORRO,SP,419,511.7575178997613,548.0687350835321,541.8715990453461,573.9295942720764,649.4510739856802,565.0157040572792,2.1274900398406373,2
SOLEDADE,PB,1132,482.32261484098933,505.1687279151943,504.33674911660773,504.5991166077738,601.4840989399294,519.5822614840989,1.3514263074484945,1
SOLONÓPOLE,CE,467,462.9546038543897,485.49914346895076,487.0385438972163,498.53062098501067,544.7537473233405,495.75533190578153,0.9937641723356009,0
SOLÂNEA,PB,987,475.81205673758865,500.12553191489366,497.3695035460993,490.65248226950354,614.468085106383,515.6855319148937,0.8479519145146928,1
SOMBRIO,SC,638,512.5741379310344,540.2924764890282,533.6213166144202,554.7666144200626,619.2476489028213,552.1004388714733,2.1666666666666665,2
SOORETAMA,ES,170,474.6594117647059,506.5417647058824,499.9111764705882,497.01588235294116,593.7647058823529,514.3785882352942,1.5574204946996466,1
SOROCABA,SP,6970,522.9094404591104,556.7021664275467,548.469268292683,583.0662984218078,636.9842180774749,569.6262783357246,2.6039656684625987,2
SORRISO,MT,1164,493.92800687285217,516.0867697594501,512.1974226804124,527.3634879725086,605.0,530.9151374570447,2.533103448275862,1
SOURE,PA,583,455.2313893653517,475.27221269296746,468.7668953687821,445.41303602058315,594.3739279588336,487.81149228130363,0.8607320099255583,0
SOUSA,PB,3389,477.69126586013573,501.1742401888463,496.68403658896426,502.3230451460608,627.6482738270877,521.104172322219,0.8787835522558538,1
SUMARÉ,SP,1851,510.99497568881685,543.1248514316585,537.9869259859536,562.2309022150189,612.5445705024312,553.3764451647758,2.4433081369497556,2
SUMÉ,PB,1125,466.9768,487.19697777777776,485.2731555555556,485.49066666666664,576.8177777777778,500.3510755555555,0.7437357630979499,0
SURUBIM,PE,2141,485.3286781877627,514.550490425035,507.8296123306866,535.6333956095283,663.5871088276506,541.3858570761325,0.9831555986427533,1
SUZANO,SP,2813,503.86061144685385,538.167507998578,536.4270174191255,551.7159260575897,622.7941699253466,550.5930465694987,2.0543714363290797,2
SÃO BENEDITO,CE,1459,474.6885538039753,500.89787525702536,500.2595613433858,501.0358464701851,626.4153529814942,520.6594379712132,0.9340161182001343,1
SÃO BENTO,MA,1702,461.06474735605167,482.1070505287896,480.99430082256174,480.3651586368978,582.9259694477086,497.49144535840185,0.749482936918304,0
SÃO BENTO DO SUL,SC,871,517.2049368541906,546.7312284730195,535.4484500574052,574.6237657864524,633.4328358208955,561.4882433983926,2.761516853932584,2
SÃO BENTO DO UNA,PE,612,486.47418300653595,511.8156862745098,509.9176470588235,529.7771241830065,605.5228758169935,528.701503267974,0.8686835106382979,1
SÃO BERNARDO,MA,1201,441.95686927560365,466.05820149875103,459.97960033305577,441.5055786844296,537.7685262281432,469.45375520399665,0.5676642810670136,0
SÃO BERNARDO DO CAMPO,SP,8756,518.1601301964367,552.5116719963454,548.3605870260393,578.0856669712197,647.5810872544541,568.9398286888991,2.5656600020935834,2
SÃO BORJA,RS,706,490.3206798866856,525.5464589235128,522.407223796034,510.9985835694051,579.8866855524079,525.8319263456091,2.0099093997734996,1
SÃO CAETANO DO SUL,SP,3191,530.0746474459417,564.4827326856785,556.0601378878094,605.419241617048,671.1689125665936,585.4411344406142,3.081436820652174,2
SÃO CAITANO,PE,715,479.0685314685315,509.0597202797203,508.1570629370629,516.9507692307692,637.3146853146853,530.1101538461538,0.831555834378921,1
SÃO CARLOS,SP,4169,538.0504437514991,563.1381146557927,552.6800431758215,605.1283281362437,691.5759174862077,590.114569441113,2.6127428307123033,2
SÃO CRISTÓVÃO,SE,1932,482.7003105590062,506.43561076604556,503.26402691511385,493.6125776397516,599.2132505175983,517.0451552795031,1.1121338083927157,1
SÃO DOMINGOS DO CAPIM,PA,498,451.5056224899598,466.43032128514056,464.2062248995984,445.7582329317269,523.6144578313254,470.3029718875503,0.7978187919463087,0
SÃO DOMINGOS DO MARANHÃO,MA,800,462.549375,487.35574999999994,478.09612500000003,490.00537499999996,605.725,504.74632499999996,0.9263975155279504,0
SÃO FELIPE,BA,442,458.73981900452486,485.61764705882354,475.5529411764706,453.0782805429864,541.0859728506788,482.8149321266968,0.7276422764227642,0
SÃO FIDÉLIS,RJ,424,505.12948113207545,537.0577830188679,524.2398584905661,540.1981132075472,632.7358490566038,547.872216981132,1.95902489626556,2
SÃO FRANCISCO,MG,991,468.01109989909185,493.78900100908174,486.7233097880928,488.52966700302727,552.5126135216952,497.91313824419774,0.8940285954583683,0
SÃO FRANCISCO DE ITABAPOANA,RJ,356,490.2421348314607,520.7286516853933,510.5587078651685,521.6053370786517,628.5393258426966,534.3348314606741,1.1989194499017681,1
SÃO FRANCISCO DO CONDE,BA,396,455.0232323232324,471.6472222222222,476.94469696969696,448.4921717171717,499.04040404040404,470.2295454545454,0.8508403361344538,0
SÃO FRANCISCO DO GUAPORÉ,RO,223,468.3412556053812,489.8470852017937,487.76726457399104,489.085201793722,605.2914798206278,508.0664573991032,1.4805825242718447,1
SÃO FRANCISCO DO SUL,SC,384,497.89348958333335,532.7067708333333,529.4981770833333,547.3122395833333,606.1979166666666,542.7217187499999,2.6280737704918034,2
SÃO FÉLIX,BA,134,461.1119402985075,482.7014925373134,473.5082089552239,452.3850746268657,544.179104477612,482.7771641791045,0.8195121951219512,0
SÃO FÉLIX DO ARAGUAIA,MT,187,442.73582887700536,465.996256684492,468.0818181818182,445.983422459893,513.048128342246,467.1690909090909,1.6364583333333333,0
SÃO FÉLIX DO XINGU,PA,375,457.34293333333335,478.3997333333333,470.764,469.0976,571.4133333333333,489.40352,1.4188376753507015,0
SÃO GABRIEL,BA,849,494.8832744405183,530.6872791519435,524.7839811542991,540.0204946996466,614.8409893992933,541.0432037691401,1.8415816326530612,2
SÃO GABRIEL DA CACHOEIRA,AM,337,445.70207715133535,479.9207715133531,476.99881305637984,447.9807121661721,522.0771513353116,474.5359050445104,1.0223440134907251,0
SÃO GABRIEL DA PALHA,ES,502,503.1848605577689,533.7860557768923,523.1888446215139,554.9561752988047,663.784860557769,555.7801593625497,1.7608695652173914,2
SÃO GABRIEL DO OESTE,MS,313,488.4811501597444,521.826517571885,517.3038338658147,522.0670926517572,583.8338658146965,526.7024920127797,2.218032786885246,1
SÃO GERALDO DO ARAGUAIA,PA,255,455.9835294117647,460.9450980392157,463.85960784313727,458.59411764705885,538.5098039215686,475.57843137254906,1.2742718446601942,0
SÃO GONÇALO,RJ,9072,499.20662477954147,535.3226741622575,525.8735890652557,532.6287698412699,636.741622574956,545.954656084656,1.5693968331700947,2
SÃO GONÇALO DO AMARANTE,CE,2878,473.09117442668514,504.33380820013895,501.66862404447534,505.27407922168175,578.373870743572,512.5483113273106,1.1619376653925315,1
SÃO GONÇALO DO SAPUCAÍ,MG,287,511.22613240418116,547.7491289198606,530.6717770034843,587.7313588850174,675.609756097561,570.5976306620208,1.9473684210526316,2
SÃO GONÇALO DOS CAMPOS,BA,650,461.42092307692303,481.8652307692308,478.29876923076927,457.1973846153846,556.6461538461539,487.08569230769234,0.9866293532338308,0
SÃO GOTARDO,MG,749,499.52202937249666,526.4598130841122,518.7317757009346,543.896261682243,644.2990654205607,546.5817890520693,2.1469414893617023,2
SÃO JERÔNIMO,RS,411,497.447201946472,527.8440389294403,528.6231143552311,531.2111922141119,567.1532846715329,530.4557664233577,1.9282490974729243,1
SÃO JOAQUIM,SC,166,492.3319277108434,528.7638554216868,526.693373493976,526.3307228915662,581.4457831325301,531.1131325301205,2.2113259668508287,1
SÃO JOAQUIM DA BARRA,SP,704,500.0046875,531.2390624999999,526.3328124999999,549.5082386363637,681.1363636363636,557.6442329545455,2.256056527590848,2
SÃO JOAQUIM DE BICAS,MG,210,505.34714285714284,537.8747619047618,526.8319047619048,538.6090476190476,612.2857142857143,544.1897142857142,1.86,2
SÃO JOSÉ,SC,3121,522.8890099327139,552.4860621595642,542.6496315283563,576.5438961871195,642.063441204742,567.3264082024991,2.482556536127965,2
SÃO JOSÉ DA LAPA,MG,324,503.6641975308642,539.5885802469136,533.4861111111111,544.1114197530865,617.2222222222222,547.6145061728395,1.8101952277657267,2
SÃO JOSÉ DA TAPERA,AL,616,462.4298701298701,486.24756493506493,482.424512987013,483.21314935064936,584.6753246753246,499.7980844155844,0.8081201334816462,0
SÃO JOSÉ DE MIPIBU,RN,805,476.95627329192547,504.12335403726706,498.52981366459625,491.43453416149066,566.0372670807453,507.416248447205,1.1510962821734985,1
SÃO JOSÉ DE PIRANHAS,PB,497,476.3456740442656,506.6943661971831,497.1531187122737,506.82173038229377,615.8148893360161,520.5659557344064,0.911344537815126,1
SÃO JOSÉ DE RIBAMAR,MA,2033,463.9971470732907,490.4041318248893,489.53526807673387,470.8148057058534,570.1623216920807,496.98273487456953,0.9016084873374401,0
SÃO JOSÉ DO BELMONTE,PE,729,466.20288065843624,498.1124828532236,494.01111111111106,505.7731138545953,622.9903978052126,517.4179972565158,1.001755617977528,1
SÃO JOSÉ DO EGITO,PE,1406,480.7640825035562,506.25341394025605,506.95440967283076,528.0743243243244,616.9985775248933,527.8089615931722,0.7817782285327924,1
SÃO JOSÉ DO NORTE,RS,252,492.6793650793651,514.0162698412698,509.3670634920635,523.2912698412698,544.2857142857143,516.7279365079364,1.6187150837988826,1
SÃO JOSÉ DO RIO CLARO,MT,137,485.6948905109489,518.0080291970803,503.6613138686132,528.2401459854015,613.5766423357665,529.8362043795621,2.3055555555555554,1
SÃO JOSÉ DO RIO PARDO,SP,605,520.1221487603306,551.096694214876,542.3376859504132,597.385785123967,676.7272727272727,577.5339173553718,2.347359735973597,2
SÃO JOSÉ DO RIO PRETO,SP,6302,533.1490003173595,555.9182957791178,547.2407489685814,598.3749761980324,683.1418597270708,583.5649761980324,2.7392177405273266,2
SÃO JOSÉ DOS CAMPOS,SP,8295,540.4580470162749,569.6955274261604,558.5588788426763,618.2466546112116,692.1591320072333,595.8236479807113,2.658015078482264,2
SÃO JOSÉ DOS PINHAIS,PR,3361,508.5608152335614,543.1092829515026,537.1852722404046,555.7311514430229,608.3130020827135,550.579904790241,2.3953154875717018,2
SÃO JOSÉ DOS QUATRO MARCOS,MT,172,484.9116279069768,511.8976744186046,510.5720930232558,509.5901162790698,602.6744186046511,523.9291860465116,1.8828571428571428,1
SÃO JOÃO DA BALIZA,RR,72,456.2055555555556,484.9791666666667,483.4555555555556,469.96250000000003,576.1111111111111,494.1427777777778,1.4444444444444444,0
SÃO JOÃO DA BOA VISTA,SP,1025,531.7434146341463,556.3054634146341,545.2039024390244,597.8508292682926,691.590243902439,584.5387707317072,2.7595419847328246,2
