MUNICIPIO,UF,QTD_PARTICIPANTES,NOTA_CN_MEDIA,NOTA_CH_MEDIA,NOTA_LC_MEDIA,NOTA_MT_MEDIA,NOTA_REDACAO_MEDIA,MEDIA_GERAL,RENDA_FAMILIAR_SM_MEDIA
QUATRO BARRAS,PR,455,524.4934065934066,547.1806593406594,532.2186813186813,535.8964835164835,532.8351648351648,534.5248791208792,2.308872305140962
QUEDAS DO IGUAÇU,PR,670,507.6279104477612,526.5792537313432,505.54805970149255,521.0480597014925,507.3134328358209,513.6233432835821,2.0061848958333335
QUEIMADAS,PB,2051,491.8491955143832,501.01116528522675,489.4099463676256,492.0921989273525,517.5816674792784,498.3888347147733,0.9782070803197563
QUEIMADOS,RJ,2803,496.551623260792,512.0785943631823,508.25412058508743,501.0804851944346,513.4356047092401,506.2800856225473,1.5027427637721755
QUERÊNCIA,MT,413,493.70726392251817,497.72929782082326,486.07360774818403,484.6394673123487,459.7578692493947,484.3815012106537,1.9257950530035335
QUILOMBO,SC,329,513.029179331307,516.1866261398176,493.8203647416413,518.7741641337386,521.6413373860182,512.6903343465044,1.9580357142857143
QUIRINÓPOLIS,GO,977,506.6378710337769,510.29662231320367,505.4419651995906,506.75394063459566,524.8720573183214,510.80049129989766,1.8979223125564588
QUISSAMÃ,RJ,441,510.23038548752834,522.0739229024944,510.86643990929707,517.118820861678,529.342403628118,517.9263945578232,1.8413685847589425
QUITERIANÓPOLIS,CE,392,478.28035714285716,479.0729591836735,469.9691326530612,473.3079081632653,459.4387755102041,472.0138265306123,0.7570028011204482
QUIXADÁ,CE,3312,489.7023248792271,494.75504227053136,488.79704106280195,495.86174516908216,488.9130434782609,491.6058393719807,0.9490521327014217
QUIXERAMOBIM,CE,1795,490.6576044568245,502.3,496.37587743732587,502.0451810584958,512.6462395543175,500.8049805013928,1.0672894985808894
RANCHARIA,SP,915,510.38087431693987,523.362950819672,513.1083060109289,513.7485245901639,515.8907103825137,515.2982732240437,1.911139455782313
RAPOSA,MA,1025,482.4249756097561,486.3002926829268,482.42917073170736,474.6959024390244,478.86829268292684,480.9437268292683,0.9188096987509184
REALEZA,PR,1238,508.3848142164782,523.8493537964458,506.4481421647819,516.0436187399031,516.2520193861067,514.195589660743,1.9558404558404558
RECIFE,PE,58853,515.9342276519463,528.0903981105466,521.4556148369667,533.9895774217117,541.309703838377,528.1559043719096,1.6255250794980174
REDENÇÃO,PA,4250,482.5734823529412,484.27030588235294,477.81030588235296,471.51588235294116,479.1058823529412,479.05517176470596,1.191816204458945
REGENERAÇÃO,PI,656,476.5309451219512,475.0676829268293,469.7594512195122,467.5193597560976,469.4207317073171,471.65963414634143,0.7656434474616293
REGISTRO,SP,2080,513.8926923076923,529.8557211538462,520.7361538461538,536.5953365384615,520.4711538461538,524.3102115384615,1.98184165232358
REMANSO,BA,766,487.4157963446475,501.1039164490861,486.44255874673627,492.93772845953004,504.15143603133157,494.4102872062663,1.1167192429022081
REMÍGIO,PB,837,491.72807646356034,502.7035842293907,496.6298685782557,487.9032258064516,508.9127837514934,497.57550776583037,0.8429307116104869
RESENDE,RJ,3152,527.6354378172589,544.2151015228426,530.1369923857868,550.4171319796955,555.3045685279188,541.5418464467006,1.9948763250883392
RIACHO DE SANTANA,BA,993,494.5524672708963,501.8491440080564,483.30201409869085,493.34692849949647,521.067472306143,498.82360523665665,0.8454265611257695
RIACHUELO,SE,794,479.6971032745592,475.63211586901764,472.99899244332494,465.6134760705289,475.8186397984887,473.95206549118393,0.962510897994769
RIACHÃO DAS NEVES,BA,276,475.80833333333334,471.8978260869565,460.4206521739131,468.718115942029,493.84057971014494,474.13710144927535,0.9353099730458221
RIACHÃO DO JACUÍPE,BA,1525,496.58760655737706,507.7351475409836,492.94393442622953,495.4500983606558,516.3540983606557,501.81417704918033,0.9691229891022315
RIBAS DO RIO PARDO,MS,212,498.36367924528304,504.0415094339623,497.11698113207547,491.575,476.22641509433964,493.4647169811321,1.6423267326732673
RIBEIRA DO POMBAL,BA,2049,489.204831625183,497.20488042947784,487.26373840898,482.72679355783305,500.4880429477794,491.3776573938506,0.932993445010925
RIBEIRÃO,PE,1561,480.19788597053173,483.0155028827674,483.1218449711723,480.3067264573991,480.1665598975016,481.36170403587437,0.9605325725154541
RIBEIRÃO DAS NEVES,MG,5355,503.4055462184874,517.4051914098973,510.42209150326795,502.6267040149393,509.7142857142857,508.7147637721755,1.6968940176828569
RIBEIRÃO PIRES,SP,2223,522.1300944669365,538.9917678812416,533.510751237067,539.3119208277103,547.6203328834907,536.3129734592892,2.29331958108537
RIBEIRÃO PRETO,SP,12637,546.4291762285352,556.060014243887,542.1424626097967,565.2797895070032,580.4732135791722,558.0769312336789,2.6178747940691927
RIO BONITO,RJ,2084,507.2036468330134,520.344961612284,510.03119001919384,515.6813819577735,539.1074856046065,518.4737332053743,1.6398049645390071
RIO BRANCO,AC,22219,492.8231558575993,497.77372969080517,494.55653719789365,486.3555650569333,495.1032899770467,493.3224555560557,1.3513334752463204
RIO BRANCO DO SUL,PR,745,495.12590604026843,519.8979865771812,503.2338255033557,507.49127516778526,504.08053691275165,505.9659060402684,1.943563432835821
RIO BRILHANTE,MS,811,498.35610357583226,503.6469790382244,497.01405672009867,498.0046855733662,482.9593094944513,495.99622688039454,1.782156862745098
RIO CLARO,SP,3829,529.4635152781406,547.1638286758945,534.6240271611387,552.8175763907026,552.2434055889266,543.2624706189606,2.5293399726615897
RIO DAS OSTRAS,RJ,4155,520.7917208182912,536.3580986762936,528.5972081829121,536.6746089049338,548.0144404332129,534.0872154031288,1.9901823281907434
RIO DE CONTAS,BA,360,497.8175,498.3302777777778,482.0913888888889,493.5388888888889,514.3888888888889,497.23338888888884,1.0403225806451613
RIO DE JANEIRO,RJ,113624,530.4608330986412,551.4348861156094,539.1056000492854,557.3266457790608,567.9796521861579,549.261523445751,2.1834487808602345
RIO DO SUL,SC,1555,531.2299035369775,540.8686816720258,527.0419935691318,547.8724758842443,557.7234726688102,540.9473054662379,2.7346704871060172
RIO FORMOSO,PE,851,477.81045828437135,480.58472385428905,478.5262044653349,474.9113983548766,485.80493537015275,479.527544065805,0.9952789699570815
RIO GRANDE,RS,7544,514.4595174973489,525.3416887592789,524.7984225874867,527.2029294803817,531.3361611876988,524.6277439024391,1.9748463725580117
RIO GRANDE DA SERRA,SP,728,499.1396978021978,515.0427197802197,515.6561813186813,508.6733516483517,521.7307692307693,512.048543956044,1.8443200663349917
RIO LARGO,AL,2671,485.12710595282664,487.3837514039686,485.9943466866342,483.2232871583676,488.9404717334332,486.133792587046,1.134783695923981
RIO NEGRINHO,SC,622,514.3889067524116,527.157073954984,513.0218649517684,529.2012861736334,531.5755627009646,523.0689389067524,2.4591679506933746
RIO NEGRO,PR,450,520.4153333333334,539.9784444444444,519.9211111111111,543.4895555555555,534.9333333333333,531.7475555555556,2.4812717770034842
RIO PARDO,RS,555,513.3073873873874,524.918918918919,520.7381981981982,515.432972972973,531.6036036036036,521.2002162162163,1.9018079800498753
RIO PARDO DE MINAS,MG,736,485.69252717391305,498.38994565217394,486.8809782608696,497.53817934782603,472.7173913043478,488.24380434782614,0.9451219512195121
RIO PRETO DA EVA,AM,367,487.0564032697548,488.23651226158034,481.9659400544959,476.6683923705722,470.95367847411444,480.97618528610354,1.0575427682737168
RIO REAL,BA,768,489.58046874999997,496.27239583333335,486.20078125000003,480.96796875,520.6510416666666,494.73453125,0.8429268292682927
RIO TINTO,PB,1251,477.0819344524381,479.9555555555556,472.73661071143084,468.7109512390088,435.4916067146283,466.7953317346123,0.8393684820393974
RIO VERDE,GO,3597,512.5547122602169,518.9298304142341,509.2715040311371,520.5281623575202,539.2382541006394,520.1044926327496,2.0976126729138778
RIO VERDE DE MATO GROSSO,MS,255,498.1156862745098,500.2156862745098,495.06823529411764,488.24549019607844,452.078431372549,486.7447058823529,1.2698938992042441
ROLIM DE MOURA,RO,2891,503.65579384296086,505.5964026288481,494.4780352819094,494.0443099273608,482.60809408509164,496.0765271532341,1.527027027027027
ROLÂNDIA,PR,1269,518.8579984239559,530.4702915681639,518.0272655634358,523.2737588652483,516.9582348305753,521.5175098502758,2.184070796460177
RONDON DO PARÁ,PA,1285,482.77797665369644,488.20015564202333,477.90256809338524,477.9781322957199,488.4046692607004,483.05270038910504,1.2334271419637273
RONDONÓPOLIS,MT,6111,504.86553755522823,509.51814760268365,502.4815578465063,503.85984290623463,499.5614465717558,504.0573064964818,1.7739263803680982
RORAINÓPOLIS,RR,239,488.2987447698745,488.4225941422594,479.62887029288703,472.4673640167364,444.35146443514645,474.6338075313808,1.072505800464037
ROSANA,SP,649,495.091217257319,508.0568567026194,495.1469953775039,503.4753466872111,492.63482280431435,498.8810477657936,1.555392731535756
ROSÁRIO,MA,1580,474.9898101265823,480.81626582278477,473.0064556962025,468.2251898734178,457.746835443038,470.95691139240506,0.8446936056838366
ROSÁRIO DO SUL,RS,558,504.8603942652329,509.5541218637993,511.22992831541217,507.35125448028674,530.4301075268817,512.6851612903226,1.9876543209876543
ROSÁRIO OESTE,MT,702,479.8911680911681,478.80099715099715,468.9649572649573,470.0272079772079,439.03133903133903,467.3431339031339,1.5426829268292683
RUBIATABA,GO,591,505.37766497461934,515.6671742808799,503.8688663282572,517.5971235194586,540.575296108291,516.6172250423012,1.5859853121175032
RURÓPOLIS,PA,362,478.5149171270718,486.60193370165746,469.9162983425415,470.282320441989,460.49723756906076,473.1625414364641,1.0726141078838174
RUSSAS,CE,2242,498.9029884032114,510.38911685994645,502.88760035682424,519.3615967885816,535.3523639607494,513.3787332738626,1.088500173190163
RUY BARBOSA,BA,914,480.50995623632383,482.6041575492342,472.6213347921226,467.7520787746171,460.1750547045952,472.7325164113786,0.783384497313891
SABARÁ,MG,2510,510.5399203187251,522.1647410358565,515.3118326693227,513.7095617529881,509.9203187250996,514.3292749003983,1.8841512469831054
SALGUEIRO,PE,2805,490.5347593582888,495.8621033868093,491.4317290552585,505.21846702317293,507.14438502673795,498.03828877005355,1.10039592760181
SALINAS,MG,1873,498.61243993593166,507.1693005872931,497.63182060864926,511.64548852108913,506.81260010678056,504.37432995194865,1.271523178807947
SALINÓPOLIS,PA,1545,484.2988996763754,493.68601941747573,482.5768284789644,470.3585113268609,477.747572815534,481.73356634304207,0.8995087092451988
SALTO,SP,1684,518.8109263657957,534.00932304038,529.5883610451307,541.093052256532,534.6199524940617,531.62432304038,2.5625728721336962
SALTO DE PIRAPORA,SP,737,516.4183175033921,532.2381275440977,527.8341926729986,528.4180461329714,522.0624151967436,525.3942198100407,2.0899182561307903
SALVADOR,BA,69357,516.0583834364231,528.393513271912,517.5375102729357,515.0147396802053,542.5257724526724,523.9059838228297,1.5055113997638296
SALVATERRA,PA,1136,478.3843309859155,478.4107394366197,462.9012323943662,457.2395246478873,453.2042253521127,466.0280105633803,0.700089928057554
SANT'ANA DO LIVRAMENTO,RS,2012,498.0033300198807,517.3946322067594,516.3091451292247,509.7315606361829,494.6819085487078,507.22411530815117,1.6638736706413149
SANTA BÁRBARA,MG,1074,522.7663873370577,536.3667597765364,519.0268156424581,539.4743947858473,545.903165735568,532.7075046554935,1.8533429187634796
SANTA BÁRBARA D'OESTE,SP,1891,531.4924907456373,544.96980433633,534.2143839238498,547.7490745637228,554.9021681649921,542.6655843469064,2.7473021582733814
SANTA CRUZ,RN,2612,496.45352220520675,499.00589586523733,492.79605666156203,493.9450229709035,493.1699846860643,495.0740964777948,1.055595512082854
SANTA CRUZ DO CAPIBARIBE,PE,3293,499.4530822957789,515.3517157607046,506.2736714242332,514.4042210750076,538.1050713634984,514.7175523838445,1.246778350515464
SANTA CRUZ DO RIO PARDO,SP,1029,519.8532555879494,538.4227405247814,529.2015549076774,542.804664723032,543.5374149659864,534.7639261418853,2.386041666666667
SANTA CRUZ DO SUL,RS,2942,529.9588715159755,548.9423521414004,533.1364717878994,553.8788919102651,568.8171312032631,546.9467437117607,2.270930533955417
SANTA FÉ DO ARAGUAIA,TO,386,474.12772020725384,473.5119170984456,460.44611398963735,461.69663212435233,445.90673575129534,463.1378238341969,1.1996007984031936
SANTA FÉ DO SUL,SP,512,528.51015625,533.7482421875,519.430859375,541.5607421875,552.4609375,535.1421875,2.406957928802589
SANTA HELENA,MA,1366,493.227159590044,499.345168374817,491.2031478770132,494.3322840409956,494.3191800878477,494.4853879941435,1.202634529147982
SANTA HELENA DE GOIÁS,GO,670,509.68044776119405,513.7822388059701,501.7485074626866,513.9258208955224,506.86567164179104,509.2005373134328,2.0113636363636362
SANTA INÊS,MA,3685,485.90344640434193,485.8644233378561,481.526512890095,477.91196743554957,485.5630936227951,483.3538887381275,1.0359791541391061
SANTA ISABEL,SP,1276,502.9923197492163,516.9473354231975,516.4292319749215,509.4706896551724,505.5485893416928,510.2776332288401,1.7966321243523315
SANTA ISABEL DO RIO NEGRO,AM,78,478.71538461538466,457.16923076923075,469.59487179487184,462.6474358974359,454.87179487179486,464.5997435897436,0.850828729281768
SANTA IZABEL DO PARÁ,PA,2115,496.4952718676123,504.5540425531915,490.90520094562646,480.39120567375886,523.338061465721,499.13675650118205,1.1754865141686583
SANTA LUZIA,MG,7113,505.14401799522,515.1978208913257,508.61550681850133,510.2690988331225,509.24785603823983,509.6948601152818,1.6452087419445223
SANTA LUZIA DO PARUÁ,MA,708,480.33121468926555,477.3492937853107,463.45734463276835,466.7204802259887,464.6045197740113,470.4925706214689,0.7329059829059829
SANTA MARIA,RS,10683,536.8658990920154,551.1993728353459,538.3269212767949,551.3446222971075,564.5268183094636,548.4527267621454,2.3559736989367654
SANTA MARIA DA BOA VISTA,PE,1093,476.84181152790484,478.7295516925892,474.84428179322964,474.5783165599268,455.9194876486734,472.1826898444648,0.9214641080312722
SANTA MARIA DA VITÓRIA,BA,1403,493.415680684248,494.60812544547395,481.86892373485387,488.29950106913753,488.88096935138987,489.4146400570206,1.036094012311136
SANTA MARIA DE JETIBÁ,ES,962,521.6976091476091,533.8714137214137,513.40395010395,532.9885654885655,548.3367983367983,530.0596673596674,1.899830220713073
SANTA MARIA DO SUAÇUÍ,MG,570,489.6617543859649,500.0543859649123,492.15263157894736,503.8352631578947,506.35087719298247,498.4109824561403,1.1076977401129944
SANTA QUITÉRIA,CE,1054,487.2602466793169,493.0360531309298,482.0193548387097,493.6055028462998,492.865275142315,489.7572865275142,0.813824419778002
SANTA RITA,PB,4639,485.3115111015305,491.0895020478552,487.85268376805345,481.3987497305453,478.46949773658116,484.82438887691313,1.1481117230527145
SANTA RITA DE CÁSSIA,BA,614,479.6700325732899,479.5154723127036,467.0034201954397,472.5268729641694,487.88273615635177,477.3197068403909,0.8690798376184032
SANTA RITA DO SAPUCAÍ,MG,1140,527.2261403508772,542.9161403508772,532.0109649122807,566.6382456140351,562.6491228070175,546.2881228070175,2.065743944636678
SANTA ROSA,RS,2654,528.1822155237378,545.3764129615674,525.7936699321779,547.463149962321,561.9216277317257,541.747415222306,2.2644740830554713
SANTA ROSA DE VITERBO,SP,821,519.8867235079172,527.9633373934226,515.5249695493301,521.6349573690621,530.1827040194885,523.0385383678441,2.1372735938989513
SANTA ROSA DO PURUS,AC,46,485.3152173913044,481.0413043478261,480.8108695652174,481.4217391304348,460.8695652173913,477.89173913043476,0.9626436781609196
SANTA TERESA,ES,1055,537.0820853080569,543.7332701421801,517.6600947867299,551.1910900473933,569.9526066350711,543.9238293838862,1.8666380789022299
SANTA TEREZINHA DE ITAIPU,PR,488,508.6168032786885,517.5032786885246,510.3006147540984,517.8120901639344,504.22131147540983,511.69081967213117,2.0851419031719534
SANTA VITÓRIA DO PALMAR,RS,662,499.54501510574016,507.1829305135951,505.53867069486404,515.2442598187312,499.72809667673715,505.44779456193356,1.6661793372319689
SANTALUZ,BA,789,484.1564005069709,487.420278833967,483.67553865652724,472.05678073510774,485.09505703422053,482.48081115335873,0.8900172860847018
SANTANA,AP,7125,484.05124210526316,495.4544561403509,486.3778947368421,477.15562105263155,498.9585964912281,488.39956210526316,1.1151508011310085
SANTANA DE PARNAÍBA,SP,3075,520.7483252032521,539.5115121951219,530.9668943089431,546.8903739837398,545.0211382113821,536.6276487804878,2.1391697711548696
SANTANA DO ACARAÚ,CE,878,491.7654897494305,496.2541002277904,486.38656036446474,496.7141230068337,491.3667425968109,492.49740318906606,0.8729641693811075
SANTANA DO ARAGUAIA,PA,391,474.4851662404092,481.5455242966752,468.6038363171356,465.743989769821,443.17135549872125,466.70997442455246,1.3110655737704917
SANTANA DO CARIRI,CE,239,481.8916317991632,475.30125523012555,471.5171548117155,480.5196652719665,417.489539748954,465.3438493723849,0.6630747126436781
SANTANA DO IPANEMA,AL,2033,478.51534677816034,486.2643876045253,479.4337432365962,480.2407279881948,484.0826364977865,481.7073684210526,0.9465006729475101
SANTARÉM,PA,14284,495.6706384766172,505.88589330719685,492.8646737608513,488.4272962755531,532.0848501820218,502.986670400448,1.2915879703617608
SANTIAGO,RS,1597,511.8608641202255,523.3936756418284,511.88221665623047,514.124483406387,506.09893550407014,513.4720350657483,1.9107303877366997
SANTO AMARO,BA,1381,481.79384503982624,485.3687907313541,485.4590152063722,465.9715423606082,489.94931209268645,481.7085010861695,1.0288506829957607
SANTO ANDRÉ,SP,16245,526.1711234225916,542.4596614342875,534.9564419821484,546.2898553401046,548.9405971068021,539.7635358571869,2.4643253876417495
SANTO ANTÔNIO,RN,1833,484.99574468085103,487.40321876704854,483.84991816693946,486.5493180578287,488.0305510092744,486.1657501363885,0.9571692686935086
SANTO ANTÔNIO DA PATRULHA,RS,684,500.094298245614,515.4752923976608,513.6040935672514,512.6622807017544,528.2163742690059,514.0104678362574,2.0883575883575882
SANTO ANTÔNIO DA PLATINA,PR,1194,511.2430485762144,525.9049413735344,514.0269681742043,519.4790619765494,510.4857621440536,516.2279564489112,1.995349583066068
SANTO ANTÔNIO DE JESUS,BA,4597,502.4065259952142,506.937350445943,498.8326517293888,490.7290406787035,517.9638894931477,503.37389166847953,1.230421204356182
SANTO ANTÔNIO DE PÁDUA,RJ,1344,511.3203869047619,525.3787202380952,511.95044642857147,527.292931547619,548.1696428571429,524.822425595238,1.6022038567493113
SANTO ANTÔNIO DO DESCOBERTO,GO,1247,490.3091419406576,499.92461908580594,497.5836407377707,484.1448275862069,488.58059342421814,492.10856455493183,1.433927635028841
SANTO ANTÔNIO DO IÇÁ,AM,389,453.19383033419024,445.8496143958869,436.67480719794344,435.7105398457583,349.0488431876607,424.0955269922879,0.613263785394933
SANTO ANTÔNIO DO LEVERGER,MT,327,479.4831804281346,482.0045871559633,474.84801223241584,477.92874617737004,438.348623853211,470.5226299694189,1.4981412639405205
SANTO ESTÊVÃO,BA,1478,483.53247631935045,483.99431664411367,480.26759133964816,473.98430311231397,493.74830852503385,483.105399188092,0.8977218794494543
SANTO ÂNGELO,RS,2105,515.1152019002375,529.7881710213777,518.6841330166271,526.8136817102138,533.9477434679335,524.869786223278,2.004114145658263
SANTOS,SP,6490,537.4935439137134,557.5386902927581,548.0360708782742,563.5606471494607,571.6517719568567,555.6561448382126,2.7820831738742187
SANTOS DUMONT,MG,1203,518.768412302577,532.0850374064838,518.5679966749792,533.5128844555278,549.0606816292602,530.3990024937656,1.809480122324159
SAPEAÇU,BA,780,483.51269230769236,483.3134615384615,473.0217948717949,468.3248717948718,467.5128205128205,475.1371282051282,0.9335159362549801
SAPEZAL,MT,450,499.69177777777776,510.46733333333333,496.06555555555553,502.66288888888886,509.8222222222222,503.74195555555553,2.324526813880126
SAPIRANGA,RS,1721,509.11016850668216,530.903834979663,525.6545613015688,531.202847181871,548.0185938407902,528.9780011621151,2.1814484895429898
SAPUCAIA DO SUL,RS,2141,511.5131714152265,529.9092947220925,529.8444184960299,534.8261092947221,530.5651564689398,527.3316300794021,2.2638125763125765
SAPÉ,PB,1890,486.5261375661376,491.4377248677249,485.7608465608466,478.55174603174606,487.83068783068785,486.0214285714286,0.9761296660117879
SAQUAREMA,RJ,1452,513.5378099173554,527.8183195592286,519.7633608815427,526.1470385674932,539.8622589531681,525.4257575757576,1.7104616895874263
SARANDI,RS,2393,507.91253656498117,522.2531968240702,511.6114500626828,510.52277475971584,524.8725449226912,515.4345006268284,2.105859375
SEABRA,BA,1984,490.720564516129,499.29178427419356,489.671875,483.59188508064517,519.4657258064516,496.54836693548384,1.0246753246753246
SEARA,SC,405,533.5212345679013,542.9735802469136,519.1839506172839,553.1617283950617,546.1728395061729,539.0026666666666,2.547348484848485
SENA MADUREIRA,AC,1308,478.02454128440365,474.0343272171254,471.78983180428133,463.61376146788996,438.2110091743119,465.1346941896025,1.0249739854318418
SENADOR CANEDO,GO,2310,498.7026406926407,509.4830735930735,504.195974025974,495.0899567099567,505.0735930735931,502.5090476190477,1.5824796427633308
SENADOR GUIOMARD,AC,1006,483.508449304175,491.8693836978131,482.76043737574554,479.99582504970175,479.1252485089463,483.45186878727634,1.0561224489795917
SENADOR POMPEU,CE,630,491.66095238095244,510.934126984127,492.7060317460317,500.81555555555553,513.9047619047619,502.00428571428574,0.8097956730769231
SENHOR DO BONFIM,BA,3573,495.62149454240136,501.51256647075286,489.6354603974251,488.2891967534285,507.1480548558634,496.4413546039743,1.1426440329218106
SENTO SÉ,BA,230,474.46521739130435,473.45217391304345,469.21434782608696,472.2169565217391,469.39130434782606,471.74799999999993,1.0473760932944607
SEROPÉDICA,RJ,2948,503.9424355495251,517.2959633649932,511.4768656716418,509.5469810040706,517.3948439620082,511.9314179104478,1.5866704161979752
SERRA,ES,11802,511.24285714285713,525.3119047619048,515.3025334689036,521.90058464667,519.5305880359261,518.6576936112523,1.7691709551546684
SERRA DO RAMALHO,BA,380,477.4055263157895,479.99894736842106,469.9615789473684,473.15315789473686,452.8421052631579,470.67226315789475,0.9537735849056603
SERRA DOURADA,BA,440,476.78249999999997,477.8875,464.5963636363636,470.3847727272727,466.09090909090907,471.14840909090907,0.9086998087954111
SERRA TALHADA,PE,3029,498.3530207989436,503.02561901617696,497.1352591614394,510.75896335424227,521.9742489270386,506.2494222515682,1.202333664349553
SERRANA,SP,813,515.6840098400984,524.8377613776138,518.1215252152522,518.6585485854858,532.8167281672817,522.0237146371464,2.2465753424657535
SERRINHA,BA,2788,493.9091463414634,501.00150645624103,488.6808823529412,488.7741032998565,511.9583931133429,496.864806312769,1.0521373056994818
SERRO,MG,689,496.1769230769231,505.6242380261248,492.26153846153846,493.5519593613933,482.2641509433962,493.97576197387514,1.2676371780515117
SERTÂNIA,PE,833,495.29831932773106,497.13349339735896,492.7337334933974,496.2026410564226,488.0192076830732,493.87747899159666,0.9691358024691358
SERTÃOZINHO,SP,2382,529.5932829554996,543.5057514693534,531.3760705289673,544.1516372795969,553.2745591939547,540.3802602854744,2.424780768067735
SETE LAGOAS,MG,6406,532.6266000624414,541.4475179519201,525.8430533874492,544.9027474242897,572.9628473306275,543.5565532313456,1.8728297632468998
SETE QUEDAS,MS,231,485.3636363636364,485.0450216450216,480.5991341991342,474.6359307359307,440.6060606060606,473.2499567099567,1.1878140703517588
SIDROLÂNDIA,MS,683,495.4152269399707,504.3210834553441,493.3338213762811,490.007467057101,477.83308931185945,492.18213762811126,1.3506739679865207
SILVES,AM,236,463.0974576271187,461.978813559322,460.8203389830509,458.59110169491527,418.728813559322,452.64330508474575,0.7511990407673861
SILVÂNIA,GO,900,514.4993333333333,518.4378888888889,506.44033333333334,518.8502222222222,535.8666666666667,518.818888888889,1.7847222222222223
SIMÃO DIAS,SE,1310,497.6993129770992,510.22213740458017,493.9448091603053,501.2019847328244,543.7404580152672,509.3617404580153,1.0
SIMÕES FILHO,BA,2694,492.30827765404604,501.4048997772829,495.48834446919085,486.18021529324426,495.73867854491465,494.22408314773577,1.189812845597618
SINOP,MT,5062,515.0400237060451,518.9179770841564,507.62234294745156,516.1290794152509,512.1612011062821,513.9741248518372,1.9623346560846562
SOBRADINHO,BA,1487,502.737323470074,509.2336247478144,498.099462004035,505.00591795561536,525.689307330195,508.1531271015468,1.4817941952506597
SOBRAL,CE,7560,506.393373015873,517.7947751322752,505.96100529100534,524.1962301587301,531.9629629629629,517.2616693121693,1.2311175241317545
SOCORRO,SP,774,522.8722222222221,537.3206718346254,527.2476744186047,537.6036175710594,544.7545219638243,533.9597416020672,1.9990680335507922
SOLEDADE,RS,1986,496.22452165156096,505.9700906344411,496.952416918429,500.0062437059416,513.6253776435045,502.5557301107754,1.4249027237354086
SOLONÓPOLE,CE,537,486.3309124767226,496.8893854748603,482.62029795158287,497.8918063314712,483.4264432029795,489.4317690875232,0.8601895734597157
SOLÂNEA,PB,1279,492.1931978107897,497.98967943706026,488.85793588741205,483.18209538702115,511.02423768569196,494.64942924159493,1.0790372670807453
SOMBRIO,SC,1024,510.60634765625,522.86044921875,514.2603515625,518.3015625,518.046875,516.8151171875,2.125375939849624
SOORETAMA,ES,495,496.4256565656566,506.0115151515152,494.690303030303,492.68161616161615,534.6262626262626,504.8870707070708,1.4081284153005464
SOROCABA,SP,12682,525.3295852389213,544.2176155180571,536.0557561898754,546.7381012458602,545.756189875414,539.6194496136255,2.4386458392826547
SORRISO,MT,1762,510.85437003405224,517.2405788876277,504.82003405221343,510.97593643586833,499.5005675368899,508.67829738933034,2.0514415481832544
SOURE,PA,943,479.1930010604454,479.31060445387067,473.57073170731707,463.2049840933192,494.2948038176034,477.91482502651115,0.81998556998557
SOUSA,PB,4261,497.1686927951185,505.4709457873739,492.2178361886881,499.11645153719786,523.6235625440038,503.5194977704765,1.0618471953578337
SUMARÉ,SP,3463,514.1450476465493,529.4234478775628,526.1956107421311,529.7835691596881,522.8587929540861,524.4812936760036,2.3091550676337973
SUMÉ,PB,1722,489.83193960511034,495.31591173054585,486.6883275261324,483.33652729384437,501.068524970964,491.2482462253194,0.8785714285714286
SURUBIM,PE,3131,497.1596933886937,508.0193867773874,500.6213669754072,512.4194825934206,533.0756946662408,510.25912488022993,1.1358520900321543
SUZANO,SP,5775,506.94864069264065,522.7461991341991,520.6028917748918,520.1402424242424,521.5376623376624,518.3951272727272,1.9635930493273543
SÃO BENEDITO,CE,1700,499.6022941176471,503.0728235294118,492.7821764705882,505.8728823529412,527.2588235294118,505.7178,0.9498827667057445
SÃO BENTO,MA,2556,482.8798904538341,483.0579420970266,477.21905320813767,480.4316118935837,475.414710485133,479.8006416275431,0.8019268451992162
SÃO BENTO DO SUL,SC,1436,521.9202646239554,538.708426183844,523.5223537604456,542.3815459610028,546.6991643454039,534.6463509749303,2.639618511569731
SÃO BENTO DO UNA,PE,808,490.6022277227722,499.4809405940594,492.1818069306931,498.6154702970297,499.1831683168317,496.0127227722772,0.9850555081127241
SÃO BERNARDO,MA,1814,471.429217199559,467.8166482910695,462.2198456449835,460.7814773980154,445.8103638368247,461.6115104740904,0.5688764528626775
SÃO BERNARDO DO CAMPO,SP,15782,523.3329616018249,542.4205740717273,535.3464833354454,545.0036243822075,546.9281459891015,538.6063578760613,2.405491937368544
SÃO BORJA,RS,1437,498.89819067501736,510.66617954070983,511.7045233124565,497.6620041753654,493.7369519832985,502.5335699373695,1.7472464433226251
SÃO CAETANO DO SUL,SP,5945,538.0575441547519,557.4506644238857,546.7435323801514,569.1240033641716,568.4070647603028,555.9565618166528,2.8510486517334854
SÃO CAITANO,PE,998,496.04388777555107,511.37324649298597,499.2496993987976,498.8574148296593,514.7695390781563,504.0587575150301,0.9113272311212814
SÃO CARLOS,SP,7424,543.5979525862069,556.9986530172414,542.7162850215517,568.8701104525862,574.3911637931035,557.314832974138,2.5379777850375693
SÃO CRISTÓVÃO,SE,2573,501.4841041585698,508.89086669257676,501.3343956471045,495.2929265448892,529.0866692576759,507.2177924601632,1.281444414390046
