NO_MUNICIPIO_PROVA,UF,QTD_PARTICIPANTES,NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,RENDA_FAMILIAR_SM_MEDIA,CLUSTER
RUY BARBOSA,BA,584,473.06763698630135,507.02808219178087,492.77945205479455,498.0445205479452,612.7397260273973,1.1274638633377136,0
SABARÁ,MG,658,501.6896656534954,542.8325227963526,535.8724924012158,547.0551671732522,633.3130699088146,2.281712473572939,2
SALGUEIRO,PE,1476,487.84105691056914,515.8360433604336,507.6077235772358,541.4115853658536,656.3956639566395,1.4635135135135136,0
SALINAS,MG,864,489.7392361111111,523.1880787037037,511.66469907407406,543.6996527777778,653.5185185185185,1.6765578635014835,0
SALINÓPOLIS,PA,942,461.3438428874735,497.0180467091295,476.076220806794,478.73906581740977,592.7176220806795,1.172746042670337,1
SALTO,SP,794,508.509571788413,552.353274559194,546.2083123425693,577.507556675063,679.7229219143577,2.987194412107101,2
SALTO DE PIRAPORA,SP,255,501.7737254901961,534.3105882352942,536.2803921568627,555.1309803921569,635.1372549019608,2.345108695652174,2
SALVADOR,BA,34662,502.26027638335927,541.9438232069701,532.3304714096129,543.9305781547516,658.7438693670301,1.7909051889669505,2
SALVATERRA,PA,577,459.0464471403813,489.0372616984402,463.94835355285966,470.0533795493934,580.2079722703639,0.9983050847457628,1
SANT'ANA DO LIVRAMENTO,RS,810,486.7245679012346,533.0901234567901,530.3892592592592,535.7730864197531,634.7407407407408,2.101395348837209,0
SANTA BÁRBARA,MG,383,500.589817232376,544.449869451697,535.7201044386422,563.1140992167102,681.1488250652742,2.4452054794520546,2
SANTA BÁRBARA D'OESTE,SP,1061,511.015834118756,550.5956644674835,547.4612629594723,581.7552309142319,670.9707822808671,3.0633278145695364,2
SANTA CRUZ,RN,1500,483.4292,512.6490666666666,503.53426666666667,514.4699333333333,627.92,1.3459167950693374,0
SANTA CRUZ DO CAPIBARIBE,PE,1607,486.1829495955196,522.3676415681394,515.9492221530803,538.1166770379589,657.2495332918481,1.5419630156472262,0
SANTA CRUZ DO RIO PARDO,SP,549,506.11530054644805,547.0234972677596,538.5894353369763,574.1783242258653,662.2586520947177,2.5609555189456343,2
SANTA CRUZ DO SUL,RS,1724,509.3216357308585,552.5723317865429,545.5252320185615,585.2023201856149,705.1392111368909,2.5919571045576406,2
SANTA FÉ DO ARAGUAIA,TO,159,454.70188679245285,472.43522012578615,454.6232704402516,474.78742138364777,564.1509433962265,1.5022727272727272,1
SANTA FÉ DO SUL,SP,335,508.0122388059702,539.3420895522388,532.349552238806,579.4528358208955,669.4925373134329,2.719117647058824,2
SANTA HELENA,PR,628,479.3361464968153,496.1920382165605,482.4055732484077,501.67340764331215,609.8089171974523,1.5710982658959538,1
SANTA HELENA DE GOIÁS,GO,425,484.28094117647055,516.5517647058823,506.7691764705882,522.953411764706,616.4705882352941,1.9075949367088607,0
SANTA INÊS,MA,1700,478.6533529411764,503.3899411764706,490.8038823529412,505.2764117647058,647.3294117647059,1.4375,0
SANTA ISABEL,SP,443,490.15372460496616,538.9316027088037,536.1200902934537,554.8805869074492,638.1038374717833,2.212173913043478,2
SANTA ISABEL DO RIO NEGRO,AM,51,448.1117647058824,484.08039215686273,468.5450980392157,447.5196078431373,529.8039215686274,1.1938775510204085,1
SANTA IZABEL DO PARÁ,PA,1249,469.32554043234586,508.8061649319456,489.1952762209768,496.1152121697358,647.8302642113691,1.3738819320214668,0
SANTA LUZIA,MA,2961,488.7562310030395,525.3190476190476,516.6250928740291,534.4180344478217,626.4235055724417,1.862740266140956,0
SANTA LUZIA DO PARUÁ,MA,449,460.7804008908686,475.43674832962137,468.1405345211581,474.5902004454343,593.6748329621381,1.1110210696920584,1
SANTA MARIA,RS,6047,515.012898958161,558.5292541756243,546.6076732263932,575.1048949892509,681.0517612039027,2.471863598091496,2
SANTA MARIA DA BOA VISTA,PE,484,469.17376033057855,490.8603305785124,481.3138429752066,494.92479338842975,610.8677685950413,1.2414634146341463,1
SANTA MARIA DA VITÓRIA,BA,718,483.1552924791087,511.03523676880224,503.4891364902507,513.7743732590529,644.8189415041783,1.4305251641137855,0
SANTA MARIA DE JETIBÁ,ES,416,500.8240384615384,535.2939903846153,523.8293269230769,550.6875,654.0384615384615,2.187768240343348,2
SANTA MARIA DO SUAÇUÍ,MG,232,489.1047413793104,527.1831896551724,514.8793103448276,554.965948275862,674.9137931034483,1.7360594795539033,2
SANTA QUITÉRIA,CE,715,473.6321678321679,502.8769230769231,491.5752447552448,511.4220979020979,619.3006993006993,1.2026845637583892,0
SANTA RITA,PB,1675,473.83385074626864,506.58680597014927,497.4192835820896,498.6807164179105,622.1253731343284,1.40929203539823,0
SANTA RITA DE CÁSSIA,BA,434,462.6995391705069,492.7145161290323,474.01267281105993,485.8384792626728,604.516129032258,1.1239754098360657,1
SANTA RITA DO SAPUCAÍ,MG,465,507.18,546.8956989247312,537.1602150537634,577.8344086021506,683.9569892473119,2.3894324853228963,2
SANTA ROSA,RS,1168,506.8787671232877,547.3792808219179,535.342294520548,570.8732876712329,700.8219178082192,2.719798657718121,2
SANTA ROSA DE LIMA,SE,85,461.3729411764705,488.8588235294118,476.8529411764706,480.7988235294118,612.7058823529412,1.2481751824817515,1
SANTA ROSA DE VITERBO,SP,325,490.2329230769231,535.6372307692308,530.6384615384616,536.9941538461538,636.4307692307692,2.310049019607843,2
SANTA ROSA DO PURUS,AC,30,468.07666666666665,473.2633333333333,473.2466666666666,487.9,563.3333333333334,1.7075471698113207,1
SANTA TERESA,ES,464,504.97995689655176,545.1674568965517,522.5338362068966,561.3883620689655,678.7931034482758,2.1803118908382064,2
SANTA TEREZINHA DE ITAIPU,PR,257,488.795719844358,533.6486381322958,525.4381322957198,539.2665369649806,620.0778210116731,2.5132890365448506,0
SANTA VITÓRIA DO PALMAR,RS,351,477.96524216524216,515.0390313390313,512.9792022792024,521.0148148148148,596.1253561253561,1.936802973977695,0
SANTALUZ,BA,467,471.9753747323341,507.1991434689508,496.73147751606,497.9074946466809,604.7537473233405,1.3140916808149403,0
SANTANA,AP,2642,472.4678652535958,509.97172596517794,495.49897804693416,498.890991672975,617.4489023467071,1.420460491889063,0
SANTANA DE PARNAÍBA,SP,1789,510.0395751816658,543.935774175517,542.2132476243712,575.902515371716,672.6327557294578,2.463341645885287,2
SANTANA DO ACARAÚ,CE,570,472.8985964912281,508.1884210526316,488.2921052631579,518.818947368421,633.1228070175439,1.073643410852713,0
SANTANA DO ARAGUAIA,PA,162,463.03209876543207,488.283950617284,470.2320987654321,475.3506172839506,574.5679012345679,1.7730496453900708,1
SANTANA DO CARIRI,CE,149,474.33892617449663,505.2536912751678,486.4,510.0503355704698,591.8120805369127,1.0509433962264152,1
SANTANA DO IPANEMA,AL,998,477.41082164328657,506.399498997996,496.5467935871744,510.1487975951904,631.6432865731463,1.3427991886409736,0
SANTARÉM,PA,6356,479.8679672750157,517.2836689741976,498.9824260541221,512.3379955947137,661.0981749528005,1.5675454012888108,0
SANTIAGO,RS,847,491.8576151121606,529.8298701298702,521.385360094451,534.1247933884298,628.9256198347107,2.2123893805309733,0
SANTO AMARO,BA,672,477.0389880952381,504.1255952380953,502.7662202380953,491.2735119047619,590.2083333333334,1.2878453038674034,1
SANTO ANDRÉ,SP,7402,513.4704539313699,556.6199945960551,551.1706971088895,580.0017427722238,664.1880572818158,2.82017323625408,2
SANTO ANTÔNIO,RN,884,481.4572398190045,510.618778280543,498.1277149321267,513.80407239819,629.3891402714933,1.248088360237893,0
SANTO ANTÔNIO DA PATRULHA,RS,341,484.5609970674486,528.059237536657,522.1539589442815,531.9211143695015,618.0645161290323,2.4695945945945947,0
SANTO ANTÔNIO DA PLATINA,PR,599,491.0310517529215,528.0898163606009,517.9803005008347,539.5482470784641,620.5008347245409,2.361760660247593,0
SANTO ANTÔNIO DE JESUS,BA,2555,486.6754598825832,519.2596086105675,507.4016046966733,518.9716634050881,638.6614481409002,1.4893425397778446,0
SANTO ANTÔNIO DE LEVERGER,MT,148,471.3168918918918,498.5594594594595,486.9912162162162,495.0675675675676,587.5675675675676,1.875,1
SANTO ANTÔNIO DE PÁDUA,RJ,534,496.72902621722847,538.7735955056179,529.0631086142322,546.9475655430712,676.4044943820224,1.9405120481927711,2
SANTO ANTÔNIO DO DESCOBERTO,GO,570,475.4726315789474,511.3543859649123,505.1838596491228,498.3761403508772,595.2631578947369,1.698600645855759,0
SANTO ANTÔNIO DO IÇÁ,AM,156,439.09230769230766,455.3371794871795,441.8435897435898,448.8269230769231,530.7692307692307,0.9234828496042216,1
SANTO ESTÊVÃO,BA,1027,465.1873417721519,495.7500486854917,480.04946445959104,492.9797468354431,613.8072054527751,1.2523584905660377,1
SANTO ÂNGELO,RS,997,501.4243731193581,541.1940822467402,536.0809428284854,560.7135406218656,670.0100300902708,2.5155251141552517,2
SANTOS,SP,4045,513.3526328800989,554.7661557478368,551.2704326328801,577.3215574783684,664.5241038318912,2.876579203109815,2
SANTOS DUMONT,MG,435,506.34321839080457,556.3259770114943,538.1749425287356,567.3721839080459,662.6666666666666,2.0976430976430978,2
SAPEAÇU,BA,424,468.3596698113208,493.9426886792453,478.5521226415095,481.7745283018868,581.2735849056604,1.193359375,1
SAPEZAL,MT,247,485.9497975708503,515.3728744939272,508.9708502024292,525.4963562753037,613.8461538461538,2.6390625,0
SAPIRANGA,RS,590,494.8803389830509,538.4652542372881,534.5389830508475,559.6486440677967,649.3559322033898,2.4978142076502734,2
SAPUCAIA DO SUL,RS,865,493.2693641618497,537.5379190751445,538.2946820809249,549.5278612716763,615.7225433526012,2.4257314328582145,2
SAPÉ,PB,963,473.7059190031152,504.5819314641745,496.5698857736241,505.5560747663552,641.7445482866044,1.2505854800936769,0
SAQUAREMA,RJ,664,498.4286144578313,538.0015060240963,531.4305722891567,543.8768072289157,655.8734939759037,2.0665665665665665,2
SARANDI,PR,1161,488.5826873385013,524.7868217054264,516.9045650301464,525.2456503014643,620.7751937984497,2.3367783321454025,0
SEABRA,BA,1525,473.5349508196722,507.98498360655736,498.9050491803279,510.024,645.5737704918033,1.3800475059382422,0
SEARA,SC,231,495.769696969697,530.3069264069264,524.5670995670996,551.7199134199134,651.0822510822511,3.0348258706467663,2
SENA MADUREIRA,AC,363,465.6264462809917,495.37630853994494,499.3702479338843,498.3983471074381,619.5592286501377,1.484790874524715,1
SENADOR CANEDO,GO,1431,478.7169811320755,518.6347309573725,506.1573025856045,511.630607966457,634.3955276030748,1.9453538757823785,0
SENADOR GUIOMARD,AC,377,472.3960212201591,502.2543766578249,493.2007957559682,493.16949602122014,615.5437665782493,1.3842195540308748,1
SENADOR POMPEU,CE,385,481.1807792207792,514.6457142857143,502.96363636363634,518.5758441558442,622.6493506493506,1.06549815498155,0
SENHOR DO BONFIM,BA,2036,480.32760314341846,504.85496070726913,494.47141453831046,506.6498526522593,625.6777996070726,1.4119397064656882,0
SENTO SÉ,BA,101,472.31980198019806,497.4316831683168,491.8940594059406,504.7821782178218,648.5148514851485,1.546875,0
SEROPÉDICA,RJ,1201,488.2228975853455,530.0624479600333,523.5756869275604,516.7729392173189,618.4346378018319,1.7495881383855023,0
SERRA,ES,4738,499.31536513296754,540.893393837062,529.7746306458422,549.1756226255804,645.8041367665681,2.198920756948551,2
SERRA DO RAMALHO,BA,222,465.5536036036036,493.72387387387386,483.7954954954955,493.6288288288288,590.0900900900901,1.2509293680297398,1
SERRA DOURADA,BA,303,467.3409240924092,487.37458745874585,474.8877887788779,499.2712871287129,635.973597359736,1.286833855799373,1
SERRA TALHADA,PE,1465,492.21645051194537,518.217542662116,509.8297610921501,534.7172696245734,651.9590443686006,1.4532178217821785,0
SERRANA,SP,367,494.832970027248,538.7950953678474,530.4910081743869,546.5743869209809,662.2343324250681,2.396049896049896,2
SERRINHA,BA,1847,480.7749323226855,512.5647536545749,502.3337845154304,511.9296155928533,635.7877639415268,1.3105129292072912,0
SERRO,MG,273,476.92344322344326,515.6498168498168,504.28717948717946,521.8355311355311,609.3772893772893,1.7687074829931972,0
SERTÂNIA,PE,365,483.8358904109589,518.1380821917808,503.2186301369863,523.0660273972603,662.4657534246576,1.236141906873614,0
SERTÃOZINHO,SP,1319,512.3818043972707,549.0985595147839,543.1435178165277,571.2181197877179,683.7452615617892,2.7184818481848185,2
SETE LAGOAS,MG,2699,518.0943312337903,558.6630974434976,542.9472397184143,589.1494627639867,706.6172656539459,2.348162143593267,2
SETE QUEDAS,MS,98,469.0091836734694,510.5928571428572,502.93367346938777,516.5428571428571,606.3265306122449,1.3990384615384617,0
SIDROLÂNDIA,MS,325,476.3492307692308,508.4618461538462,498.1123076923077,504.3578461538461,608.4307692307692,1.8572984749455337,0
SILVES,AM,129,452.9790697674419,470.5968992248062,454.0651162790698,466.4697674418604,530.3875968992248,1.1079545454545454,1
SILVÂNIA,GO,556,488.6059352517986,521.7622302158273,510.3057553956834,533.738489208633,646.8705035971223,2.074534161490684,0
SIMÃO DIAS,SE,806,485.3848635235732,519.8900744416874,503.5369727047146,512.6894540942928,679.3052109181142,1.2345360824742269,0
SIMÕES FILHO,BA,1203,483.0699085619285,517.2113881961762,511.98545303408144,518.2226101413135,620.332502078138,1.5267029972752044,0
SINOP,MT,2256,499.1524379432624,532.3715868794327,521.4735372340426,548.6679964539007,658.3510638297872,2.559018105849582,2
SOBRADINHO,RS,810,482.0660493827161,520.5828395061728,508.5929629629629,527.1786419753087,645.0123456790124,1.788851351351351,0
SOBRAL,CE,4497,497.5525461418723,534.1510117856349,521.6371803424505,566.3044918834778,683.549032688459,1.6013314888466197,2
SOCORRO,SP,378,505.4119047619048,552.6486772486772,541.1468253968254,584.7042328042328,646.7195767195767,2.3661971830985915,2
SOLEDADE,PB,994,480.1034205231388,514.8774647887324,503.32002012072434,516.2450704225352,641.1670020120724,1.7643769968051115,0
SOLONÓPOLE,CE,313,476.3881789137381,508.02076677316296,496.617571884984,514.6936102236422,610.2236421725239,1.30989010989011,0
SOLÂNEA,PB,751,478.8476697736351,502.78149134487353,495.2217043941412,501.7126498002663,646.6045272969374,1.222577209797657,0
SOMBRIO,SC,482,496.35311203319503,536.0551867219917,529.149377593361,544.9647302904565,653.4439834024896,2.5232558139534884,2
SOORETAMA,ES,174,469.6942528735632,516.3281609195402,497.3293103448276,507.4816091954023,646.0919540229885,1.8682539682539685,0
SOROCABA,SP,5798,516.1972059330803,557.1490513970335,552.6101931700587,581.7427388754743,667.1783373577096,2.756049004594181,2
SORRISO,MT,905,492.4414364640884,525.479226519337,513.0025414364641,535.4217679558011,640.9281767955802,2.6855840927920465,0
SOURE,PA,543,456.4657458563536,482.851197053407,458.5016574585635,469.5709023941069,643.720073664825,1.1410411622276029,1
SOUSA,PB,2713,479.3895687430888,509.53630667158126,494.4135274603759,515.8204939181718,654.330998894213,1.264474512271869,0
SUMARÉ,SP,1462,500.01682626538985,541.1668946648426,542.9855677154583,561.9125854993159,637.8659370725035,2.6538669551108707,2
SUMÉ,PB,853,472.67538100820633,497.3778429073857,490.3222743259086,496.4553341148887,622.6494724501758,1.1939252336448598,1
SURUBIM,PE,1707,488.7322788517868,521.3399531341535,508.3317516110135,542.9267135325132,692.3842999414177,1.3267195767195767,0
SUZANO,SP,2380,498.2712605042017,543.0172689075631,540.7026470588236,556.2323529411765,639.0840336134454,2.3351779838468443,2
SÃO BENEDITO,CE,1198,478.6306343906511,509.8451585976628,494.89624373956593,522.5152754590986,652.9716193656094,1.180895731280616,0
SÃO BENTO,MA,1177,472.9760407816483,495.161427357689,485.1511469838573,507.44664401019537,634.7153780798641,1.1853023909985936,0
SÃO BENTO DO SUL,SC,798,506.4697994987469,546.5045112781954,532.6999999999999,564.2709273182958,649.7994987468671,3.073883161512028,2
SÃO BENTO DO UNA,PE,493,487.5811359026369,510.3162271805274,506.409939148073,535.3752535496957,635.2129817444219,1.2295081967213115,0
SÃO BERNARDO,MA,1036,456.6419884169884,474.41988416988414,458.138223938224,464.9817567567568,581.8339768339769,0.8812410841654779,1
SÃO BERNARDO DO CAMPO,SP,7773,508.9693425961663,555.1270294609546,550.4647755049531,577.2729190788627,659.873922552425,2.6694905681689822,2
SÃO BORJA,RS,627,488.0929824561403,528.8306220095693,520.9985645933014,519.8414673046252,620.1594896331738,2.1083627797408715,0
SÃO CAETANO DO SUL,SP,2822,524.2091070163005,562.5245216158753,556.2652374202693,600.7694542877391,682.8703047484054,3.1361175560711523,2
SÃO CAITANO,PE,526,480.1868821292776,518.6161596958175,510.4479087452471,527.9669201520912,657.3764258555133,1.1920731707317074,0
SÃO CARLOS,SP,3507,524.324750499002,562.4107784431138,554.3979469632164,593.6041916167665,708.2805816937554,2.82761879049676,2
SÃO CRISTÓVÃO,SE,1532,484.0674281984335,517.590274151436,506.41220626631855,511.1859660574413,632.8328981723238,1.4962085308056872,0
SÃO DOMINGOS DO CAPIM,PA,332,452.24246987951807,479.78975903614463,459.5048192771084,466.0668674698795,578.6144578313254,1.208955223880597,1
SÃO DOMINGOS DO MARANHÃO,MA,621,466.8739130434783,488.7181964573269,475.6373590982287,499.673268921095,628.792270531401,1.2697274031563843,1
SÃO FELIPE,BA,297,470.4508417508417,504.4636363636364,492.2619528619528,489.9154882154882,636.7003367003367,1.090782122905028,0
SÃO FIDÉLIS,RJ,404,495.6450495049505,533.525,527.3930693069307,539.9284653465347,654.7524752475248,1.9661572052401743,2
SÃO FRANCISCO,MG,650,472.6584615384616,506.5655384615384,494.98338461538464,515.4263076923077,600.8307692307692,1.3880179171332587,0
SÃO FRANCISCO DE ITABAPOANA,RJ,231,486.5329004329005,530.7476190476191,520.4593073593073,532.6038961038961,650.6493506493506,1.524355300859599,0
SÃO FRANCISCO DO CONDE,BA,243,467.1954732510288,494.2230452674897,486.5703703703704,469.2934156378601,562.880658436214,1.1743002544529262,1
SÃO FRANCISCO DO GUAPORÉ,RO,182,467.17252747252746,493.1148351648352,479.8703296703296,495.35769230769233,616.5934065934066,1.8047138047138047,1
SÃO FRANCISCO DO SUL,SC,350,498.72,535.0877142857144,532.3351428571428,540.85,626.0571428571428,2.726851851851852,2
SÃO FÉLIX,BA,113,458.546017699115,478.5345132743363,477.529203539823,464.3734513274336,554.1592920353983,1.103550295857988,1
SÃO FÉLIX DO ARAGUAIA,MT,158,469.0886075949367,480.3018987341772,467.2525316455696,478.0740506329114,575.5696202531645,1.6778350515463918,1
SÃO FÉLIX DO XINGU,PA,276,466.2076086956522,485.68659420289856,474.4978260869565,492.4130434782609,613.5507246376811,1.7427536231884058,1
SÃO GABRIEL,RS,699,488.7306151645208,532.2719599427753,526.7399141630901,542.5035765379113,645.865522174535,2.039719626168224,2
SÃO GABRIEL DA CACHOEIRA,AM,257,456.1249027237354,490.3143968871596,476.7824902723736,466.80817120622567,574.863813229572,1.4861111111111112,1
SÃO GABRIEL DA PALHA,ES,419,496.236754176611,528.6412887828162,517.5085918854415,546.7472553699284,670.071599045346,2.0404858299595143,2
SÃO GABRIEL DO OESTE,MS,213,490.1220657276995,529.3586854460094,520.3671361502347,535.7347417840375,642.1596244131456,2.506198347107438,0
SÃO GERALDO DO ARAGUAIA,PA,217,456.9990783410138,476.8930875576037,462.01566820276497,480.48617511520735,583.0414746543779,1.596666666666667,1
SÃO GONÇALO,RJ,8043,494.1927265945543,538.8935223175432,530.5287579261469,536.3549048862365,658.0330722367275,1.95069437971852,2
SÃO GONÇALO DO AMARANTE,RN,2127,478.0732957216737,512.4135872120357,503.4633286318759,517.4899388810531,616.7842031029619,1.5035921997947317,0
SÃO GONÇALO DO SAPUCAÍ,MG,268,502.2809701492537,550.2794776119403,534.6324626865671,579.4985074626866,690.5970149253732,2.0990259740259742,2
SÃO GONÇALO DOS CAMPOS,BA,453,468.9331125827815,499.441059602649,486.50750551876376,494.1275938189845,608.3002207505518,1.4165275459098496,1
SÃO GOTARDO,MG,671,492.8728763040239,533.3451564828614,521.9248882265275,553.8405365126677,671.3859910581222,2.475,2
SÃO JERÔNIMO,RS,312,483.773076923077,526.6705128205128,527.3721153846154,534.1429487179487,607.1794871794872,2.3475877192982457,0
SÃO JOAQUIM,SC,173,493.1982658959538,528.0820809248555,514.5543352601155,529.4508670520231,620.2312138728323,2.4401913875598087,0
SÃO JOAQUIM DA BARRA,SP,574,498.738850174216,538.7177700348432,534.5782229965157,558.9196864111499,684.1811846689895,2.555886736214605,2
SÃO JOAQUIM DE BICAS,MG,133,498.06466165413536,545.0624060150376,532.0157894736842,550.8225563909774,646.7669172932331,2.356770833333333,2
SÃO JOSÉ,SC,2767,517.232815323455,557.4555113841706,547.5396096855801,577.0435851102277,664.8138778460426,2.7752484770759858,2
SÃO JOSÉ DA LAPA,MG,240,490.0845833333333,545.7875,531.5483333333334,550.8145833333333,631.3333333333334,2.2436260623229463,2
SÃO JOSÉ DA TAPERA,AL,409,474.64278728606354,503.80464547677263,488.96968215158927,502.978239608802,623.9119804400978,1.264054514480409,0
SÃO JOSÉ DE MIPIBU,RN,606,476.1701320132013,508.0990099009901,499.38399339934,501.97607260726073,605.2805280528053,1.5294117647058822,0
SÃO JOSÉ DE PIRANHAS,PB,391,485.3948849104859,515.6097186700767,501.75754475703326,529.1989769820972,654.3734015345268,1.2966804979253113,0
SÃO JOSÉ DE RIBAMAR,MA,1481,470.5838622552329,498.37083051991897,491.0584064821067,492.478528021607,612.4375422012154,1.2845546292233436,1
SÃO JOSÉ DO BELMONTE,PE,557,473.1971274685816,501.3723518850988,491.81956912028727,515.7104129263914,649.1202872531418,1.4434628975265018,0
SÃO JOSÉ DO EGITO,PE,1121,488.0402319357716,510.9677966101695,505.3513826940232,538.0208742194469,657.6449598572704,1.1804123711340206,0
SÃO JOSÉ DO NORTE,RS,237,472.1008438818565,509.0417721518987,502.00337552742616,499.5708860759494,592.4894514767932,1.7513020833333333,0
SÃO JOSÉ DO RIO CLARO,MT,120,474.0108333333334,511.49916666666667,501.4966666666666,526.3841666666666,618.1666666666666,2.5535714285714284,0
SÃO JOSÉ DO RIO PARDO,SP,552,513.8789855072464,552.9445652173913,545.0005434782609,581.9670289855072,690.9782608695652,2.707070707070707,2
SÃO JOSÉ DO RIO PRETO,SP,5576,522.1204447632712,557.0604734576758,549.1286944045911,588.076237446198,699.7525107604017,2.7901751713632903,2
SÃO JOSÉ DOS CAMPOS,SP,7073,529.5988972147603,568.3541071681041,558.9659409020218,606.4975116640748,702.8728969319949,2.7260970648067424,2
SÃO JOSÉ DOS PINHAIS,PR,2472,504.3960355987055,544.2937297734628,538.3754854368932,556.3413834951456,632.4757281553398,2.6388975884747885,2
SÃO JOSÉ DOS QUATRO MARCOS,MT,144,479.4423611111111,512.2375,494.5437500000001,502.0715277777778,621.6666666666666,2.304232804232804,0
SÃO JOÃO DA BALIZA,RR,74,460.1162162162162,498.5662162162162,481.69729729729727,495.1864864864865,591.081081081081,1.4959349593495934,1
SÃO JOÃO DA BOA VISTA,SP,883,526.8822197055492,557.3016987542469,549.1455266138165,594.4472253680634,710.1245753114383,2.853838065194532,2
SÃO JOÃO DE MERITI,RJ,3672,490.7200435729848,534.5513071895425,527.9321623093682,534.0837418300654,642.5925925925926,1.881332082551595,0
SÃO JOÃO DEL REI,MG,2471,511.0477539457709,554.9104815864023,540.6360582760016,581.2586806960744,686.7260218535006,2.2067419461972766,2
SÃO JOÃO DO PARAÍSO,MG,327,482.7807339449541,523.7614678899082,515.0605504587155,547.5333333333333,651.6207951070336,1.5910224438902745,0
SÃO JOÃO DO PIAUÍ,PI,850,462.3065882352941,481.8669411764706,471.328,483.9577647058823,610.4235294117647,1.1625874125874125,1
SÃO JOÃO DO RIO DO PEIXE,PB,578,478.19878892733567,502.2531141868512,492.8986159169551,504.1593425605536,632.6643598615917,1.1819354838709677,0
SÃO JOÃO DOS PATOS,MA,1037,465.8403085824494,484.252362584378,470.4887174541948,484.5188042430087,604.3008678881389,1.189970717423133,1
SÃO JOÃO EVANGELISTA,MG,544,493.0761029411765,531.5898897058823,525.6681985294117,556.9073529411764,673.5661764705883,1.7038917089678511,2
SÃO JOÃO NEPOMUCENO,MG,385,501.27870129870126,542.4976623376624,531.5220779220779,571.4677922077922,680.1038961038961,2.042194092827004,2
SÃO LEOPOLDO,RS,1588,506.51379093198994,553.2277707808564,550.6015113350126,569.9305415617129,654.294710327456,2.519045433685177,2
SÃO LOURENÇO,MG,1156,505.4887543252595,550.5662629757785,539.9152249134949,575.943598615917,683.3737024221454,2.3163841807909606,2
SÃO LOURENÇO DA MATA,PE,1526,484.7508519003932,518.6174311926605,513.1943643512451,518.7323066841416,619.7771952817824,1.4552311435523115,0
SÃO LOURENÇO DO OESTE,SC,396,490.26641414141415,528.9621212121212,516.4626262626263,543.7474747474747,642.4747474747475,2.847989949748744,0
SÃO LOURENÇO DO SUL,RS,457,492.5945295404814,529.591466083151,520.9389496717724,541.1881838074398,627.0021881838074,2.202145214521452,0
SÃO LUIZ GONZAGA,RS,585,488.8464957264957,528.8871794871795,516.5594871794872,528.8904273504274,612.1709401709402,2.1311349693251533,0
SÃO LUÍS,MA,25622,489.6176293810007,524.4299274061353,512.2647724611662,527.4840332526735,652.8030598704239,1.6600171536732522,0
SÃO LUÍS DE MONTES BELOS,GO,1079,477.23605189990735,502.4860055607044,490.3941612604264,511.0211306765524,634.0129749768304,1.979182156133829,0
SÃO LUÍS DO QUITUNDE,AL,622,469.97331189710616,493.017041800643,488.6655948553055,489.32797427652736,598.0385852090033,1.3682051282051282,1
SÃO MANUEL,SP,411,510.5939172749392,549.1552311435523,537.3279805352797,569.6272506082724,651.970802919708,2.655844155844156,2
SÃO MARCOS,RS,167,495.9556886227545,532.5754491017965,531.5634730538923,551.4568862275449,661.9161676646706,2.9557291666666665,2
SÃO MATEUS,ES,1473,500.0742023082146,533.4164290563476,520.093482688391,549.0689069925322,652.1113374066531,1.9614189539098912,2
SÃO MATEUS DO MARANHÃO,MA,455,464.0797802197802,484.001978021978,474.96791208791205,482.0687912087912,606.4615384615385,1.151470588235294,1
SÃO MATEUS DO SUL,PR,448,492.71941964285713,543.5973214285715,522.2984375,545.4676339285714,626.5178571428571,2.3399209486166006,2
SÃO MIGUEL,RN,830,485.2821686746988,518.5321686746988,512.6751807228916,527.3440963855421,653.2289156626506,1.3591047812817905,0
SÃO MIGUEL ARCANJO,SP,243,488.53456790123454,537.7637860082305,531.0378600823045,562.9222222222222,606.8312757201646,2.325268817204301,2
SÃO MIGUEL DO ARAGUAIA,GO,470,474.8927659574469,509.76361702127656,498.1163829787234,508.19255319148937,670.5106382978723,1.89760147601476,0
SÃO MIGUEL DO GUAMÁ,PA,1462,460.2574555403557,493.538098495212,473.8136798905609,477.4623119015048,608.2763337893297,1.051030186871107,1
SÃO MIGUEL DO GUAPORÉ,RO,212,470.4702830188679,498.452358490566,487.7155660377358,497.87075471698114,630.4716981132076,1.8404255319148937,1
SÃO MIGUEL DO IGUAÇU,PR,215,497.6762790697674,539.0520930232558,528.2088372093023,567.9995348837209,637.953488372093,2.682572614107884,2
SÃO MIGUEL DO OESTE,SC,957,502.0747126436781,540.2602925809822,527.4432601880878,550.4774294670847,666.7711598746082,3.027991218441273,2
SÃO MIGUEL DOS CAMPOS,AL,855,480.3276023391813,507.401052631579,498.4138011695906,517.5065497076023,649.6374269005848,1.5004098360655738,0
SÃO PAULO,SP,96075,510.88581108508976,555.011954202446,549.6428894093157,572.6872224824356,659.7543585740307,2.439346055107091,2
SÃO PAULO DE OLIVENÇA,AM,177,448.2694915254237,476.5050847457627,460.0751412429379,447.8180790960452,546.7796610169491,0.9654178674351584,1
