MUNICIPIO,UF,QTD_PARTICIPANTES,NOTA_CN_MEDIA,NOTA_CH_MEDIA,NOTA_LC_MEDIA,NOTA_MT_MEDIA,NOTA_REDACAO_MEDIA,MEDIA_GERAL,RENDA_FAMILIAR_SM_MEDIA
SALINÓPOLIS,PA,1789,464.01989938513134,512.9949133594187,494.3811626607043,453.11039686975965,506.14868641699275,486.1310117384013,0.9651406971860563
SALTO,SP,2548,481.8646389324961,545.9189560439561,539.257535321821,508.245251177394,545.6554160125588,524.1883594976451,2.550859201773836
SALTO DE PIRAPORA,SP,885,477.8604519774011,546.9048587570621,535.9101694915254,496.5388700564972,535.3898305084746,518.520836158192,2.172121451104101
SALVADOR,BA,105283,480.41275229619214,541.5298243781048,522.6155761139025,484.4275638042229,546.6817434913519,515.1334920167549,1.5154500180203794
SALVATERRA,PA,1251,456.64420463629097,502.60423661071144,483.6255795363709,442.6049560351719,493.0775379696243,475.71130295763385,0.7452628361858191
SANT'ANA DO LIVRAMENTO,RS,2888,462.8424168975069,525.1210180055401,519.1415512465375,482.07486149584486,514.0394736842105,500.6438642659279,1.613365294667914
SANTA BÁRBARA,MG,1486,482.9334454912517,541.7164872139973,525.9802826379542,507.1400403768506,543.2839838492598,520.2108479138627,1.9562754212667055
SANTA BÁRBARA D'OESTE,SP,2488,490.6174437299035,554.7273311897106,542.8271704180064,513.6523311897106,554.5478295819936,531.2744212218648,2.7585836909871246
SANTA CRUZ,RN,3254,467.6382913337431,517.3005838967425,506.75906576521203,469.1937615242778,521.7028272894898,496.51890596189304,1.0882763433356595
SANTA CRUZ DO CAPIBARIBE,PE,4204,471.05939581351095,531.879186489058,517.4400808753568,487.14747859181733,544.6415318744054,510.4335347288297,1.3107575757575758
SANTA CRUZ DO RIO PARDO,SP,1326,489.05407239819,549.9016591251885,538.8849170437406,511.06945701357466,554.1176470588235,528.6055505279035,2.357627118644068
SANTA CRUZ DO SUL,RS,4334,485.56744347023533,545.9404245500692,531.8494923857868,511.4536686663591,555.1836640516843,525.9989386248269,2.026034299858557
SANTA FÉ DO ARAGUAIA,TO,425,443.44329411764704,489.87176470588236,480.96376470588234,448.23458823529415,462.4470588235294,464.99209411764707,1.1036121673003803
SANTA FÉ DO SUL,SP,600,501.05400000000003,542.3553333333333,533.7283333333334,519.0476666666666,560.2666666666667,531.2903999999999,2.4837037037037035
SANTA HELENA,PR,1873,461.0229044313935,513.6138280832888,501.12007474639614,467.00224239188464,512.493326214629,491.0504751735184,1.402555218709398
SANTA HELENA DE GOIÁS,GO,949,472.85616438356163,524.2782929399367,514.2462592202319,489.96006322444674,525.3877766069547,505.3457112750263,1.9928454619787408
SANTA INÊS,MA,4485,460.37480490523967,510.5507915273132,498.2798662207358,457.21921962095877,510.87848383500557,487.46063322185057,1.1200202877167098
SANTA ISABEL,SP,1654,471.93627569528417,535.542684401451,531.8493349455865,486.83313180169284,523.2889963724305,509.890084643289,1.8119694397283532
SANTA ISABEL DO RIO NEGRO,AM,137,436.5759124087591,486.98978102189784,471.86350364963505,434.42335766423355,487.44525547445255,463.45956204379564,0.9723320158102767
SANTA IZABEL DO PARÁ,PA,2856,466.77142857142854,521.8028361344537,502.8719537815126,456.0424369747899,524.5441176470588,494.4065546218488,1.1672043010752688
SANTA LUZIA,MG,9486,468.7233712839975,529.9721062618596,517.8148956356736,483.9317520556609,524.1689858739195,504.9222222222223,1.7120390455531453
SANTA LUZIA DO PARUÁ,MA,842,452.7680522565321,500.30843230403804,482.87209026128266,446.83741092636575,498.0760095011876,476.1723990498813,0.8714634146341463
SANTA MARIA,RS,13394,498.5394281021353,556.3569060773481,541.8386964312378,517.4798491862027,563.9838733761386,535.6397506346125,2.216024789729969
SANTA MARIA DA BOA VISTA,PE,1148,451.7035714285714,492.6466898954704,488.22700348432056,447.04712543554007,489.68815331010455,473.86250871080136,0.9530357142857143
SANTA MARIA DA VITÓRIA,BA,1654,459.20453446191055,510.5181983071342,497.4181378476421,461.7480048367593,510.5441354292624,487.8866021765417,1.1605263157894736
SANTA MARIA DE JETIBÁ,ES,1177,488.60161427357684,537.1648258283773,524.6757858963466,502.1461342395922,541.0875106202209,518.7351741716227,1.768471104608632
SANTA MARIA DO SUAÇUÍ,MG,874,459.0994279176202,513.4618993135011,503.279176201373,468.82151029748286,503.1350114416476,489.55940503432504,1.129023307436182
SANTA QUITÉRIA,CE,1501,457.49433710859427,494.8612924716856,488.84290473017984,458.1121918720853,498.4823451032645,479.55861425716193,0.8062645011600929
SANTA RITA,PB,5500,457.3120727272727,514.0004545454545,502.3648181818182,458.20930909090913,512.5090909090909,488.87914909090904,1.260060579835569
SANTA RITA DE CÁSSIA,BA,733,448.24365620736694,495.28021828103687,481.8049113233288,454.9055934515689,498.60845839017736,475.7685675306958,0.7902813299232737
SANTA RITA DO SAPUCAÍ,MG,1500,491.21866666666665,547.6337333333333,539.0180666666666,532.1847333333333,548.8033333333333,531.7717066666667,2.1395251396648045
SANTA ROSA,RS,3747,489.713263944489,541.0871096877502,527.8273018414732,512.1243928476115,554.5009340805979,525.0506004803843,2.106795567616463
SANTA ROSA DE VITERBO,SP,1068,484.63408239700374,539.5686329588016,529.4585205992508,498.4934456928839,542.7340823970037,518.9777528089887,2.142405063291139
SANTA ROSA DO PURUS,AC,88,439.4681818181818,485.01363636363635,474.07727272727277,433.71022727272725,439.77272727272725,454.4084090909091,1.2076923076923076
SANTA TERESA,ES,1372,497.1734693877551,545.2166909620992,525.5354956268221,508.4466472303207,562.0553935860058,527.6855393586005,1.8050034270047979
SANTA TEREZINHA DE ITAIPU,PR,618,474.3221682847896,533.2278317152103,520.9784789644013,493.61957928802593,520.7119741100323,508.5720064724919,2.0217105263157893
SANTA VITÓRIA DO PALMAR,RS,1112,461.781654676259,517.4505395683453,510.227428057554,476.8297661870503,495.0962230215827,492.2771223021583,1.4496058558558558
SANTALUZ,BA,1214,452.31062602965403,507.46499176276774,497.95074135090607,457.621252059308,509.8846787479407,485.0464579901153,0.9939413265306123
SANTANA,AP,9084,454.93539189784235,510.53639365918093,494.50135402906204,453.3376045794804,522.6741523557904,487.19697930427117,1.1778572623828647
SANTANA DE PARNAÍBA,SP,3270,492.1215902140673,552.6745565749236,541.825871559633,516.221376146789,561.4932721712538,532.8673333333334,2.2635944125717136
SANTANA DO ACARAÚ,CE,1154,461.0626516464472,511.57651646447147,497.37894280762566,457.7459272097054,511.21317157712303,487.79544194107456,0.8482058545797923
SANTANA DO ARAGUAIA,PA,347,444.7342939481268,495.1250720461095,485.4613832853026,453.721037463977,478.328530259366,471.4740634005763,1.3740494296577948
SANTANA DO IPANEMA,AL,2440,452.2558196721311,505.8180737704918,493.25672131147536,456.2918852459016,524.6803278688525,486.4605655737704,1.0026501766784452
SANTARÉM,PA,18007,463.51219525739987,520.4829510745822,503.309140889654,462.46076525795525,535.5170211584384,497.056414727606,1.3425956566701138
SANTIAGO,RS,2203,475.1112119836586,530.3771674988651,520.9990467544258,488.76255106672716,520.671811166591,507.1843576940535,1.8013755386145178
SANTO AMARO,BA,1999,458.9395697848924,515.7401700850426,498.868184092046,451.81965982991494,520.6103051525763,489.19557778889447,1.1225794665692364
SANTO ANDRÉ,SP,19263,492.8711415667342,557.4938794580283,547.4015158594196,517.6616103410684,558.2688054820121,534.7393905414525,2.4743363871270847
SANTO ANTÔNIO,RN,1994,462.13981945837514,510.46283851554665,501.3114343029087,470.4820962888666,507.33199598796386,490.3456369107322,1.039504716981132
SANTO ANTÔNIO DA PATRULHA,RS,837,469.4285543608124,534.1057347670251,526.3120669056153,491.42986857825565,531.8339307048984,510.62203106332146,2.155787037037037
SANTO ANTÔNIO DA PLATINA,PR,1574,474.6778271918679,533.2940279542566,520.516963151207,489.98087674714105,532.4942820838628,510.1927954256671,1.991446725317693
SANTO ANTÔNIO DE JESUS,BA,5652,471.8803078556263,527.71855980184,511.8144019815994,471.0824309978768,536.0422859164897,503.7075973106865,1.2972636815920398
SANTO ANTÔNIO DE PÁDUA,RJ,2459,478.53822692151283,537.413460756405,523.3440829605531,494.61305408702725,559.1964213094753,518.6210492069947,1.6537873641304348
SANTO ANTÔNIO DO DESCOBERTO,GO,1723,455.0676726639582,516.6577481137551,507.004120719675,465.27759721416135,508.38421358096343,490.4782704585026,1.5001055297593922
SANTO ANTÔNIO DO IÇÁ,AM,459,433.72265795206977,465.14270152505446,455.12745098039215,424.1124183006536,465.2723311546841,448.67551198257087,0.6875
SANTO ANTÔNIO DO LEVERGER,MT,445,448.865393258427,504.4177528089887,486.4370786516854,451.72853932584275,478.87640449438203,474.0650337078652,1.6918789808917198
SANTO ESTÊVÃO,BA,1907,452.18746722600946,506.20256948086,495.6998426848453,453.5977975878343,498.1310959622444,481.16375458835876,0.9812084717607974
SANTO ÂNGELO,RS,2947,474.4371564302681,533.5293858160842,521.5559212758737,496.52667119104177,529.9681031557516,511.2034475738039,1.8386489201406329
SANTOS,SP,8393,505.43174073632787,566.9776003812701,557.044596687716,529.0812939354223,576.895269867747,547.0861003216966,2.7337180746561884
SANTOS DUMONT,MG,1497,488.5181028724115,546.3221108884435,532.414295257181,507.302672010688,565.6152304609218,528.0344822979292,1.8727738801942795
SAPEAÇU,BA,1046,454.40372848948374,502.13403441682595,489.2564053537285,450.0811663479924,495.75525812619503,478.3261185468451,0.964594807238395
SAPEZAL,MT,628,468.2109872611465,519.96974522293,509.9578025477707,482.1092356687898,509.26751592356686,497.90305732484086,2.170654911838791
SAPIRANGA,RS,2546,468.73315003927735,538.5864100549882,524.5918695993715,499.73169677926154,533.7788688138256,513.0843990573449,2.009378279118573
SAPUCAIA DO SUL,RS,3175,475.36170078740156,544.0690708661417,529.7065826771653,505.695874015748,527.4393700787401,516.4545196850393,2.1164329448943313
SAPÉ,PB,2217,458.52688317546233,513.991249436175,499.6394677492106,460.00153360396934,518.4546684709067,490.12276048714483,1.0376314834965543
SAQUAREMA,RJ,1813,480.99762824048537,543.8651958080529,530.6287920573635,494.9573634859349,558.5841147269718,521.8066188637616,1.7482112794612794
SARANDI,PR,3148,470.38408513341807,532.3912642947903,513.3515565438373,481.9689961880559,531.5851334180433,505.936207115629,2.0678531073446327
SEABRA,BA,2662,459.7927873779113,518.8165664913598,504.6900826446281,463.50086401202105,526.4237415477085,494.6448084147258,1.0549484857945677
SEARA,SC,664,490.4594879518072,533.9831325301204,525.1765060240964,518.9277108433735,547.0783132530121,523.125030120482,2.5625
SENA MADUREIRA,AC,1560,445.16987179487177,501.0291025641026,488.4771153846154,441.0398717948718,482.56410256410254,471.65601282051284,1.1055555555555556
SENADOR CANEDO,GO,2986,462.0418955123912,528.1305760214333,515.115472203617,473.2408238446082,514.6815137307435,498.64205626255864,1.668391719745223
SENADOR GUIOMARD,AC,1175,452.9836595744681,507.804,496.8451063829787,454.01182978723403,489.9404255319149,480.31700425531915,1.0807152406417113
SENADOR POMPEU,CE,1176,459.758843537415,508.0902210884353,502.75314625850336,461.3727040816327,520.4251700680272,490.4800170068027,0.8470940959409594
SENHOR DO BONFIM,BA,4289,468.5616227558872,520.8942643972954,505.2608533457682,467.9480531592446,524.4996502681278,497.43288878526465,1.1824069077172152
SENTO SÉ,BA,359,446.4779944289694,502.52562674094713,491.44484679665743,447.95181058495825,495.8217270194986,476.84440111420616,1.1790966386554622
SEROPÉDICA,RJ,3655,475.74689466484267,541.1754856361149,524.7139808481533,484.6730232558139,543.4071135430917,513.9432995896033,1.649838984656185
SERRA,ES,13862,479.55689655172415,543.780320300101,519.6762011253787,494.85430673784447,534.9000144279324,514.5535478285963,1.8093319828737167
SERRA DO RAMALHO,BA,464,443.92262931034486,495.95409482758623,487.3508620689655,453.16637931034484,470.8189655172414,470.24258620689653,0.8822314049586777
SERRA DOURADA,BA,528,446.92348484848486,492.49886363636364,480.2935606060606,448.31060606060606,488.8636363636364,471.3780303030303,0.8557168784029038
SERRA TALHADA,PE,3604,471.7067425083241,523.8137347391787,512.3045504994451,480.1032741398446,545.1972807991121,506.62511653718093,1.2585567909308917
SERRANA,SP,1011,470.85153313550944,535.6233432245301,526.2378832838773,487.1466864490603,540.7853610286845,512.1289614243324,2.274942878903275
SERRINHA,BA,3492,461.4434135166094,519.3010595647194,502.77978235967925,462.5336197021764,529.0612829324169,495.02383161512023,1.1034043025060989
SERRO,MG,931,462.0872180451128,508.5321160042965,503.78206229860365,467.8284640171858,498.23845327604727,488.09366272824917,1.3900279589934763
SERTÂNIA,PE,897,463.8721293199554,515.8442586399108,509.5098104793757,470.08093645484945,523.7458193979933,496.6105908584169,1.0030204460966543
SERTÃOZINHO,SP,3031,492.6902342461234,548.6656878917848,538.9485978225008,517.6512702078522,549.1388980534477,529.4189376443417,2.303205128205128
SETE LAGOAS,MG,8597,491.02689310224497,547.9759218331976,533.4167035012214,513.7732232174014,567.5735721763406,530.7532627660812,1.9118232844468586
SETE QUEDAS,MS,412,445.9104368932039,497.31868932038833,489.57135922330093,459.9269417475728,459.2718446601942,470.39985436893204,1.2531104199066874
SIDROLÂNDIA,MS,1132,452.52270318021203,510.0270318021201,497.40017667844523,461.6004416961131,479.3171378091873,480.1734982332156,1.3184165232358003
SILVES,AM,287,442.7282229965157,490.34947735191633,487.04320557491286,438.35644599303134,499.5121951219512,471.5979094076655,0.9531938325991189
SILVÂNIA,GO,912,476.41973684210524,527.2600877192982,518.8627192982456,493.86019736842104,529.8399122807018,509.2485307017543,1.8351870576339737
SIMÃO DIAS,SE,1716,470.0852564102564,521.908041958042,504.6207459207459,468.9364219114219,547.016317016317,502.5133566433566,1.08640081799591
SIMÕES FILHO,BA,3967,462.7364255104613,524.7480715906227,506.4848752205697,463.4087975800353,517.3735820519285,494.95035039072343,1.2594690966719493
SINOP,MT,6804,472.61959141681365,525.2381099353322,512.2573486184597,489.64442974720754,521.1537330981776,504.18264256319816,1.9680116517423671
SOBRADINHO,RS,1978,463.35950455005053,518.1274519716885,506.0388270980789,478.985894843276,519.9393326592518,497.29020222446917,1.4355461211887302
SOBRAL,CE,10548,475.6145335608646,526.6732840348881,513.7817406143345,481.7059916571862,540.8762798634813,507.73036594615087,1.2174040311114829
SOCORRO,SP,950,486.04989473684213,547.5732631578948,538.9613684210526,510.7086315789474,541.2210526315789,524.9028421052632,2.0153631284916202
SOLEDADE,RS,2412,462.33262852404647,519.6722222222222,508.8210199004975,476.727487562189,525.7545605306799,498.661583747927,1.4780746831106544
SOLONÓPOLE,CE,921,457.53040173724213,491.01454940282304,485.1185667752443,460.5082519001086,470.98805646036914,473.0319652551574,0.7365030674846625
SOLÂNEA,PB,1406,465.2194879089616,519.1162873399716,506.11180654338546,467.09431009957325,539.6543385490754,499.43924608819344,1.0654133001864512
SOMBRIO,SC,1428,474.2083333333333,533.1329131652661,518.9647759103641,492.9187675070028,533.7675070028012,510.59845938375355,2.0564343163538874
SOORETAMA,ES,548,460.06021897810217,516.7520072992701,501.69525547445255,460.2439781021898,521.3138686131387,492.0130656934307,1.4417989417989419
SOROCABA,SP,15302,491.503398248595,558.3007776761208,546.5782446738988,518.5763821722651,555.9083126388707,534.17342308195,2.4398170613354035
SORRISO,MT,2589,468.94422556971807,520.9687137891077,506.7412514484357,481.96674391657007,505.70876786404017,496.8659405175743,2.038694880142054
SOURE,PA,1003,457.16221335992026,501.2282153539382,485.2366899302094,446.9181455633101,516.580259222333,481.4251046859422,0.8545787545787545
SOUSA,PB,5172,466.9799690641918,519.5842034029389,504.0308197989172,473.8677687548337,539.4545630317092,500.78346481051824,1.1128384279475982
SUMARÉ,SP,4484,477.9022970561998,544.5621989295272,536.6535013380909,501.5708073148974,538.0524085637824,519.7482426404995,2.3289187509709492
SUMÉ,PB,1737,455.8970063327576,515.6830166954519,488.78209556706963,457.57455382843983,529.9712147380541,489.5815774323546,0.9364988558352403
SURUBIM,PE,3402,471.53383303938864,523.9074074074074,515.2577601410934,479.34150499706055,543.4238683127572,506.6928747795414,1.1519108280254777
SUZANO,SP,6951,474.8287584520213,541.7770536613436,534.1570133793699,495.22872967918283,536.2880161127895,516.4559142569415,2.028204014668983
SÃO BENEDITO,CE,2271,468.72131219727,509.5121092029943,497.9051959489212,464.53808894760016,532.0739762219287,494.55013650374286,0.9071503404924044
SÃO BENTO,PB,2972,456.3631897711978,501.6934387617766,490.9609690444145,458.83855989232836,504.28667563930014,482.4285666218035,0.8579819277108434
SÃO BENTO DO SUL,SC,1755,487.84621082621084,545.3363532763533,534.8911111111112,515.9926495726496,557.3561253561254,528.2844900284902,2.5980867346938776
SÃO BENTO DO UNA,PE,966,463.73229813664597,511.1811594202899,506.35652173913047,467.851966873706,514.472049689441,492.7187991718426,1.0497393570807994
SÃO BERNARDO,MA,1947,444.85043656908067,494.2850025680534,474.62167437082695,436.2859784283513,485.9065228556754,467.18992295839763,0.7349137931034483
SÃO BERNARDO DO CAMPO,SP,18657,490.4361365707241,555.9639170284612,547.5300477032749,516.2918636436726,556.4146968966072,533.327332368548,2.3888408983822838
SÃO BORJA,RS,2278,458.5233538191396,524.2708955223881,512.7320456540825,475.3734416154521,503.824846356453,494.94491659350297,1.6141069221260815
SÃO CAETANO DO SUL,SP,7270,505.6276203576341,568.501265474553,557.8697524071526,537.9402888583219,572.8038514442916,548.5485557083906,2.7847859327217126
SÃO CAITANO,PE,1137,464.3548812664908,521.0289357959543,512.4690413368514,474.03377308707127,534.5391380826737,501.28515391380836,1.0712962962962962
SÃO CARLOS,SP,8544,507.1656367041199,565.112968164794,553.120388576779,533.1661048689139,581.5578183520599,548.0245833333332,2.504794836330106
SÃO CRISTÓVÃO,SE,2943,464.01012572205235,527.3479442745498,494.0568467550119,459.2144750254842,547.0655793408087,498.3389942235814,1.337521385799829
SÃO DOMINGOS DO CAPIM,PA,570,454.9166666666667,499.5428070175439,484.78175438596486,444.73368421052635,468.5964912280702,470.51428070175444,0.9851752021563343
SÃO DOMINGOS DO MARANHÃO,MA,1306,454.7730474732006,494.52580398162326,484.6811638591118,453.83346094946404,488.07044410413476,475.17678407350684,0.9136107193229901
SÃO FELIPE,BA,768,456.296875,503.5932291666666,490.3065104166667,454.29856770833334,498.7682291666667,480.6526822916667,0.852510460251046
SÃO FIDÉLIS,RJ,1039,479.8675649663138,538.5383060635227,526.7953801732435,492.0880654475457,545.5052935514918,516.5589220404236,1.7951589595375723
SÃO FRANCISCO,MG,1975,455.7649620253165,509.94374683544305,498.89574683544305,460.97762025316456,487.77417721518987,482.67125063291144,1.0615210222588622
SÃO FRANCISCO DE ITABAPOANA,RJ,560,479.92625000000004,533.0235714285715,516.9658928571429,482.2035714285714,553.25,513.0738571428572,1.3173712021136064
SÃO FRANCISCO DO CONDE,BA,1031,458.96692531522797,509.03443258971873,495.12657613967025,450.4444228903977,502.0950533462658,483.13348205625607,1.1512675116744497
SÃO FRANCISCO DO GUAPORÉ,RO,634,456.5452681388013,502.6260252365931,492.78659305993693,460.21340694006307,464.1640378548896,475.26706624605686,1.3397505422993492
SÃO FRANCISCO DO SUL,SC,905,480.4171270718232,543.8993370165746,529.4498342541436,494.67613259668514,534.0994475138122,516.5083756906077,2.3366488140780413
SÃO FÉLIX,BA,392,446.66964285714283,490.83265306122445,484.21173469387753,440.18163265306123,476.6326530612245,467.70566326530616,1.0276243093922652
SÃO FÉLIX DO ARAGUAIA,MT,461,440.13904555314537,478.24533622559653,471.5331887201735,436.5691973969631,454.40347071583517,456.17804772234274,1.263963963963964
SÃO FÉLIX DO XINGU,PA,578,447.91020761245676,502.20432525951554,489.54013840830453,455.86782006920413,489.8961937716263,477.0837370242215,1.373931623931624
SÃO GABRIEL,RS,2028,472.4844674556213,529.2894477317554,516.1085305719921,484.6377712031558,531.3658777120315,506.7772189349113,1.5705031918888472
SÃO GABRIEL DA CACHOEIRA,AM,714,448.5519607843137,508.5401960784314,493.4757703081233,448.4051820728291,512.9131652661065,482.3772549019608,1.3067170818505338
SÃO GABRIEL DA PALHA,ES,1322,477.2045385779123,530.2611951588502,515.9569591527987,495.53918305597585,536.0779122541603,511.00795763993955,1.6213486637663146
SÃO GABRIEL DO OESTE,MS,679,472.801325478645,526.081148748159,514.5455081001473,485.5412371134021,508.72459499263624,501.53876288659797,1.984585201793722
SÃO GERALDO DO ARAGUAIA,PA,773,446.5752910737387,482.3604139715394,475.2113842173351,443.75252263906856,466.3130659767141,462.84253557567916,1.1133828996282529
SÃO GONÇALO,RJ,20274,482.61873828548886,550.0873729900366,532.509272960442,493.08678109894447,567.6904902831212,525.1985311236066,1.8596858738904194
SÃO GONÇALO DO AMARANTE,CE,5258,465.23564092810955,518.4199695701789,509.3487637885127,469.77000760745534,513.6553822746291,495.28595283377706,1.230772182990482
SÃO GONÇALO DO SAPUCAÍ,MG,786,480.4879134860051,538.2005089058524,526.087786259542,499.19427480916033,551.2722646310433,519.0485496183206,1.6287128712871286
SÃO GONÇALO DOS CAMPOS,BA,1392,455.0760775862069,503.216091954023,493.02212643678166,452.6074712643678,504.5833333333333,481.70102011494254,1.015852239674229
SÃO GOTARDO,MG,1848,487.6135822510823,537.3445887445888,526.5222402597402,508.99918831168833,550.2922077922078,522.1543614718614,1.9966248794599808
SÃO JERÔNIMO,RS,1138,466.66625659050965,532.5018453427065,521.7609841827768,484.95456942003517,517.8910369068541,504.7549384885764,1.9395209580838324
SÃO JOAQUIM,SC,361,473.0315789473684,521.1792243767313,510.42548476454294,485.7318559556787,525.2631578947369,503.1262603878116,2.0931490384615383
SÃO JOAQUIM DA BARRA,SP,1520,483.6428289473684,539.2161184210527,532.5239473684211,499.6644736842105,556.7105263157895,522.3515789473684,2.1851950828433995
SÃO JOAQUIM DE BICAS,MG,525,470.7607619047619,535.9251428571429,520.6369523809524,493.93904761904764,514.7428571428571,507.20095238095234,1.7885117493472584
SÃO JOSÉ,SC,4887,502.205197462656,559.4529363617761,543.7682422754245,520.1621649273583,558.4988745651729,536.8174831184775,2.5985045513654095
SÃO JOSÉ DA LAPA,MG,1030,475.15757281553397,537.4989320388349,525.9485436893204,495.7503883495146,523.8543689320388,511.64196116504866,1.8907837445573294
SÃO JOSÉ DA TAPERA,AL,996,445.5712851405622,492.11746987951807,486.41967871485946,444.15773092369477,500.96385542168673,473.8460040160642,0.8081952920662598
SÃO JOSÉ DE MIPIBU,RN,1524,462.0759186351706,515.5946194225721,506.9887139107612,462.90157480314963,511.6666666666667,491.84549868766396,1.1914919551438323
SÃO JOSÉ DE RIBAMAR,MA,3802,457.3916359810626,509.7717254076802,496.91580746975274,450.9138874276697,502.7062072593372,483.53985270910044,1.085861532477635
SÃO JOSÉ DO BELMONTE,PE,1010,466.00851485148513,512.0773267326732,506.8768316831683,470.60881188118816,534.8910891089109,498.09251485148513,1.118320610687023
SÃO JOSÉ DO EGITO,PE,2142,467.7702147525677,519.5633986928104,511.5796918767507,476.74052287581696,529.4491129785248,501.02058823529416,0.9538955656858682
SÃO JOSÉ DO NORTE,RS,756,452.32473544973544,519.5186507936507,505.7892857142857,477.55370370370366,499.6031746031746,490.95791005291005,1.4660068846815835
SÃO JOSÉ DO RIO CLARO,MT,405,464.1893827160494,515.1832098765433,501.86913580246915,477.23037037037034,512.4938271604939,494.1931851851852,2.0204194260485653
SÃO JOSÉ DO RIO PARDO,SP,1312,502.83963414634144,557.9638719512195,546.2970274390243,525.4657774390244,579.8856707317074,542.4903963414633,2.2824197860962565
SÃO JOSÉ DO RIO PRETO,SP,10898,510.83152872086623,563.4143329051202,550.314452193063,533.127564690769,588.8908974123692,549.3157551844375,2.5830794565664883
SÃO JOSÉ DOS CAMPOS,SP,17979,504.8324823405083,564.8297180043384,551.4699760832082,536.7116914177652,581.2901718671784,547.8268079425997,2.3971781190352246
SÃO JOSÉ DOS PINHAIS,PR,7268,483.60785635663177,548.6814942212438,527.7259080902586,500.8489680792515,535.5862685745735,519.2900990643918,2.21472014290575
SÃO JOSÉ DOS QUATRO MARCOS,MT,466,459.52274678111587,512.4414163090129,498.57017167381974,470.00643776824035,504.6781115879828,489.0437768240343,1.5551330798479088
SÃO JOÃO DA BALIZA,RR,329,445.6322188449848,480.77841945288753,479.06322188449843,445.95075987841943,487.2948328267477,467.7438905775076,1.2758620689655173
SÃO JOÃO DA BOA VISTA,SP,2170,502.45728110599083,558.5217050691244,548.08133640553,532.1560829493087,565.9447004608295,541.4322211981568,2.299108800594133
SÃO JOÃO DE MERITI,RJ,9799,473.7072558424329,540.1202061434841,525.9533013572814,482.75209715277066,557.5934279008062,516.025257679355,1.7135288065843621
SÃO JOÃO DEL REI,MG,7480,494.62395721925134,553.5858689839572,531.3654812834225,521.4937700534759,589.6721925133689,538.1482540106952,1.8091082428864769
SÃO JOÃO DO PARAÍSO,MG,923,460.8373781148429,518.9842903575297,509.94312026002166,476.32990249187435,505.7421451787649,494.3673672806068,1.0603792415169662
SÃO JOÃO DO PIAUÍ,PI,1354,445.2245199409158,491.04689807976365,479.28389955686856,442.5968980797636,478.493353028065,467.3291137370753,0.8385840108401084
SÃO JOÃO DO RIO DO PEIXE,PB,1284,456.5457165109034,508.7628504672897,494.6035825545171,461.5647196261682,529.626168224299,490.22060747663545,0.9142661179698217
SÃO JOÃO DOS PATOS,MA,2315,452.5344276457883,492.9869546436285,486.7949028077754,450.3739524838013,484.9157667386609,473.52120086393086,0.9242944317315027
SÃO JOÃO EVANGELISTA,MG,1458,477.06234567901237,529.6379286694101,515.7566529492456,490.8229766803841,534.6707818930041,509.59013717421124,1.2304900181488203
SÃO JOÃO NEPOMUCENO,MG,1146,487.93603839441533,545.4085514834205,531.0103839441535,513.9330715532286,569.738219895288,529.6052530541012,1.744153082919915
SÃO LEOPOLDO,RS,5242,487.4210034338039,556.2507630675315,539.8965852727966,518.3442579168257,550.703929797787,530.523307897749,2.106005834601725
SÃO LOURENÇO,MG,3150,492.25834920634924,546.7151111111111,535.7012698412699,511.5764126984127,558.4717460317461,528.9445777777778,1.8774398868458275
SÃO LOURENÇO DA MATA,PE,3992,470.6571643286573,527.2118486973949,510.8820390781563,467.7063627254509,528.9544088176352,501.0823647294589,1.2418970884453397
SÃO LOURENÇO DO OESTE,SC,1277,472.40892717306184,524.212920908379,512.2629600626468,495.5707126076743,517.4220830070477,504.375520751762,2.1436893203883494
SÃO LOURENÇO DO SUL,RS,1438,473.22781641168285,532.3128650904033,521.2605006954103,496.99582753824757,525.4381084840055,509.8470236439499,1.674
SÃO LUIZ GONZAGA,RS,1828,466.13960612691466,517.3283916849016,510.06307439824946,481.4777899343545,508.2527352297593,496.6523194748359,1.607873851294904
SÃO LUÍS,MA,77994,471.9361976562299,528.6634535989948,513.4115611457291,469.1414621637562,537.2087981126754,504.07229453547706,1.447626490222954
SÃO LUÍS DE MONTES BELOS,GO,2014,465.561271102284,517.9850546176763,506.267825223436,472.885402184707,515.6415094339623,495.6682125124131,1.7003959012575687
SÃO LUÍS DO QUITUNDE,AL,1895,451.62279683377307,495.0936675461741,486.0099208443272,449.67936675461743,497.83641160949867,476.0484327176781,1.0192544039328144
SÃO MANUEL,SP,825,496.34,555.0029090909092,542.3477575757576,516.3790303030303,570.5878787878788,536.1315151515153,2.364685658153242
SÃO MARCOS,RS,463,481.9168466522678,538.2829373650108,529.6868250539957,507.88531317494596,559.2786177105831,523.4101079913606,2.606361829025845
SÃO MATEUS,ES,4842,478.80941759603473,534.7594589012804,514.0821561338289,496.0690004130525,526.6586121437423,510.07572903758773,1.6431654676258993
SÃO MATEUS DO MARANHÃO,MA,1150,449.39,500.1589565217392,487.3219130434782,445.5694782608696,489.6573913043478,474.419547826087,0.904508797653959
SÃO MATEUS DO SUL,PR,1066,485.6020637898687,540.369512195122,529.7696060037524,510.22983114446527,528.4615384615385,518.8865103189494,1.9890756302521009
