NO_MUNICIPIO_PROVA,UF,QTD_PARTICIPANTES,NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,RENDA_FAMILIAR_SM_MEDIA
RONDONÓPOLIS,MT,5687,464.47594513803415,492.7648320731493,510.2227184807456,500.4981009319501,536.4269386319677,2.5717900905700586
RORAINÓPOLIS,RR,195,450.1661538461538,482.1723076923077,494.09076923076924,476.2128205128205,487.28205128205127,1.6126482213438735
ROSANA,SP,449,466.2391982182628,495.1066815144766,510.2195991091314,504.5391982182628,551.9376391982182,2.1360759493670884
ROSÁRIO,MA,1317,435.85170842824596,463.3998481397114,482.37296886864084,464.97099468488994,518.0865603644647,1.295601552393273
ROSÁRIO DO SUL,RS,422,464.7805687203791,502.43909952606634,522.622037914692,512.1639810426541,556.9668246445498,2.877245508982036
ROSÁRIO OESTE,MT,575,435.512,461.5935652173913,475.419304347826,462.2972173913044,488.03478260869565,2.3919939577039275
RUBIATABA,GO,537,458.8534450651769,496.4327746741155,513.616573556797,514.6718808193668,581.1173184357542,2.2754065040650406
RURÓPOLIS,PA,282,442.76985815602836,465.2578014184398,483.2758865248227,478.84574468085106,514.6808510638298,1.5061728395061729
RUSSAS,CE,1646,478.03432563791006,508.43268529769136,520.1267922235722,531.1857837181045,600.8140947752127,1.6012877662209015
RUY BARBOSA,BA,878,442.6976082004556,470.76799544419134,491.60854214123003,479.6620728929385,505.5580865603645,1.2474129821260582
SABARÁ,MG,1617,476.1753246753247,510.5664811379097,526.8903525046381,516.3675943104515,561.4471243042672,2.5900981266726135
SALGUEIRO,PE,2377,461.49398401346235,490.52057214976855,507.47677745056797,515.6582667227598,551.7627261253681,1.6368029739776953
SALINAS,MG,1490,464.403355704698,491.42322147651004,508.50637583892615,516.3840268456375,559.4765100671141,1.8001887979861548
SALINÓPOLIS,PA,1342,447.3488077496274,481.32272727272726,489.36475409836066,469.46900149031296,529.2101341281669,1.3609215017064846
SALTO,SP,1320,497.05977272727273,529.3984090909091,543.0575,552.4247727272727,590.0909090909091,3.609271523178808
SALTO DE PIRAPORA,SP,544,483.7676470588235,509.0992647058824,528.4255514705883,519.6055147058823,549.0441176470588,2.6542056074766354
SALVADOR,BA,61271,481.16502750077524,515.7449347978652,528.1161022343359,520.128909271923,586.7862447160974,2.5922527583253565
SALVATERRA,PA,1007,435.1639523336643,464.0445878848064,475.7414101290963,453.8465739821251,524.2899702085402,1.1160220994475138
SANT'ANA DO LIVRAMENTO,RS,1510,462.2592052980133,505.61456953642386,522.3456291390729,507.0203311258278,538.6092715231788,2.5296121593291403
SANTA BÁRBARA,MG,777,488.1544401544402,523.8863577863578,530.3639639639639,549.4460746460746,609.3436293436293,2.5487012987012987
SANTA BÁRBARA D'OESTE,SP,1630,504.2040490797546,535.951226993865,547.1939877300613,565.0117791411043,609.8036809815951,3.599120082815735
SANTA CRUZ,RN,2200,463.54900000000004,491.72631818181816,505.4868181818182,502.30122727272726,546.1272727272727,1.5074971164936564
SANTA CRUZ DO CAPIBARIBE,PE,2682,466.81189410887396,500.46826994780014,516.082624906786,519.0501864280388,577.8225205070843,1.6936396936396936
SANTA CRUZ DO RIO PARDO,SP,849,494.50212014134274,530.8342756183746,539.1420494699646,559.3477031802121,584.8056537102474,3.357807652533609
SANTA CRUZ DO SUL,RS,2322,499.687338501292,541.8633505598622,547.1993970714901,568.9385012919896,637.2437553832902,3.484074074074074
SANTA FÉ DO ARAGUAIA,TO,271,435.52583025830256,450.4885608856088,474.5763837638376,471.5129151291513,486.3468634686347,1.5813953488372092
SANTA FÉ DO SUL,SP,437,497.566819221968,519.187185354691,537.5608695652174,559.6551487414188,589.7482837528604,3.378409090909091
SANTA HELENA,MA,1262,452.02694136291603,479.5382725832013,493.72202852614896,487.9522187004754,529.7781299524564,1.8449965010496852
SANTA HELENA DE GOIÁS,GO,604,463.905298013245,492.973178807947,510.0829470198675,503.57168874172186,537.1523178807947,2.5585443037974684
SANTA INÊS,MA,3298,447.5558823529412,475.78502122498486,492.9123104912068,480.7725288053366,541.3523347483323,1.5787987679671458
SANTA ISABEL,SP,938,477.26652452025587,514.0929637526652,532.3212153518124,523.5012793176973,572.0042643923241,2.4092382495948135
SANTA ISABEL DO RIO NEGRO,AM,108,412.6333333333333,458.937037037037,476.2166666666667,443.82314814814816,490.3703703703704,1.496969696969697
SANTA IZABEL DO PARÁ,PA,1922,456.51175858480747,486.4907388137357,496.40000000000003,480.1515608740895,580.0624349635796,1.6300225733634313
SANTA LUZIA,MA,5703,469.03824302998424,499.92125197264596,516.0092582851131,512.0328423636682,558.0641767490795,2.1726438698915764
SANTA LUZIA DO PARUÁ,MA,723,436.49100968188105,465.45076071922546,482.02544951590596,472.9424619640388,525.0899031811895,1.3131510416666667
SANTA MARIA,RS,8395,504.3611435378201,542.54748064324,545.1599404407385,558.7552114353782,621.6247766527695,3.6490469549046955
SANTA MARIA DA BOA VISTA,PE,901,438.82852386237516,461.79345172031077,482.6322974472808,477.6739178690344,490.788013318535,1.2820763956904995
SANTA MARIA DA VITÓRIA,BA,1420,449.31739436619716,476.58514084507044,491.4772535211267,481.70049295774646,522.5211267605633,1.524968394437421
SANTA MARIA DE JETIBÁ,ES,727,484.2306740027511,517.6614855570839,524.2972489683631,535.8777166437413,591.6918844566712,2.509546539379475
SANTA MARIA DO SUAÇUÍ,MG,450,458.3571111111111,488.8222222222222,510.06244444444445,512.0757777777778,571.2444444444444,1.694954128440367
SANTA QUITÉRIA,CE,1120,449.1292857142857,478.45714285714286,490.45660714285714,494.7685714285715,487.42857142857144,1.3376404494382022
SANTA RITA,PB,3687,449.2217792243016,479.0184160564144,498.84906427990234,480.94269053430975,535.2752915649579,1.5467497773820125
SANTA RITA DE CÁSSIA,BA,561,433.80356506238854,455.36773618538325,470.97415329768273,468.1941176470589,506.4884135472371,1.2551401869158878
SANTA RITA DO SAPUCAÍ,MG,916,496.3471615720524,525.7548034934498,536.4366812227074,567.8665938864629,609.3013100436681,2.9093001841620625
SANTA ROSA,RS,2095,496.6759427207637,535.76276849642,538.1667780429594,554.2145584725537,622.0238663484487,3.19668458781362
SANTA ROSA DE VITERBO,SP,658,485.8829787234043,512.0182370820669,527.7541033434651,528.5661094224924,569.2705167173252,2.727636849132176
SANTA ROSA DO PURUS,AC,19,442.21578947368425,505.06842105263155,505.56842105263155,481.178947368421,544.2105263157895,2.2857142857142856
SANTA TERESA,ES,737,503.95590230664857,532.1975576662144,531.7135685210312,562.114789687924,643.1207598371777,2.6569148936170213
SANTA TEREZINHA DE ITAIPU,PR,347,476.29855907780984,516.7769452449568,529.171469740634,518.9279538904899,551.9308357348704,2.7642276422764227
SANTA VITÓRIA DO PALMAR,RS,524,456.3341603053435,488.41106870229004,508.87232824427474,497.2868320610687,520.763358778626,2.1491875923190547
SANTALUZ,BA,826,441.9095641646489,473.52457627118645,492.4008474576271,475.74733656174334,525.3753026634382,1.3773399014778325
SANTANA,AP,6037,446.7247308265695,481.27387775385125,494.4905085307272,473.268991220805,542.1500745403346,1.6252207923290436
SANTANA DE PARNAÍBA,SP,2818,494.70738112136263,528.2434350603264,538.5932576295245,556.5636266855927,591.6678495386799,4.8561643835616435
SANTANA DO ACARAÚ,CE,853,449.14876905041035,477.4969519343494,489.9143024618992,496.2504103165299,516.6236811254396,1.2490952955367913
SANTANA DO ARAGUAIA,PA,410,433.200243902439,456.2809756097561,474.0180487804878,457.71073170731705,463.0243902439024,1.888689407540395
SANTANA DO CARIRI,CE,311,444.47009646302257,464.57331189710607,484.0842443729904,485.9533762057878,527.2025723472669,1.068062827225131
SANTANA DO IPANEMA,AL,1641,444.63467397928093,476.38817794028034,492.19439366240096,483.7397318708105,530.7982937233394,1.3840399002493766
SANTARÉM,PA,12330,457.3853609083536,491.0203163017032,502.0364639091646,487.06064071370645,576.0032441200325,1.848314981648315
SANTIAGO,RS,1400,474.68857142857144,515.3347857142857,523.7052857142858,518.8412142857143,555.7285714285714,2.7697704081632653
SANTO AMARO,BA,1554,442.063963963964,470.5274774774775,490.70900900900904,467.36274131274126,507.039897039897,1.4640555280118988
SANTO ANDRÉ,SP,12634,500.0933591894887,534.8415545353807,545.7514643026753,558.0033164476808,593.941744498971,3.8229610219456274
SANTO ANTÔNIO,RN,1501,456.1682878081279,480.01625582944706,500.0502331778814,492.76322451698866,555.5496335776149,1.4681217690982193
SANTO ANTÔNIO DA PATRULHA,RS,610,463.543606557377,505.7654098360656,518.7860655737705,508.2686885245902,546.4918032786885,2.677309782608696
SANTO ANTÔNIO DA PLATINA,PR,934,472.9104925053533,516.4563169164883,524.7325481798715,524.5914346895075,548.5867237687366,2.8037336024217963
SANTO ANTÔNIO DE JESUS,BA,3786,466.9217379820391,497.0347860538827,512.1762017960909,499.27002113048076,557.1156893819334,1.7904595948595077
SANTO ANTÔNIO DE PÁDUA,RJ,1003,481.58354935194416,510.7823529411765,522.9447657028913,529.8153539381855,611.2263210368893,2.265650741350906
SANTO ANTÔNIO DO DESCOBERTO,GO,960,452.22,485.9198958333333,506.960625,480.03020833333335,524.5625,1.8928847641144624
SANTO ANTÔNIO DO IÇÁ,AM,247,410.1323886639676,436.03603238866395,449.34048582995956,439.66113360323885,425.34412955465586,1.1484375
SANTO ANTÔNIO DO LEVERGER,MT,238,448.509243697479,477.3756302521008,492.50840336134456,483.9920168067227,484.70588235294116,2.274834437086093
SANTO ESTÊVÃO,BA,1796,440.4996102449889,464.89493318485523,489.3395322939867,475.997438752784,521.7706013363029,1.3830049261083743
SANTO ÂNGELO,RS,1596,485.8080200501253,522.1213659147869,531.7007518796993,540.1610275689223,576.9172932330827,2.819887955182073
SANTOS,SP,5684,508.50673821252633,544.8097642505278,554.3832160450387,569.5818965517242,616.6572836030964,4.911971315673935
SANTOS DUMONT,MG,818,486.49547677261614,520.4786063569683,527.5350855745721,538.9449877750611,595.6968215158925,2.3999081726354454
SAPEAÇU,BA,706,444.2012747875354,464.81416430594896,483.37790368271953,467.8024079320113,499.63172804532576,1.3462017434620175
SAPEZAL,MT,289,469.60622837370244,496.13979238754325,515.9806228373702,507.7823529411765,557.7162629757786,2.9619565217391304
SAPIRANGA,RS,1222,474.56268412438624,522.4349427168576,536.3955810147299,536.8698036006547,578.8543371522095,2.763525305410122
SAPUCAIA DO SUL,RS,1613,479.7019838809672,522.1292002479852,536.7017358958462,529.8179789212647,567.1295722256665,2.8154525386313467
SAPÉ,PB,1676,447.5770883054892,480.9689140811456,497.1352028639618,481.02505966587114,554.2124105011933,1.3626315789473684
SAQUAREMA,RJ,1292,479.991253869969,514.4230650154799,528.2357585139318,523.7248452012384,590.046439628483,2.3418238993710694
SARANDI,RS,1783,475.3644980370163,512.8980370162647,521.6177229388671,514.5168255748738,563.3202467750981,2.59990229604299
SEABRA,BA,2024,457.0927371541502,486.31877470355727,504.5186758893281,493.43255928853756,575.6521739130435,1.4934867564046896
SEARA,SC,330,488.90909090909093,525.6684848484849,527.1481818181818,536.3542424242424,575.8181818181819,3.486646884272997
SENA MADUREIRA,AC,865,440.02254335260113,468.3121387283237,488.8698265895954,470.2594219653179,514.4277456647399,1.4074717636837533
SENADOR CANEDO,GO,2205,458.0063492063492,492.5665306122449,512.2610430839003,489.5650793650794,544.4807256235828,2.036624775583483
SENADOR GUIOMARD,AC,747,441.7313253012048,470.814859437751,494.6635876840696,477.715796519411,532.2088353413654,1.5268031189083822
SENADOR POMPEU,CE,657,447.530898021309,485.8628614916287,500.527701674277,503.7082191780822,547.0319634703196,1.3585298196948683
SENHOR DO BONFIM,BA,3260,457.0364110429448,482.93187116564417,499.67656441717793,489.9114110429448,543.0245398773006,1.605680317040951
SENTO SÉ,BA,207,435.97294685990335,457.6304347826087,478.1188405797102,459.268115942029,472.3671497584541,1.4683544303797469
SEROPÉDICA,RJ,2370,473.384641350211,504.63000000000005,520.9359493670886,503.5832911392405,565.8059071729958,2.0355191256830603
SERRA,ES,9616,478.3861896838602,512.5548252911814,524.9631031613977,525.6912541597337,570.1934276206323,2.4536680992234032
SERRA DO RAMALHO,BA,336,441.6699404761905,464.12410714285716,481.67410714285717,471.4514880952381,474.64285714285717,1.3169336384439359
SERRA DOURADA,BA,406,438.2556650246305,458.9453201970443,477.2241379310345,474.7926108374384,498.9162561576355,1.4016203703703705
SERRA TALHADA,PE,2581,468.6013560635413,494.73184812088334,512.9253002712127,517.1400232468035,563.2080588919024,1.7040880503144653
SERRANA,SP,667,479.0806596701649,512.3416791604199,526.5950524737632,523.5832083958021,581.7091454272863,2.724074074074074
SERRINHA,BA,3082,458.37676833225174,486.43672939649576,500.6489617131733,490.3659961064244,556.6255678131083,1.455308775731311
SERRO,MG,575,452.00278260869567,483.9566956521739,501.24643478260873,488.5900869565217,494.0521739130435,1.793798449612403
SERTÂNIA,PE,728,459.46387362637364,483.93475274725273,501.2711538461539,499.4854395604396,536.3461538461538,1.4798701298701298
SERTÃOZINHO,SP,2078,503.29552454282964,528.7260827718961,540.3669874879693,552.7030317613089,611.3378248315688,3.3062700964630225
SETE LAGOAS,MG,5190,501.38739884393067,532.2814450867053,536.9741425818883,557.0112138728324,629.2138728323699,2.844858738501971
SETE QUEDAS,MS,283,454.6017667844523,472.56395759717316,491.19257950530033,484.7936395759717,498.30388692579504,1.7920792079207921
SIDROLÂNDIA,MS,586,457.16825938566546,490.60631399317407,502.612457337884,493.381228668942,521.3993174061434,1.9814340588988477
SILVES,AM,196,429.49387755102043,457.44489795918366,481.44438775510207,466.1821428571428,462.85714285714283,1.3929712460063899
SILVÂNIA,GO,777,466.58828828828825,497.54144144144146,516.4890604890605,521.684555984556,577.014157014157,2.541507024265645
SIMÃO DIAS,SE,1283,460.73865939204984,491.19750584567424,504.03608729540144,499.6287607170693,607.6071706936867,1.4086892488954346
SIMÕES FILHO,BA,2546,456.0650432050275,488.03432835820894,506.93197172034564,486.5735663786332,536.2765121759622,1.7016485133941712
SINOP,MT,3912,477.71932515337426,503.92898773006135,516.6927402862985,520.8505368098159,558.4406952965235,2.9772177419354837
SOBRADINHO,RS,1426,462.1481065918653,499.69438990182323,512.1053295932678,508.9128330995792,584.3758765778401,1.9980506822612085
SOBRAL,CE,6195,478.92092009685234,508.7082647296207,519.9896852300242,537.4003228410008,592.3874092009685,1.9483003748222825
SOCORRO,SP,584,493.5210616438356,527.1231164383562,535.347089041096,549.1311643835616,575.9931506849315,2.579247434435576
SOLEDADE,PB,1539,460.94100064977255,491.13853151397007,504.3799870045484,501.2686809616634,562.6770630279402,1.9135071090047393
SOLONÓPOLE,CE,579,453.3977547495682,482.11571675302247,498.2842832469775,506.8585492227979,523.1433506044905,1.2924528301886793
SOLÂNEA,PB,1089,456.99742883379247,484.28191000918275,499.83921028466483,492.1580348943985,581.2855831037649,1.474264705882353
SOMBRIO,SC,881,479.2323496027242,515.8365493757094,525.489216799092,528.8842224744608,575.2099886492622,2.7259570494864613
SOORETAMA,ES,356,455.2176966292135,481.5441011235955,501.973595505618,494.0766853932584,566.2921348314607,1.8191881918819188
SOROCABA,SP,9593,501.5709162931304,534.6280517043679,545.8277910976753,557.506296257688,597.2438236213906,3.851558674718459
SORRISO,MT,1575,476.6111111111111,507.0945396825397,516.4859047619047,517.8850793650794,549.0031746031746,2.903908794788274
SOURE,PA,912,436.4095394736842,462.6688596491228,474.5099780701754,458.34024122807017,564.4298245614035,1.3334782608695652
SOUSA,PB,3700,461.76670270270273,487.33456756756755,502.3528648648649,505.15189189189186,585.2702702702703,1.5133838383838383
SUMARÉ,SP,2893,484.3537158658832,518.1943657103353,535.3293466989285,536.0262703076392,570.9574835810578,3.0850707850707852
SUMÉ,PB,1459,451.1420150788211,478.1927347498286,493.56572995202197,490.1928718300206,542.0973269362577,1.2567319461444308
SURUBIM,PE,2769,462.89050198627666,495.07240881184543,508.7355362946912,521.9779703864211,584.3409172986637,1.5312712440516656
SUZANO,SP,4475,482.6736312849162,518.6675977653631,536.0296312849163,529.1899441340782,577.4748603351956,2.679361770365619
SÃO BENEDITO,CE,1650,462.05533333333335,494.01824242424243,502.85963636363635,510.080303030303,573.9878787878788,1.3877182420228777
SÃO BENTO,MA,1987,442.42924006039254,469.4531957725214,487.51615500754906,484.47050830397586,531.8268746854554,1.1778316438959895
SÃO BENTO DO SUL,SC,1225,492.77257142857144,530.4529795918368,536.6402448979592,554.213306122449,588.1142857142858,3.6406015037593984
SÃO BENTO DO UNA,PE,751,458.56178428761655,487.10932090545936,506.4709720372836,509.23169107856194,536.1917443408788,1.3635831381733021
SÃO BERNARDO,MA,1640,425.58115853658535,449.23414634146343,469.2618902439024,456.91067073170734,490.0121951219512,0.9771052631578947
SÃO BERNARDO DO CAMPO,SP,12272,497.5849250325945,533.7091427640156,545.5213657105606,555.3657757496741,594.4817470664929,3.7062117120084315
SÃO BORJA,RS,1339,459.79843166542196,507.9891710231516,522.9156086631815,496.18334578043317,533.8760268857357,2.582066869300912
SÃO CAETANO DO SUL,SP,4847,517.959129358366,552.1777800701465,558.4910460078399,591.0532700639571,630.880957293171,5.004602667668608
SÃO CAITANO,PE,890,456.4034831460674,490.35,508.6803370786517,505.7987640449438,547.7977528089888,1.349264705882353
SÃO CARLOS,SP,5709,519.1202662462779,546.4001576458223,552.8912594149589,581.7729374671571,643.7344543702925,3.991408430019092
SÃO CRISTÓVÃO,SE,2450,469.3582857142857,501.5437142857143,514.4880408163265,501.6118367346939,582.0571428571428,1.684825543120474
SÃO DOMINGOS DO CAPIM,PA,426,433.3723004694836,457.29413145539905,468.7086854460094,459.67347417840375,485.77464788732397,1.4229249011857708
SÃO DOMINGOS DO MARANHÃO,MA,818,438.84339853300736,460.47322738386305,477.91149144254274,481.31344743276287,509.19315403422985,1.346578366445916
SÃO FELIPE,BA,488,445.0444672131148,477.81045081967216,489.5786885245902,469.67643442622955,505.2049180327869,1.3194980694980696
SÃO FIDÉLIS,RJ,614,485.18469055374595,513.728338762215,527.222312703583,528.0672638436482,567.557003257329,2.6957637997432604
SÃO FRANCISCO,MG,1447,447.6574291637872,473.4660677263304,495.2760193503801,485.809191430546,508.8044229440221,1.5346504559270517
SÃO FRANCISCO DE ITABAPOANA,RJ,340,476.82029411764705,503.91470588235296,518.8326470588236,515.4047058823529,591.8235294117648,1.6802656546489563
SÃO FRANCISCO DO CONDE,BA,593,437.8418212478921,468.2428330522766,487.9974704890388,460.9706576728499,512.9848229342327,1.4562874251497007
SÃO FRANCISCO DO GUAPORÉ,RO,409,439.18215158924204,471.3454767726161,489.98459657701716,478.9205378973105,515.4034229828851,1.7256554307116105
SÃO FRANCISCO DO SUL,SC,501,488.56067864271455,521.3003992015969,535.9013972055888,534.5037924151698,557.6047904191616,3.4559748427672954
SÃO FÉLIX,BA,219,436.70639269406394,454.65936073059356,482.3493150684931,455.63652968036524,484.2009132420091,1.1442953020134228
SÃO FÉLIX DO ARAGUAIA,MT,237,429.3945147679325,451.8877637130801,465.4869198312236,450.1898734177215,436.9620253164557,2.042307692307692
SÃO FÉLIX DO XINGU,PA,598,434.1170568561873,461.93294314381274,477.7869565217391,463.9347826086956,480.10033444816054,1.9790076335877862
SÃO GABRIEL,BA,1033,469.0592449177154,505.4426911907067,519.9113262342692,514.018683446273,553.8818973862536,2.425895765472313
SÃO GABRIEL DA CACHOEIRA,AM,370,438.2683783783784,469.7316216216216,479.0727027027027,467.45702702702704,509.2432432432432,1.9638157894736843
SÃO GABRIEL DA PALHA,ES,791,477.1579013906448,507.44500632111254,516.0109987357775,524.8077117572693,582.1238938053098,2.2429614181438997
SÃO GABRIEL DO OESTE,MS,489,481.15991820040904,505.7255623721881,518.1766871165644,520.5071574642127,560.7770961145194,2.5702647657841142
SÃO GERALDO DO ARAGUAIA,PA,484,435.0861570247934,457.98037190082647,473.7237603305785,466.4190082644628,509.504132231405,1.6377358490566039
SÃO GONÇALO,RJ,13421,481.13186796810965,516.2745249981373,529.5773787348186,519.7085016019671,599.0507413754564,2.3571472075035023
SÃO GONÇALO DO AMARANTE,CE,3511,458.89433209911704,491.1405582455141,508.6724010253489,504.4914554258046,549.4958701224722,1.5608257557139347
SÃO GONÇALO DO SAPUCAÍ,MG,569,480.6346221441124,517.401230228471,529.6377855887522,553.1785588752197,615.1845342706503,2.36218487394958
SÃO GONÇALO DOS CAMPOS,BA,906,442.3245033112583,472.9834437086093,488.0363134657837,471.7514348785872,518.9403973509934,1.4566733067729083
SÃO GOTARDO,MG,1341,480.85749440715887,506.9374347501864,520.6888888888889,533.134750186428,566.9798657718121,2.663774403470716
SÃO JERÔNIMO,RS,685,463.725401459854,508.2867153284672,522.081897810219,511.1251094890511,534.4525547445255,2.6230366492146597
SÃO JOAQUIM,SC,262,466.86717557251905,507.431679389313,515.7122137404581,505.9312977099237,536.0305343511451,2.725
SÃO JOAQUIM DA BARRA,SP,975,493.0986666666667,523.5366153846154,533.9812307692308,544.0838974358975,620.0410256410256,2.9587813620071683
SÃO JOAQUIM DE BICAS,MG,293,475.6443686006825,505.46382252559727,521.8941979522184,520.2846416382253,543.1399317406143,2.127737226277372
SÃO JOSÉ,SC,3486,501.74262765347106,537.5371199082042,542.6665806081469,555.7324153757888,594.8192771084338,3.6817862988075754
SÃO JOSÉ DA LAPA,MG,600,478.8215,516.5566666666666,530.4896666666666,528.351,574.1,2.6784287616511318
SÃO JOSÉ DA TAPERA,AL,634,439.7408517350158,469.7376971608833,486.33738170347004,471.0548895899054,519.1167192429023,1.1740506329113924
SÃO JOSÉ DE MIPIBU,RN,991,456.4241170534813,482.96902119071643,503.2167507568113,487.0612512613522,539.8385469223007,1.565269943593876
SÃO JOSÉ DE RIBAMAR,MA,3000,444.0477,474.551,493.01646666666664,471.16020000000003,520.7066666666667,1.4609724047306176
SÃO JOSÉ DO BELMONTE,PE,831,456.33742478941036,481.6451263537906,501.85631768953067,503.3586040914561,551.1672683513839,1.5459579180509413
SÃO JOSÉ DO EGITO,PE,1666,460.27130852340935,486.57220888355346,508.06062424969986,511.3944777911164,539.8319327731092,1.3702313946216385
SÃO JOSÉ DO NORTE,RS,430,458.97441860465113,491.95813953488374,511.00651162790695,495.51162790697674,540.3255813953489,1.9486486486486487
SÃO JOSÉ DO RIO CLARO,MT,275,451.0101818181818,490.8381818181818,502.40909090909093,491.03236363636364,505.3090909090909,2.707547169811321
SÃO JOSÉ DO RIO PARDO,SP,951,507.1482649842271,535.726498422713,542.8147213459516,569.1162986330179,641.6824395373292,3.239816700610998
SÃO JOSÉ DO RIO PRETO,SP,8219,518.0152573305755,544.743131767855,550.7607494829055,580.9808492517337,639.1896824431196,4.1623300515705575
SÃO JOSÉ DOS CAMPOS,SP,11829,523.0314734973371,554.5520415926959,557.4168230619663,596.3097303237805,645.5017330289966,4.436055923473142
SÃO JOSÉ DOS PINHAIS,PR,3880,491.03347938144327,530.2342010309278,538.839355670103,539.5,565.9329896907217,3.175056042388425
SÃO JOSÉ DOS QUATRO MARCOS,MT,238,451.04243697478995,484.9605042016807,494.52857142857147,489.6819327731093,539.4117647058823,2.3947368421052633
SÃO JOÃO DA BALIZA,RR,165,439.9290909090909,458.34606060606063,474.9230303030303,466.2715151515152,475.27272727272725,1.8125
SÃO JOÃO DA BOA VISTA,SP,1475,515.0817627118644,542.4329491525424,550.2463728813559,582.1117966101696,630.6440677966102,3.5981947483588623
SÃO JOÃO DE MERITI,RJ,6144,472.61009114583334,508.19822591145834,525.4932942708333,509.07740885416666,576.2890625,2.219497389826393
SÃO JOÃO DEL REI,MG,4667,500.094536104564,534.2676665952432,540.2243411184916,567.1395543175487,634.6903792586244,2.6894162480512733
SÃO JOÃO DO PARAÍSO,MG,625,457.1976,486.62448,507.55152000000004,506.66832,551.072,1.498439937597504
SÃO JOÃO DO PIAUÍ,PI,1232,433.98563311688315,455.87970779220785,476.03831168831164,465.1252435064935,500.6331168831169,1.1900887573964498
SÃO JOÃO DO RIO DO PEIXE,PB,919,448.3466811751904,479.3095756256801,495.73307943416756,483.12524483133836,547.8563656147987,1.278957528957529
SÃO JOÃO DOS PATOS,MA,1529,434.8880313930674,459.02714192282536,477.9468933943754,471.31667756703723,503.3747547416612,1.2592482100238664
SÃO JOÃO EVANGELISTA,MG,1116,482.16379928315416,506.39390681003584,519.2900537634408,529.2096774193549,578.3333333333334,1.8404907975460123
SÃO JOÃO NEPOMUCENO,MG,703,497.33357041251776,529.4035561877668,533.1978662873399,564.8762446657183,627.6813655761024,2.2286245353159853
SÃO LEOPOLDO,RS,2845,494.36365553602815,538.5555711775045,546.837855887522,558.7788049209139,590.115992970123,3.2941942202551417
SÃO LOURENÇO,MG,1886,495.4200954400849,530.0586956521739,540.0542948038176,554.708271474019,605.0795334040297,2.6792966815255075
SÃO LOURENÇO DA MATA,PE,2827,463.0278740714539,494.1506897771489,509.4038556773965,498.3171913689423,544.9876193845065,1.6296349525725784
SÃO LOURENÇO DO OESTE,SC,704,474.4223011363636,508.7651988636364,519.0251420454546,530.5745738636364,560.3409090909091,2.9664879356568363
SÃO LOURENÇO DO SUL,RS,658,473.25075987841944,514.1455927051671,522.8373860182371,521.4044072948328,573.0395136778116,2.6332533013205284
SÃO LUIZ GONZAGA,RS,895,471.0508379888268,504.57083798882684,514.83843575419,511.5987709497207,550.1675977653631,2.3245526838966204
SÃO LUÍS,MA,55635,463.4246122045475,495.2775033701806,510.6070782780624,496.09884245528895,563.1735418351757,2.136911129020441
SÃO LUÍS DE MONTES BELOS,GO,1322,463.22579425113463,489.1052950075643,506.85249621785175,509.84954614220874,550.8320726172466,2.3485243055555554
SÃO LUÍS DO QUITUNDE,AL,1269,435.70267927501965,458.84294720252166,482.51142631993696,465.14247438928294,516.4696611505123,1.4434993924665858
SÃO MANUEL,SP,641,498.7338533541342,530.6422776911077,538.8213728549142,543.0981279251171,596.0686427457098,3.136239782016349
SÃO MARCOS,RS,298,485.58892617449663,527.6607382550335,536.5708053691276,548.9224832214765,608.7248322147651,3.4120521172638436
SÃO MATEUS,ES,2999,478.8291097032344,508.30793597865954,518.5639546515505,525.4811270423475,569.836612204068,2.178777973346744
SÃO MATEUS DO MARANHÃO,MA,932,433.9101931330472,461.20010729613733,478.65375536480684,464.6948497854077,501.587982832618,1.2344290657439447
SÃO MATEUS DO SUL,PR,710,486.6687323943662,526.1285915492957,530.6550704225352,536.357323943662,553.6338028169014,2.9872935196950445
SÃO MIGUEL,RN,1326,458.6470588235294,490.50595776772246,506.4985671191553,511.1466817496229,587.8129713423831,1.441940412528648
SÃO MIGUEL ARCANJO,SP,438,493.91803652968036,527.1353881278538,538.446803652968,543.4990867579909,563.6986301369863,2.294718909710392
SÃO MIGUEL DO ARAGUAIA,GO,708,450.17048022598874,479.40677966101697,496.9194915254237,493.1060734463276,546.7796610169491,1.972972972972973
SÃO MIGUEL DO GUAMÁ,PA,1933,442.60093119503364,471.22483186756335,484.4570615623383,467.84547335747544,548.1634764614589,1.2882113821138212
SÃO MIGUEL DO GUAPORÉ,RO,491,446.74236252545825,474.8684317718941,489.4623217922607,485.5175152749491,522.6883910386965,1.9011544011544013
SÃO MIGUEL DO IGUAÇU,PR,403,489.5736972704715,523.051364764268,533.95682382134,549.2454094292804,561.2903225806451,2.9479905437352247
SÃO MIGUEL DO OESTE,SC,1360,494.71242647058824,527.3381617647059,529.8995588235294,551.5183823529412,586.9264705882352,3.4130599848139713
SÃO MIGUEL DOS CAMPOS,AL,1677,452.12140727489566,477.68920691711395,500.5763864042934,488.6804412641622,558.1037567084079,1.625798525798526
SÃO PAULO,SP,153253,498.23440258918265,535.9748050609123,545.4354883754315,553.9336561111364,596.2199761179227,3.7901452164887
